,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal
57142,,,0,0,320280830,11771554,36061.0,,FRM FUNDING COMPANY INC,A60,11771554.0,11771554,NY,,10167,10167.0,A60
57442,875 6TH AVE STE 1005,NEW YORK,475160,0,330274349,1256432,36061.0,875 6TH AVE NEW YORK NY 10001-3567,THEATRICAL DEALERS ASSOCIATION,A65,1085947.0,1259631,NY,875 6TH AVE,10001-3567,10001.0,A65
64858,PO BOX 20309,NEW YORK,0,45000,352237120,29850,36061.0,,MUSIC ACCORD INC,A68,0.0,45640,NY,,10025-1519,10025.0,A68
65487,PO BOX 757,NEW YORK,0,0,356048417,61066,36061.0,,NATIONAL ASSOCIATION OF BAND INSTRUMENT MANUFACTURERS INCORPORA,A6C,28000.0,28162,NY,,10033-0595,10033.0,A6C
72598,PO BOX 8026,NEW YORK,0,45629,371544155,39226,36061.0,,THE REAL THEATRE COMPANY,A65,0.0,45629,NY,,10150-8026,10150.0,A65
84441,245 PARK AVE,NEW YORK,0,0,412244534,869440,36061.0,245 PARK AVE NEW YORK NY 10167-0002,HAWTHORNE GATES FUNDING COMPANY INC,A60,869440.0,869440,NY,245 PARK AVE,10167-0002,10167.0,A60
96724,1300 MORRIS PARK AVE STE B502,BRONX,0,0,510192888,83665,36005.0,1300 MORRIS PARK AVE BRONX NY 10461-1900,NEW YORK OBSTETRICAL SOCIETY INC,A69,0.0,72865,NY,1300 MORRIS PARK AVE,10461-1900,10461.0,A69
97615,71 W 23RD ST,NEW YORK,0,0,510244825,43293,36061.0,71 W 23RD ST NEW YORK NY 10010-4102,FREE & ACCEPTED MASONS OF NEW YORK,A68,13653.0,46673,NY,71 W 23RD ST,10010-4102,10010.0,A68
100451,9120 95TH AVE,OZONE PARK,0,0,521592386,3774,36081,9120 95TH AVE OZONE PARK NY 11416-1413,POLISH FALCONS OF AMERICA,A23,0.0,3975,NY,9120 95TH AVE,11416-1413,11416.0,A23
101099,52 VANDERBILT AVE STE 20TH FL,NEW YORK,0,107313,521902671,157357,36061,52 VANDERBILT AVE STE NEW YORK NY 10017-3808,BRITISH-AMERICAN BUSINESS COUNCIL,A23,600.0,112067,NY,52 VANDERBILT AVE STE,10017-3808,10017.0,A23
104589,111 E 14TH ST PMB 157,NEW YORK,0,125,541585995,75287,36061.0,111 E 14TH ST PMB NEW YORK NY 10003-4103,NATIONAL ASSOCIATION OF INDEPENDENT PUBLISHERS REPRESENTATIVES INC,A03,61971.0,62096,NY,111 E 14TH ST PMB,10003-4103,10003.0,A03
114248,230 PARK AVE 12TH FLOOR,NEW YORK,0,0,582648602,6600,36061.0,230 PARK AVE NEW YORK NY 10169-0005,ERS PLAZA MUSEUM INC,A50,0.0,30311,NY,230 PARK AVE,10169-0005,10169.0,A50
120222,,,0,0,611525151,2228400,36061.0,,JOULE FUNDING COMPANY INC,A60,2228400.0,2228400,NY,,10167,10167.0,A60
133519,70 W 36TH ST,NEW YORK,0,0,742066156,757598,36061.0,70 W 36TH ST NEW YORK NY 10018-8007,DUWEL COMPANY,A60,0.0,312838,NY,70 W 36TH ST,10018-8007,10018.0,A60
141531,245 PARK AVE,NEW YORK,0,0,800152113,1538700,36061.0,245 PARK AVE NEW YORK NY 10167-0002,CAROLINA DISTRIBUTION CENTER FUNDING INC,A60,1538700.0,1538700,NY,245 PARK AVE,10167-0002,10167.0,A60
141532,245 PARK AVE,NEW YORK,0,0,800152117,897000,36061.0,245 PARK AVE NEW YORK NY 10167-0002,PRINCE STREET FUNDING COMPANY INC,A60,897000.0,897000,NY,245 PARK AVE,10167-0002,10167.0,A60
141533,PO BOX 5005,NEW YORK,0,0,800152123,3157500,36061.0,,BRICKELL BAYVIEW CENTRE FUNDING COMPANY INC,A60,3157500.0,3157500,NY,,10163-5005,10163.0,A60
145949,9 BLEECKER ST,NEW YORK,0,65000,841713776,72200,36061.0,9 BLEECKER ST NEW YORK NY 10012-2402,YIPPIE MUSEUM,A50,7200.0,68200,NY,9 BLEECKER ST,10012-2402,10012.0,A50
150445,245 PARK AVE,NEW YORK,0,0,900348498,7564327,36061.0,245 PARK AVE NEW YORK NY 10167-0002,DC OFFICE FUNDING COMPANY INC,A60,7564327.0,7564327,NY,245 PARK AVE,10167-0002,10167.0,A60
150446,245 PARK AVE,NEW YORK,0,0,900348500,949544,36061.0,245 PARK AVE NEW YORK NY 10167-0002,DEVONSHIRE FUNDING COMPANY INC,A60,949544.0,949544,NY,245 PARK AVE,10167-0002,10167.0,A60
150447,245 PARK AVE,NEW YORK,0,0,900348504,989604,36061.0,245 PARK AVE NEW YORK NY 10167-0002,730 MIDTOWN FUNDING COMPANY INC,A60,989604.0,989604,NY,245 PARK AVE,10167-0002,10167.0,A60
162100,,,0,0,943476531,11105011,36061.0,,OM WM FUNDING COMPANY INC,A60,11105011.0,11105011,NY,,10167,10167.0,A60
162102,,,0,0,943476537,4377100,36061.0,,H R PORTFOLIO I FUNDING COMPANY INC,A60,4377100.0,4377100,NY,,10167,10167.0,A60
165008,770 BROADWAY 5TH FLR,NEW YORK,0,0,952786905,262592,36061,770 BROADWAY NEW YORK NY 10003-9522,INTERNATIONAL THEATRE EQUIPMENT ASSOCIATION INC,A65,188189.0,253687,NY,770 BROADWAY,10003-9522,10003.0,A65
177,200 PARK AVE SOUTH,NEW YORK,566949,831620,10263908,1746952,36061.0,200 PARK AVE SOUTH NEW YORK NY 10003-1503,SKOWHEGAN SCHOOL OF PAINTING AND SCULPTURE INC,A25,383580.0,1790827,NY,200 PARK AVE SOUTH,10003-1503,10003.0,A25
645,VAN BRUNT STATION BOX 150-597,BROOKLYN,0,459,10391592,74771,36047.0,VAN BRUNT STATION BOX 150-597 BROOKLYN NY 11231-0000,MAINE JAZZ CAMP,A68,72975.0,73864,NY,VAN BRUNT STATION BOX 150-597,11231-0000,11231.0,A68
1624,163 W 125TH ST STE 903,NEW YORK,0,32550,10569203,31000,36061.0,163 W 125TH ST NEW YORK NY 10027-4436,MUSEUM OF AFRICAN AMERICAN CINEMA INC,A50,0.0,32550,NY,163 W 125TH ST,10027-4436,10027.0,A50
1922,46 RIVERSIDE DR APT 2N,NEW YORK,0,21838,10621206,28219,36061.0,46 RIVERSIDE DR NEW YORK NY 10024-6893,MUSIC OF THE SPHERES SOCIETY INC,A68,4032.0,25870,NY,46 RIVERSIDE DR,10024-6893,10024.0,A68
1955,130 7TH AVE,NEW YORK,0,160356,10627379,164141,36061.0,130 7TH AVE NEW YORK NY 10011-1803,ZANGDOKPALRI FOUNDATION INC,A23,0.0,160356,NY,130 7TH AVE,10011-1803,10011.0,A23
1993,383 CLINTON ST,BROOKLYN,0,57621,10632725,69099,36047.0,383 CLINTON ST BROOKLYN NY 11231-3657,GAMETOPHYTE INC,A60,24184.0,81805,NY,383 CLINTON ST,11231-3657,11231.0,A60
2007,306 W 4TH ST APT C3,NEW YORK,0,145824,10635574,77437,36061.0,306 W 4TH ST NEW YORK NY 10014-5242,GLOBE THEATRE INC,A65,0.0,145824,NY,306 W 4TH ST,10014-5242,10014.0,A65
2168,229 W 97TH ST APT 1B,NEW YORK,0,72630,10668318,97122,36061.0,229 W 97TH ST NEW YORK NY 10025-5610,INTERNATIONAL KEYBOARD INSTITUTE AND FESTIVAL,A68,14588.0,87432,NY,229 W 97TH ST,10025-5610,10025.0,A68
2185,134 MARINERS LN,STATEN ISLAND,0,0,10671893,88437,36085.0,134 MARINERS LN STATEN ISLAND NY 10303-2548,ALEXANDRIA & AKEAS PLAYHOUSE INC,A61,85698.0,85698,NY,134 MARINERS LN,10303-2548,10303.0,A61
2525,232 THIRD ST STE E002,BROOKLYN,0,28899,10728746,126203,36047.0,232 THIRD ST BROOKLYN NY 11215-2704,UGLY DUCKLING PRESSE LTD,A20,118315.0,147214,NY,232 THIRD ST,11215-2704,11215.0,A20
2573,151 1ST AVE,NEW YORK,0,0,10734181,25915,36061.0,151 1ST AVE NEW YORK NY 10003-2965,JAZZ JOURNALISTS ASSOCIATION,A6C,21394.0,26393,NY,151 1ST AVE,10003-2965,10003.0,A6C
2937,505 8TH AVE RM 1802,NEW YORK,69009,125836,10798319,259249,36061.0,505 8TH AVE NEW YORK NY 10018-4707,TANK LTD,A65,121353.0,268933,NY,505 8TH AVE,10018-4707,10018.0,A65
3078,155 W 46TH STREET,NEW YORK,179612,473034,10825812,474329,36061.0,155 W 46TH STREET NEW YORK NY 10036-8521,PERRY STREET THEATRE COMPANY INC,A65,37491.0,510525,NY,155 W 46TH STREET,10036-8521,10036.0,A65
3167,1992 CONEY ISLAND AVE,BROOKLYN,0,4050,10848423,33442,36047.0,1992 CONEY ISLAND AVE BROOKLYN NY 11223-2329,DIPLATANOS SOCIETY-AGIA MARINA INC,A23,0.0,35693,NY,1992 CONEY ISLAND AVE,11223-2329,11223.0,A23
3193,825 EIGHTH AVE WORLDWIDE PLAZA,NEW YORK,101775,427774,10856384,247122,36061.0,825 EIGHTH AVE WORLDWIDE PLAZA NEW YORK NY 10019-0000,SING FOR HOPE,A68,0.0,389837,NY,825 EIGHTH AVE WORLDWIDE PLAZA,10019-0000,10019.0,A68
3279,360 CLINTON AVE APT 6D,BROOKLYN,0,26791,10877394,23883,36047.0,360 CLINTON AVE BROOKLYN NY 11238-1181,THE GLASS CONTRAPTION ARTS GROUP INC,A25,0.0,26791,NY,360 CLINTON AVE,11238-1181,11238.0,A25
4705,74 W 68TH ST APT 1C,NEW YORK,0,1955,20501122,105846,36061.0,74 W 68TH ST NEW YORK NY 10023-6049,WATERVILLE VALLEY MUSIC CENTER,A68,135625.0,137603,NY,74 W 68TH ST,10023-6049,10023.0,A68
5156,145 HICKS ST A-54,BROOKLYN,44600,149943,20569320,190866,36047.0,145 HICKS ST BROOKLYN NY 11201-2327,BROOKLYN BALLET INC,A63,0.0,149943,NY,145 HICKS ST,11201-2327,11201.0,A63
5231,47 5TH AVE,NEW YORK,0,36213,20581476,27367,36061.0,47 5TH AVE NEW YORK NY 10003-4303,FINLAND CENTER FOUNDATION,A20,0.0,34558,NY,47 5TH AVE,10003-4303,10003.0,A20
5252,PO BOX 16,NEW YORK,82750,65377,20585882,229288,36061.0,,BATTLEWORKS DANCE COMPANY,A62,131411.0,199690,NY,,10012-0001,10012.0,A62
5274,65 E 89TH ST,NEW YORK,1564542,247760,20589687,2411917,36061.0,65 E 89TH ST NEW YORK NY 10128-1226,ST THOMAS MORE PLAY GROUP INC,A65,2080188.0,2328297,NY,65 E 89TH ST,10128-1226,10128.0,A65
5440,PO BOX 150613,BROOKLYN,0,21687,20617728,91836,36047.0,,PIPER THEATRE PRODUCTIONS INC,A65,122991.0,144678,NY,,11215-0613,11215.0,A65
5590,PO BOX 2044,NEW YORK,0,35095,20643034,57843,36061.0,,MANHATTAN CHORAL ENSEMBLE INC,A6B,17024.0,55755,NY,,10108-2044,10108.0,A6B
5796,45 W 86TH ST APT 3,NEW YORK,0,28271,20677257,44891,36061.0,45 W 86TH ST NEW YORK NY 10024-3624,DANGEROUS GROUND PRODUCTIONS,A65,3686.0,31957,NY,45 W 86TH ST,10024-3624,10024.0,A65
5826,PO BOX 1556,NEW YORK,0,107374,20682988,242037,36061.0,,IMMEDIATE LIFE INC,A60,96186.0,203560,NY,,10013-0869,10013.0,A60
5971,121 WEST 17TH STREET,NEW YORK,0,7200,20708419,90317,36061.0,121 WEST 17TH STREET NEW YORK NY 10011-0000,EQUUS PROJECTS INC,A62,45163.0,83515,NY,121 WEST 17TH STREET,10011-0000,10011.0,A62
5988,34 HILLSIDE AVE APT 4C,NEW YORK,0,90188,20712132,93896,36061.0,34 HILLSIDE AVE NEW YORK NY 10040-4805,RUSSIAN AMERICAN CULTURAL HERITAGE CENTER INC,A23,6784.0,96972,NY,34 HILLSIDE AVE,10040-4805,10040.0,A23
6025,56 BEAVER ST APT 205,NEW YORK,44303,87278,20720786,250446,36061.0,56 BEAVER ST NEW YORK NY 10004-2403,STRIKING VIKING STORY PIRATES INC,A65,89485.0,178653,NY,56 BEAVER ST,10004-2403,10004.0,A65
7858,123 4TH AVE 2ND FL,NEW YORK,0,17029,30422472,47763,36061.0,123 4TH AVE NEW YORK NY 10003-4904,DHARMA ROAD PRODUCTIONS INC,A60,30066.0,47096,NY,123 4TH AVE,10003-4904,10003.0,A60
8201,PO BOX 772,NEW YORK,0,21011,30481445,31542,36061.0,,SONNET REPERTORY THEATRE INC,A65,9552.0,30563,NY,,10108-0772,10108.0,A65
8337,150 E 55TH ST FL 3,NEW YORK,0,34281,30504005,12245,36061.0,150 E 55TH ST NEW YORK NY 10022-4514,NATIONAL TARTAN DAY NEW YORK COMMITTEE INC,A23,0.0,29532,NY,150 E 55TH ST,10022-4514,10022.0,A23
8347,609 WARREN ST,BROOKLYN,0,40075,30505193,37476,36047.0,609 WARREN ST BROOKLYN NY 11217-2016,LOOK & LISTEN INC,A20,4345.0,44420,NY,609 WARREN ST,11217-2016,11217.0,A20
8404,5 W 102ND ST APT 5B,NEW YORK,0,5400,30515962,58212,36061.0,5 W 102ND ST NEW YORK NY 10025-4784,URBAN BALLET THEATER INC,A63,21683.0,27083,NY,5 W 102ND ST,10025-4784,10025.0,A63
8529,182 AVENUE A APT 2A,NEW YORK,0,1756,30539644,76784,36061.0,182 AVENUE A NEW YORK NY 10009-4008,THEATER MITU INC,A65,71591.0,73347,NY,182 AVENUE A,10009-4008,10009.0,A65
8746,246 WEST 38TH STREET 8TH FLOOR,NEW YORK,209296,143912,30589266,411177,36061.0,246 WEST 38TH STREET NEW YORK NY 10018-5805,KEIGWIN AND COMPANY INC,A62,190281.0,368544,NY,246 WEST 38TH STREET,10018-5805,10018.0,A62
10378,30 E END AVE APT 3A,NEW YORK,0,51000,42575633,61289,36061.0,30 E END AVE NEW YORK NY 10028-7098,SEVENARS CONCERTS INC,A68,10417.0,61417,NY,30 E END AVE,10028-7098,10028.0,A68
11698,255 W 98TH ST APT 5C,NEW YORK,0,29850,42795467,43079,36061.0,255 W 98TH ST NEW YORK NY 10025-5545,LUTE SOCIETY OF AMERICA INC,A03,12909.0,42796,NY,255 W 98TH ST,10025-5545,10025.0,A03
16012,115 E 57TH ST STE 1520,NEW YORK,0,48616,43644972,59934,36061.0,115 E 57TH ST NEW YORK NY 10022-2106,RUSSIAN AMERICAN DENTAL ASSOCIATION INC,A23,0.0,48667,NY,115 E 57TH ST,10022-2106,10022.0,A23
16136,221 E 122ND ST APT 1603,NEW YORK,0,0,43668940,25081,36061.0,221 E 122ND ST NEW YORK NY 10035-2015,HARLEM DRUMMERS STEPPERS & FLAG TEAM,A6C,25081.0,25081,NY,221 E 122ND ST,10035-2015,10035.0,A6C
16236,226 N 5TH ST STE 5,BROOKLYN,0,103059,43688365,1310,36047.0,226 N 5TH ST BROOKLYN NY 11211-3326,ARTWORKS FOR YOUTH INC,A25,0.0,102194,NY,226 N 5TH ST,11211-3326,11211.0,A25
16311,C/O FORAY ENTERTAINMENT 630 FIFTH,NEW YORK,176102,520488,43700586,442903,36061.0,C/O FORAY ENTERTAINMENT 630 FIFTH NEW YORK NY 10020-0000,LOLLIPOP THEATER NETWORK INC,A65,0.0,343872,NY,C/O FORAY ENTERTAINMENT 630 FIFTH,10020-0000,10020.0,A65
16321,476 DEAN ST STE 2,BROOKLYN,12315,0,43702601,195520,36047.0,476 DEAN ST BROOKLYN NY 11217-2132,FIST AND HEEL PERFORMANCE GROUP INC,A62,191866.0,191866,NY,476 DEAN ST,11217-2132,11217.0,A62
16426,2121 CEDAR AVE APT 7B,BRONX,0,92632,43721823,117118,36005.0,2121 CEDAR AVE BRONX NY 10468-5536,LATINO EDUCATION PROJECT INC,A23,19000.0,111632,NY,2121 CEDAR AVE,10468-5536,10468.0,A23
16460,PO BOX 654,NEW YORK,0,219790,43728043,285141,36061.0,,ASIAN CLASSICS INPUT PROJECT INC,A23,0.0,219790,NY,,10028-0006,10028.0,A23
16594,410 W 42ND ST,NEW YORK,0,552467,43754026,630857,36061.0,410 W 42ND ST NEW YORK NY 10036-6809,GOTHAM CHAMBER OPERA INC,A6A,99471.0,652017,NY,410 W 42ND ST,10036-6809,10036.0,A6A
16639,58 GRAND STREET,BROOKLYN,0,28885,43763314,141862,36047.0,58 GRAND STREET BROOKLYN NY 11211-4146,CAVE ORGANIZATION INC,A40,77979.0,133654,NY,58 GRAND STREET,11211-4146,11211.0,A40
16657,61 E 4TH ST,NEW YORK,0,254549,43767933,271393,36061.0,61 E 4TH ST NEW YORK NY 10003-8963,FOURTH ARTS BLOCK INC,A20,2408.0,272527,NY,61 E 4TH ST,10003-8963,10003.0,A20
16767,4552 193RD ST,FLUSHING,0,0,43790899,100397,36081.0,4552 193RD ST FLUSHING NY 11358-3442,ASPIRING LEADERS ENRICHMENT CENTER INC,A23,90575.0,90575,NY,4552 193RD ST,11358-3442,11358.0,A23
16834,240 W 73RD ST APT 209,NEW YORK,0,71880,43808119,76365,36061.0,240 W 73RD ST NEW YORK NY 10023-2789,MUSIC BRIDGES INTERNATIONAL INC,A68,0.0,71880,NY,240 W 73RD ST,10023-2789,10023.0,A68
18715,138 S OXFORD ST STE 1C,BROOKLYN,0,16160,50524220,32253,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,DESIPINA PRODUCTIONS,A60,10719.0,26879,NY,138 S OXFORD ST,11217-1694,11217.0,A60
19051,875 FIFTH AVE STE 8D,NEW YORK,0,33610,50578180,80604,36061.0,875 FIFTH AVE NEW YORK NY 10065-4952,PARK AVENUE CHAMBER SYMPHONY INC,A69,56063.0,90795,NY,875 FIFTH AVE,10065-4952,10065.0,A69
19184,535 EAST 80TH STREET NO 620,NEW YORK,0,145891,50606695,93678,36061.0,535 EAST 80TH STREET NO NEW YORK NY 10075-0711,HARMONY PROGRAM,A68,0.0,145891,NY,535 EAST 80TH STREET NO,10075-0711,10075.0,A68
19228,PO BOX 3647,NEW YORK,0,11771,50616054,39005,36061.0,,CITYWIDE YOUTH OPERA INC,A6A,31051.0,42822,NY,,10163-3647,10163.0,A6A
20800,133 W 70TH ST,NEW YORK,0,583379,61072470,640814,36061.0,133 W 70TH ST NEW YORK NY 10023-4410,THE AMERICAN CLASSICAL ORCHESTRA INC,A69,68068.0,682724,NY,133 W 70TH ST,10023-4410,10023.0,A69
20911,162 W 21ST ST,NEW YROK,0,27560,61129274,36206,36061.0,162 W 21ST ST NEW YROK NY 10011-3202,WORKS INC,A62,13050.0,40612,NY,162 W 21ST ST,10011-3202,10011.0,A62
21149,275 E 7TH ST APT 4,NEW YORK,0,0,61240889,114564,36061.0,275 E 7TH ST NEW YORK NY 10009-6025,THEATREMOVES INC,A65,114598.0,114598,NY,275 E 7TH ST,10009-6025,10009.0,A65
21222,212 W 29TH ST,NEW YORK,0,25007,61267752,75381,36061.0,212 W 29TH ST NEW YORK NY 10001-5201,29TH STREET REPERTORY THEATRE INC,A65,50357.0,75364,NY,212 W 29TH ST,10001-5201,10001.0,A65
21708,7-13 WASHINGTON SQUARE N STE 47B,NEW YORK,0,10700,61394608,24042,36061.0,7-13 WASHINGTON SQUARE N NEW YORK NY 10003-6627,AHNCA INC,A54,1000.0,28420,NY,7-13 WASHINGTON SQUARE N,10003-6627,10003.0,A54
22187,PO BOX 20554,NEW YORK,0,99959,61490898,82052,36061.0,,RACCOON INC,A02,0.0,99959,NY,,10021-0070,10021.0,A02
22292,141 E 3RD ST APT 12H,NEW YORK,0,13900,61513667,26601,36061.0,141 E 3RD ST NEW YORK NY 10009-7310,THE KATHAK ENSEMBLE & FRIENDS CARAVAN INC,A62,18456.0,32640,NY,141 E 3RD ST,10009-7310,10009.0,A62
22412,775 E 39TH ST,BROOKLYN,0,7119,61536450,32696,36047.0,775 E 39TH ST BROOKLYN NY 11210-2001,PANTONIC STEEL ORCHESTRA INC,A69,0.0,32419,NY,775 E 39TH ST,11210-2001,11210.0,A69
22581,51 MACDOUGAL ST STE 302,NEW YORK,0,54405,61570027,93079,36061.0,51 MACDOUGAL ST NEW YORK NY 10012-2921,WAX FACTORY INC,A60,19955.0,74360,NY,51 MACDOUGAL ST,10012-2921,10012.0,A60
22611,PO BOX 2026,NEW YORK,0,36964,61577437,101233,36061.0,,COLLECTIVE UNCONSCIOUS CORPORATION,A65,63011.0,103140,NY,,10013-0874,10013.0,A65
22655,350 5TH AVENUE ROOM NO 59TH FLR,NEW YORK,0,146847,61585198,145890,36061.0,350 5TH AVENUE ROOM NO NEW YORK NY 10118-0110,SAVE AFRICA CONCERT FOUNDATION,A68,0.0,146847,NY,350 5TH AVENUE ROOM NO,10118-0110,10118.0,A68
22666,800 6TH AVE SUITE 11C,NEW YORK,0,137070,61588655,149233,36061.0,800 6TH AVE NEW YORK NY 10001-6348,MANHATTAN ART PROGRAM INC,A25,59442.0,197191,NY,800 6TH AVE,10001-6348,10001.0,A25
22720,564 SACKETT ST,BROOKLYN,0,6917000,61601560,6918361,36047.0,564 SACKETT ST BROOKLYN NY 11217-3019,BENNY ANDREWS FOUNDATION INC,A12,0.0,6917026,NY,564 SACKETT ST,11217-3019,11217.0,A12
22741,101 W 67TH STREET,NEW YORK,236920,0,61605067,478879,36061.0,101 W 67TH STREET NEW YORK NY 10023-5906,LES BALLETS GRANDIVA LTD,A63,474200.0,484179,NY,101 W 67TH STREET,10023-5906,10023.0,A63
22753,321 EAST 69TH STREET,NEW YORK,28210,13400,61608238,190917,36061.0,321 EAST 69TH STREET NEW YORK NY 10021-5545,NEW YORK CONSERVATORY OF MUSIC INC,A6E,182820.0,196220,NY,321 EAST 69TH STREET,10021-5545,10021.0,A6E
22778,PO BOX 2058,NEW YORK,0,93715,61614045,93627,36061.0,,NICUS SPOON INC,A65,0.0,93714,NY,,10163-2058,10163.0,A65
22821,6495 BROADWAY APT 2M,BRONX,0,11997,61622755,66635,36005.0,6495 BROADWAY BRONX NY 10471-2706,BROKEN WATCH PRODUCTIONS INC,A65,69717.0,81714,NY,6495 BROADWAY,10471-2706,10471.0,A65
22891,246 WEST 38TH STREET 8TH FLOOR,NEW YORK,475022,468651,61634051,1069079,36061.0,246 WEST 38TH STREET NEW YORK NY 10018-5805,SHEN WEI DANCE ARTS INC,A62,530917.0,1025719,NY,246 WEST 38TH STREET,10018-5805,10018.0,A62
22920,,,0,213000,61639338,229934,36061.0,,ARGENTINE TANGO SOC,A62,0.0,289757,NY,,10021,10021.0,A62
23370,420 TOMPKINS AVE,STATEN ISLAND,0,173333,61725844,235448,36085.0,420 TOMPKINS AVE STATEN ISLAND NY 10305-1704,GARIBALDI MEUCCI MUSEUM,A54,40394.0,217834,NY,420 TOMPKINS AVE,10305-1704,10305.0,A54
23408,1 5TH AVE APT 10A,NEW YORK,50000,98732,61733392,158457,36061.0,1 5TH AVE NEW YORK NY 10003-4315,QUIET IN THE LAND INC,A20,0.0,98745,NY,1 5TH AVE,10003-4315,10003.0,A20
23554,520 8TH AVE RM 312,NEW YORK,0,120319,61764976,88652,36061.0,520 8TH AVE NEW YORK NY 10018-8648,GINGOLD THEATRICAL GROUP,A65,41449.0,162628,NY,520 8TH AVE,10018-8648,10018.0,A65
23580,825 W END AVE STE 13G,NEW YORK,0,46132,61771439,48127,36061.0,825 W END AVE NEW YORK NY 10025-5349,JODY SPERLING TIME LAPSE DANCE,A62,3869.0,50001,NY,825 W END AVE,10025-5349,10025.0,A62
23759,32 WEST 40TH STREET,NEW YORK,0,147655,61813302,218887,36061.0,32 WEST 40TH STREET NEW YORK NY 10018-3933,MELODY FOR DIALOGUE AMONG CIVILIZATIONS INC,A68,17013.0,165240,NY,32 WEST 40TH STREET,10018-3933,10018.0,A68
24483,130 W 57TH ST,NEW YORK,0,0,110054122,37297,36061.0,130 W 57TH ST NEW YORK NY 10019-3303,THE VILNA PROJECT INC,A23,0.0,41218,NY,130 W 57TH ST,10019-3303,10019.0,A23
24512,58 7TH AVE,BROOKLYN,2164698,523833,111532426,3214862,36047.0,58 7TH AVE BROOKLYN NY 11217-3608,BROOKLYN CONSERVATORY OF MUSIC,A6E,2171987.0,2537245,NY,58 7TH AVE,11217-3608,11217.0,A6E
24612,200 EASTERN PKWY,BROOKLYN,15626947,38614196,111672743,31567008,36047.0,200 EASTERN PKWY BROOKLYN NY 11238-6052,BROOKLYN INSTITUTE OF ARTS AND SCIENCES,A51,2322535.0,41527798,NY,200 EASTERN PKWY,11238-6052,11238.0,A51
24660,189 MONTAGUE STREET SUITE 200A,BROOKLYN,1109274,1807839,111773636,2352507,36047.0,189 MONTAGUE STREET BROOKLYN NY 11201-3610,BROOKLYN PHILHARMONIC SYMPHONY ORCHESTRA INC,A69,335886.0,2153454,NY,189 MONTAGUE STREET,11201-3610,11201.0,A69
24779,PO BOX 421,NEW YORK,0,124316,112004760,36551,36061.0,,ST CECILIA CLUB INC,A6B,0.0,79402,NY,,10150-0421,10150.0,A6B
24816,4701 111TH ST,CORONA,6302041,11205415,112104059,14835438,36081.0,4701 111TH ST CORONA NY 11368-2950,NEW YORK HALL OF SCIENCE,A57,2984098.0,14249173,NY,4701 111TH ST,11368-2950,11368.0,A57
24818,70-31 84TH STREET BLDG 38,GLENDALE,0,480776,112106191,626598,36081.0,70-31 84TH STREET BLDG GLENDALE NY 11385-7718,QUEENS SYMPHONY ORCHESTRA INC,A69,17316.0,500361,NY,70-31 84TH STREET BLDG,11385-7718,11385.0,A69
24880,30 LAFAYETTE AVE,BROOKLYN,16014704,22531773,112201344,36390779,36047.0,30 LAFAYETTE AVE BROOKLYN NY 11217-1430,BROOKLYN ACADEMY OF MUSIC INC,A60,10052974.0,33697427,NY,30 LAFAYETTE AVE,11217-1430,11217.0,A60
24902,1 FOREST PARK,WOODHAVEN,231805,1072670,112219193,879665,36081.0,1 FOREST PARK WOODHAVEN NY 11421-1156,QUEENS COUNCIL ON THE ARTS INC,A26,0.0,1096661,NY,1 FOREST PARK,11421-1156,11421.0,A26
24970,NYC BLDG FLUSHING MEADOW PARK,FLUSHING,1797810,2914837,112278998,3898794,36081.0,NYC BLDG FLUSHING MEADOW PARK FLUSHING NY 11368-0000,QUEENS MUSEUM OF ART,A51,152232.0,3159787,NY,NYC BLDG FLUSHING MEADOW PARK,11368-0000,11368.0,A51
25049,PO BOX 20334,BROOKLYN,0,29570,112335811,75934,36047.0,,BROOKLYN HEIGHTS MUSIC SOCIETY INC,A68,13228.0,78428,NY,,11202-0334,11202.0,A68
25097,3745 84TH ST APT 31,JACKSON HTS,98167,72407,112393789,216533,36081.0,3745 84TH ST JACKSON HTS NY 11372-7206,CHINESE THEATER WORKS INC,A65,126169.0,200064,NY,3745 84TH ST,11372-7206,11372.0,A65
25100,90-04 161ST ST,JAMAICA,137270,176388,112396324,259091,36081.0,90-04 161ST ST JAMAICA NY 11432-6103,KING MANOR ASSOCIATION OF LONG ISLAND INC,A54,31818.0,208756,NY,90-04 161ST ST,11432-6103,11432.0,A54
25130,6837 108TH ST APT 1F,FOREST HILLS,0,5538,112412220,26834,36081.0,6837 108TH ST FOREST HILLS NY 11375-3355,KANNADA KOOTA NEW YORK INC,A26,20667.0,31545,NY,6837 108TH ST,11375-3355,11375.0,A26
25208,FULTON FERRY LANDING,BROOKLYN,0,520571,112451587,1002792,36047.0,FULTON FERRY LANDING BROOKLYN NY 11201-0000,BARGEMUSIC LTD C O STANLEY T STAIRS,A68,409406.0,957020,NY,FULTON FERRY LANDING,11201-0000,11201.0,A68
