,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY
102416,133358453,U S S INTREPID ASSOCIATION INC,,26A DOGWOOD DR,STATEN ISLAND,NY,10312-1608,10312.0,HARRIS SEORTI,,19.0,0.0,199506.0,1.0,6.0,907.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,19.0,38039,27520,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,5167,9089,-3922,0.0,61637.0,61637.0,70726.0,,,,,64216,-2579.0,0.0,63207.0,60628,,,,,,0.0,0,,,63207.0,60628,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201206.0,2012.0,92.0,40806.0,28320.0,0.0,0.0,,,0.0,0.0,2495.0,0.0,71531.0,46325.0,25206.0,,,,,92,133358453_201306_990EO,IN,,133358453201306,1333584532013,A12,A,36085.0,5602.0,5600.0,A12,A,O,S,ZB,A,A,1,AR,AR,AR,0.15281,A,813219.0,-74.198336,40.551809999999996,0,rtf2013_990EZ_VER,123167,
102669,271068257,REMBRANDT CLUB,,16 REMSEN ST,BROOKLYN,NY,11201-4501,11201.0,THOMAS CHITTENDEN,A19,4.0,0.0,201002.0,5.0,6.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201306,2013,2012,2012,4.0,0,52800,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,52800.0,52800.0,52800.0,,,,,48306,4494.0,0.0,33328.0,37822,,,,,,0.0,0,,,33328.0,37822,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201206.0,2012.0,92.0,0.0,51500.0,0.0,0.0,,,0.0,0.0,0.0,0.0,51500.0,50558.0,942.0,,,,,92,271068257_201306_990EO,IN,,271068257201306,2710682572013,A19,A,36047.0,5602.0,5600.0,A19,A,O,O,AR,A,A,1,AR,AR,AR,0.12867,B,813219.0,-73.99576465,40.6925995,0,rtf2013_990EZ_VER,123703,
104806,133667013,AMERICAN BOOK PRODUCERS ASSOCIATION INC,,435 W 23RD ST APT 8C,NEW YORK,NY,10011-1437,10011.0,MTM PUBLISHING,,6.0,0.0,199207.0,1.0,6.0,120.0,200.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201206,2012,2011,2011,6.0,0,16165,2,,,,,,,,,,,,,0,,0,,0.0,0.0,820.0,,,0.0,,,820,736,84,0,0,0,0.0,16251.0,16251.0,16987.0,,,,,19031,-2780.0,0.0,3555.0,3620,,,,,,595.0,3440,,,2960.0,180,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201106.0,2011.0,92.0,0.0,17360.0,0.0,8.0,,,0.0,-2040.0,0.0,0.0,15328.0,19259.0,-3931.0,,,,,92,133667013_201206_990EO,IN,,133667013201206,1336670132012,A33,A,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,1,AR,AR,AR,0.07418999999999999,C,511100.0,-73.996562787,40.726083099,0,rtf2013_990EZ_VER,133010,
107467,271199435,KOREAN-AMERICAN PHARMACISTS ASSOCIATION OF NY INC,,2926 UNION ST,FLUSHING,NY,11354-2201,11354.0,MYEONG HA JO,S41,6.0,0.0,201202.0,1.0,10.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201210,2012,2011,2011,6.0,0,17550,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,109152.0,126702.0,126702.0,126702.0,,,,,52225,74477.0,0.0,90283.0,164760,,,,,,0.0,0,,,90283.0,164760,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201110.0,2011.0,92.0,0.0,4387.0,0.0,0.0,,,0.0,0.0,0.0,82188.0,86575.0,59217.0,27358.0,,,,,92,271199435_201210_990EO,IN,,271199435201210,2711994352012,A23,A,36081.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.81529,A,710000.0,-73.825967,40.770167,0,rtf2013_990EZ_VER,148290,
108066,136356709,MOSAIC AND TERRAZZO VACATION FUND,,4534 COURT SQ,LONG IS CITY,NY,11101-4301,11101.0,,,9.0,0.0,197112.0,2.0,6.0,269.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201206,2012,2011,2011,9.0,0,4787,36,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,2437.0,7260.0,7260.0,7260.0,,,,,10733,-3473.0,0.0,53564.0,51926,0.0,,0.0,,,20728.0,22563,0.0,,32836.0,29363,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201106.0,2011.0,93.0,0.0,140325.0,0.0,5019.0,0.0,0.0,0.0,0.0,0.0,0.0,145344.0,303411.0,-158067.0,0.0,0.0,0.0,0.0,92,136356709_201206_990EO,IN,,136356709201206,1363567092012,A40,A,36081.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.10552,A,710000.0,-73.94327,40.74553,0,rtf2013_990EZ_VER,150446,
108568,136170369,EXHIBITION EMPLOYEES-829 VACATION FUND,,386 PARK AVENUE SOUTH 5TH FL,NEW YORK,NY,10016-8804,10016.0,,,9.0,0.0,196506.0,2.0,6.0,269.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201206,2012,2011,2011,9.0,0,109996,8,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,110004.0,110004.0,110004.0,,,,,247354,-137350.0,229408.0,214619.0,52670,0.0,,0.0,,,269456.0,15449,0.0,,-54837.0,37221,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201106.0,2011.0,93.0,0.0,256221.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,256213.0,259902.0,-3689.0,0.0,0.0,4580.0,0.0,92,136170369_201206_990EO,IN,,136170369201206,1361703692012,A1140,A,36061.0,5602.0,5600.0,A114,A,O,S,ZA,A,A,1,AR,AR,AR,0.9825299999999999,B,813219.0,-73.98478399999999,40.743047,0,rtf2013_990EZ_VER,152248,
109733,133670200,KOREAN APPAREL MANUFACTURES ASSOC OF GREATER NEW YORK INC,,254 W 35TH ST FL 17,NEW YORK,NY,10001-0000,10001.0,,,6.0,0.0,199211.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,100739,0,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,100739.0,100739.0,100739.0,,,,,105997,-5258.0,0.0,15056.0,10248,,,,,,0.0,450,,,15056.0,9798,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,83361.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,83361.0,80524.0,2837.0,,,,,92,133670200_201212_990EO,IN,,133670200201212,1336702002012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.03406,A,710000.0,-73.989094,40.753703,0,rtf2013_990EZ_VER,156944,
109864,222608583,AMERICAN PODIATRIC MEDICAL WRITERS ASSOCIATION,,PO BOX 750129,FOREST HILLS,NY,11375-0129,11375.0,,,6.0,0.0,198605.0,5.0,12.0,205.0,120.0,0.0,1.0,2.0,2.0,1.0,20.0,0.0,201212,2012,2012,2012,6.0,0,2350,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,2350.0,2350.0,2350.0,,,,,2350,0.0,0.0,6584.0,6584,,,,,,0.0,0,,,6584.0,6584,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,0.0,2550.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2550.0,2500.0,50.0,,,,,92,222608583_201212_990EO,IN,,222608583201212,2226085832012,A70,A,36081.0,5602.0,5600.0,A70,A,O,O,AR,A,A,1,AR,AR,AR,0.598,A,710000.0,-73.845,40.7228,0,rtf2013_990EZ_VER,157364,
110066,112511065,BUILDING RESTORATION CONTRACTORS INDUSTRY PROMOTION FUND OF NY,,C/O WILLIAM ROTHBERG 16 COURT ST,BROOKLYN,NY,11241-0000,11241.0,WILLIAM ROTHBERG,,6.0,0.0,197912.0,2.0,6.0,200.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201206,2012,2011,2011,6.0,0,175540,4111,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,179651.0,179651.0,179651.0,,,,,156901,22750.0,0.0,1.0,449663,,,,,,0.0,5101,,,0.0,444562,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201106.0,2011.0,93.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92,112511065_201206_990EO,IN,,112511065201206,1125110652012,A82,A,36047.0,5602.0,5600.0,A82,A,O,O,AR,A,A,1,AR,AR,AR,0.76493,B,,-73.9912,40.6932,0,rtf2013_990EZ_VER,158222,
110250,132932563,METROPOLITAN SOCIETY OF KARDAMYLIANS INC C O MARC LIVANOS,,7919 3RD AVE,BROOKLYN,NY,11209-3601,11209.0,,,4.0,0.0,197805.0,1.0,12.0,119.0,123.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201212,2012,2012,2012,4.0,8326,25910,216,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,34452.0,34452.0,34452.0,,,,,56546,-22094.0,0.0,98866.0,76773,,,,,,3119.0,3120,,,95747.0,73653,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,2489.0,46341.0,0.0,515.0,,,0.0,0.0,0.0,0.0,49345.0,38236.0,11109.0,,,,,92,132932563_201212_990EO,IN,,132932563201212,1329325632012,A99,A,36047.0,5602.0,5600.0,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.026930000000000003,C,710000.0,-74.028954849,40.628243956999995,0,rtf2013_990EZ_VER,158868,
111370,132918640,WOMENS MEDIA GROUP INC,,PO BOX 2119,NEW YORK,NY,10163-2119,10163.0,A MAHLER & ASSOCIATES PA,,6.0,0.0,199308.0,1.0,12.0,205.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,51636,96,,,,,,,,,,,,,14000,,14000,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,51732.0,51732.0,65732.0,,,,,55330,-3598.0,0.0,69055.0,65457,,,,,,0.0,0,,,69055.0,65457,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf12co_excl,201112.0,2011.0,92.0,0.0,44611.0,0.0,637.0,,,0.0,0.0,0.0,0.0,45248.0,37100.0,8148.0,,,,,92,132918640_201212_990EO,IN,,132918640201212,1329186402012,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.55772,B,510000.0,-73.98,40.75,0,rtf2013_990EZ_VER,162991,
111864,130876693,UNITED ITALIAN AMERICAN LABOR COUNCIL INC,,275 7TH AVENUE ROOM 18TH FL,NEW YORK,NY,10001-6708,10001.0,,,4.0,0.0,195005.0,1.0,12.0,264.0,0.0,0.0,3.0,3.0,2.0,1.0,20.0,0.0,201212,2012,2012,2012,4.0,0,375,0,,,,,,,,,,,,,0,,0,,0.0,0.0,32310.0,,,0.0,,,32310,23590,8720,0,0,0,0.0,9095.0,9095.0,32685.0,,,,,17430,-8335.0,0.0,83798.0,73612,,,,,,1851.0,0,,,81947.0,73612,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,0.0,860.0,0.0,0.0,,,0.0,14330.0,0.0,0.0,15190.0,21704.0,-6514.0,,,,,92,130876693_201212_990EO,IN,,130876693201212,1308766932012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.18294000000000002,A,710000.0,-73.9962255,40.7483282,0,rtf2013_990EZ_VER,164946,
111907,134218359,ASSOCIATION OF ART MUSEUM CURATORS,,45 E 85TH ST,NEW YORK,NY,10028-0957,10028.0,,S41,6.0,0.0,200301.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,148502,68,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,12383.0,160953.0,160953.0,160953.0,,,,,137007,23946.0,0.0,33515.0,51151,,,,,,6310.0,0,,,27205.0,51151,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,0.0,135790.0,0.0,98.0,,,0.0,0.0,0.0,0.0,135888.0,149780.0,-13892.0,,,,,92,134218359_201212_990EO,IN,,134218359201212,1342183592012,A50,A,36061.0,5602.0,5600.0,A50,A,O,O,AR,A,A,1,AR,AR,AR,0.86908,B,712110.0,-73.9583982,40.779917600000005,0,rtf2013_990EZ_VER,165130,
112623,113261970,KOREAN AIR CONDITIONING & REFRIG ASSOC OF NY INC,,C/O45-25 162ND STREET,FLUSHING,NY,11358-0000,11358.0,,S40,6.0,0.0,200003.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,132549,0,521,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,133070.0,133070.0,133070.0,,,,,80954,52116.0,0.0,90740.0,142856,,,,,,0.0,0,,,90740.0,142856,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,51539.0,0.0,0.0,44.0,,,0.0,0.0,0.0,0.0,51583.0,101335.0,-49752.0,,,,,92,113261970_201212_990EO,IN,,113261970201212,1132619702012,A23,A,36081.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.09662000000000001,A,710000.0,-73.840370764,40.784469691,0,rtf2013_990EZ_VER,168196,
112736,113383944,KOREAN MEDICAL PRACITIONER ASSOC OF GREATER NEW YORK INC,,44-01 FRANCIS LEWIS BLVD,BAYSIDE,NY,11361-3028,11361.0,KEVIN LEE MD,,6.0,0.0,199710.0,1.0,12.0,205.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,93400,0,195,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,93595.0,93595.0,93595.0,,,,,89884,3711.0,0.0,96047.0,99755,,,,,,0.0,0,,,96047.0,99755,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,97485.0,0.0,0.0,187.0,,,0.0,0.0,0.0,0.0,97672.0,59564.0,38108.0,,,,,92,113383944_201212_990EO,IN,,113383944201212,1133839442012,A23,A,36081.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.7176899999999999,A,710000.0,-73.8219729,40.761939,0,rtf2013_990EZ_VER,168692,
113173,112224061,EXHIBITION EMPLOYEES LOCAL 829 HIRING HALL FUND,,386 PARK AVENUE SOUTH,NEW YORK,NY,10016-8804,10016.0,,,5.0,0.0,197111.0,2.0,6.0,566.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201206,2012,2011,2011,5.0,0,164554,3885,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,168439.0,168439.0,168439.0,,,,,434812,-266373.0,82233.0,287588.0,214444,,,,,,1726205.0,1837201,,,-1438617.0,-1622757,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201106.0,2011.0,92.0,0.0,167723.0,0.0,20848.0,,,0.0,0.0,0.0,0.0,188571.0,376894.0,-188323.0,,,,,92,112224061_201206_990EO,IN,,112224061201206,1122240612012,A1140,A,36061.0,5602.0,5600.0,A114,A,O,S,ZA,A,A,1,AR,AR,AR,0.4359,B,813219.0,-73.98478399999999,40.743047,0,rtf2013_990EZ_VER,170542,
115455,132856259,NATIONAL ASSOCIATION OF TALENT REPRESENTATIVES INC,,150 W 25TH ST RM 1200,NEW YORK,NY,10001-7404,10001.0,NICOLOSI & CO,,6.0,0.0,197708.0,1.0,4.0,205.0,229.0,0.0,3.0,2.0,2.0,1.0,20.0,0.0,201304,2013,2012,2012,6.0,0,15250,15,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,15265.0,15265.0,15265.0,,,,,16643,-1378.0,0.0,29846.0,28468,,,,,,0.0,0,,,29846.0,28468,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201204.0,2012.0,92.0,0.0,16750.0,0.0,16.0,,,0.0,0.0,0.0,0.0,16766.0,18282.0,-1516.0,,,,,92,132856259_201304_990EO,IN,,132856259201304,1328562592013,A99,A,36061.0,5602.0,5600.0,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.8785799999999999,C,710000.0,-73.9962255,40.7483282,0,rtf2013_990EZ_VER,179886,
116660,800720835,NEW YORK STATE SOCIETY OF THE CINCINNATI INC,,150 E 93RD ST APT 8B,NEW YORK,NY,10128-3723,10128.0,JOHN A OMALLEY,A80,4.0,0.0,201106.0,1.0,12.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,20.0,0.0,201212,2012,2012,2012,4.0,31515,100,14232,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,425,425,0,0.0,45847.0,45847.0,46272.0,,,,,17787,28060.0,25017.0,,451286,,,,,,,0,,,,451286,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,800720835_201212_990EO,IN,,800720835201212,8007208352012,A80,A,36061.0,5602.0,5600.0,A80,A,O,O,AR,A,A,1,AR,AR,AR,0.55104,B,712120.0,-73.95232259999999,40.7839505,0,rtf2013_990EZ_VER,184791,
117097,133835380,COMMITTEE OF FRENCH SPEAKING SOCIETIES INC,,C/O CONSTANTIN ASSOCIATES - 575 MAD,NEW YORK,NY,10022-0000,10022.0,CONSTANTIN ASSOCIATES LLP,,4.0,0.0,199512.0,1.0,12.0,908.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,4.0,58814,3000,122,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,61936.0,61936.0,61936.0,,,,,36123,25813.0,0.0,49207.0,76061,,,,,,0.0,1041,,,49207.0,75020,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,74765.0,6725.0,0.0,23.0,,,0.0,0.0,0.0,0.0,81513.0,34625.0,46888.0,,,,,92,133835380_201212_990EO,IN,,133835380201212,1338353802012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.9772700000000001,C,710000.0,-73.98096985,40.74527570000001,0,rtf2013_990EZ_VER,186667,
117375,274105116,FRENCH ENTREPRENEURSHIP FRIENDSHIP SOCIETY INC,CLUB 600,C/O CONSTANTIN 575 MADISON AVE,NEW YORK,NY,10022-0000,10022.0,ANNE BUSQUET,W70,6.0,0.0,201105.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,43000,51250,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,94250.0,94250.0,94250.0,,,,,86862,7388.0,0.0,40885.0,48273,,,,,,0.0,0,,,40885.0,48273,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,20603.0,72454.0,0.0,0.0,,,0.0,0.0,0.0,0.0,93057.0,52172.0,40885.0,,,,,92,274105116_201212_990EO,IN,,274105116201212,2741051162012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.8868,A,710000.0,-74.01575505,40.70547375,0,rtf2013_990EZ_VER,187700,
117666,136976195,AMERICAN FEDERATION OF MUSICIANS OF THE US & CANADA,MUTUAL BENEFIT TRUST,1501 BROADWAY,NEW YORK,NY,10036-5601,10036.0,SAMUEL FOLIO,,5.0,0.0,194009.0,5.0,12.0,263.0,264.0,279.0,9.0,3.0,2.0,1.0,20.0,122.0,201212,2012,2012,2012,5.0,0,0,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,275040.0,275040,0.0,,0.0,,,0.0,0,188562.0,,275040.0,275040,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22055.0,0.0,22055.0,0.0,0.0,0.0,0.0,92,136976195_201212_990EO,IN,,136976195201212,1369761952012,A68,A,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,1,AR,AR,AR,0.25606999999999996,A,711130.0,-73.9902,40.7593,0,rtf2013_990EZ_VER,189104,
119302,135502139,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,0490 LOCAL,45 W 14TH ST,NEW YORK,NY,10011-7419,10011.0,SAL SAVARESE,,5.0,0.0,196004.0,5.0,6.0,263.0,264.0,279.0,9.0,3.0,2.0,1.0,10.0,444.0,201306,2013,2012,2012,5.0,0,71914,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,71914.0,71914.0,71914.0,,,,,66148,5766.0,0.0,9704.0,15470,,,,,,0.0,0,,,9704.0,15470,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201206.0,2012.0,92.0,0.0,60545.0,0.0,0.0,,,0.0,0.0,0.0,0.0,60545.0,70122.0,-9577.0,,,,,92,135502139_201306_990EO,IN,,135502139201306,1355021392013,A40,A,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.17436,C,710000.0,-73.995062694,40.737171214,0,rtf2013_990EZ_VER,195780,
120154,300459786,ABT DANCERS BENEFIT TR FUND,KARIN ELLIS-WENTZ TTEE,890 BROADWAY,NEW YORK,NY,10003-1211,10003.0,KARIN ELLIS-WENTZ,Y43,9.0,0.0,200808.0,2.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,9.0,71045,0,151,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,71196.0,71196.0,71196.0,,,,,32710,38486.0,0.0,108114.0,146600,,,,,,0.0,0,,,108114.0,146600,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,0.0,0.0,0.0,70.0,,,0.0,0.0,0.0,0.0,70.0,2780.0,-2710.0,,,,,92,300459786_201212_990EO,IN,,300459786201212,3004597862012,A62,A,36061.0,5602.0,5600.0,A62,A,O,O,AR,A,A,1,AR,AR,AR,0.76618,A,711120.0,-73.9900379,40.7388222,0,rtf2013_990EZ_VER,199064,
120277,43724612,AMERICAN LEGION,1404 BROAD CHANNEL POST,209 CROSS BAY BLVD,BROAD CHANNEL,NY,11693-1048,11693.0,,,19.0,0.0,194603.0,5.0,12.0,907.0,908.0,0.0,9.0,1.0,1.0,1.0,20.0,925.0,201212,2012,2012,2012,19.0,29773,0,0,,,,,,,,,,,,,0,,0,,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0.0,29773.0,29773.0,29773.0,,,,,21064,8709.0,0.0,142526.0,141234,,,,,,0.0,0,,,142526.0,141234,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,92.0,32640.0,3691.0,0.0,0.0,,,0.0,0.0,0.0,0.0,36331.0,30506.0,5825.0,,,,,92,043724612_201212_990EO,IN,,43724612201212,437246122012,A32,A,36081.0,5602.0,5600.0,A32,A,O,O,AR,A,A,1,AR,AR,AR,0.90471,A,513120.0,-73.82155088399999,40.614098605,0,rtf2013_990EZ_VER,199547,
