,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY,DirSupEstimate,GovGtEstimate,GovGtCode,GovGtYr,DirSupCode,DirSupYr,IndSupEstimate,IndSupCode,IndSupYr
61107,133377138,AMERICAN BERLIN OPERA FOUNDATION INC,DEUTSCHE BANK KAPITAL,CO MANNHEIM LLC 712 5TH AVE,NEW YORK,NY,10019-0000,10019.0,MANNHEIM LLC,A6AJ,3,15.0,198612.0,1.0,6.0,119.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,92868,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,92868,92868,92868.0,15780.0,0.0,0.0,0.0,79877,12991,0.0,61208.0,72999,0.0,0.0,0.0,0.0,0.0,6950.0,5750,54258.0,67249.0,54258.0,67249,N,0,0,0.0,0.0,7,398489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,93.0,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,52025.0,0.0,0.0,84025.0,75676.0,8349.0,13119.0,0.0,0.0,0.0,93,133377138_201106_990,IN,,133377138201106,1333771382011,A12,A,36061.0,5602.0,5600.0,A12,A,PC,S,ZB,A,A,1,AR,AR,AR,0.12474,A,813219.0,-73.97509740000001,40.76180973,0,NCCS_Form990_2012_Extract_Final,150056,,84646.0,8222,ar,0,ar,0.0,0.0,ar,0
61247,743094375,AVODA INSTITUTE LTD,,600 3RD AVE,NEW YORK,NY,10016-0000,10016.0,SACKS PRESS & LACHER PC,A20,3,15.0,200410.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,101884,21540,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4385,0,4385,0.0,127809,127809,127809.0,70820.0,0.0,4874.0,0.0,121752,6057,0.0,9370.0,4067,0.0,0.0,0.0,0.0,0.0,23297.0,11937,0.0,0.0,-13927.0,-7870,N,0,0,0.0,0.0,7,1073097.0,0.0,0.0,7.0,342259.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2012_990,201006.0,2010.0,93.0,88271.0,27491.0,,0.0,0.0,0.0,0.0,0.0,6666.0,0.0,122428.0,120253.0,2175.0,63238.0,0.0,5395.0,0.0,93,743094375_201106_990,IN,,743094375201106,7430943752011,A25,A,36061.0,5602.0,5600.0,A25,A,PC,O,AR,A,A,1,AR,AR,AR,0.7238600000000001,B,611610.0,-73.9782,40.7445,0,NCCS_Form990_2012_Extract_Final,150227,,101884.0,0,c4,2006,c4,2006.0,0.0,c4,2006
61305,136295168,MUSIC PERFORMANCE TRUST FUND,,1040 AVENUE OF THE AMERICAS - 18TH,NEW YORK,NY,10018-0000,10018.0,,A120,3,15.0,195007.0,2.0,4.0,119.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201104,2011,2010,2010,3.0,1466364,0,482,0.0,1875887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3342733,3342733,3342733.0,271432.0,2603553.0,225612.0,0.0,4226393,-883660,322503.0,3842384.0,2961518,0.0,0.0,0.0,0.0,0.0,364963.0,45254,0.0,0.0,3477421.0,2916264,N,0,0,0.0,0.0,7,16821216.0,0.0,0.0,11303467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201004.0,2010.0,93.0,2408952.0,0.0,0.0,44966.0,0.0,0.0,0.0,0.0,0.0,2301917.0,4755835.0,5900376.0,-1144541.0,273698.0,3919049.0,411121.0,0.0,93,136295168_201104_990,IN,,136295168201104,1362951682011,A1268,A,36061.0,5602.0,5600.0,A126,A,PC,S,ZB,A,A,1,AR,AR,AR,0.14397000000000001,A,813219.0,-73.985617,40.753127,0,NCCS_Form990_2012_Extract_Final,150307,,1466364.0,0,j4,2009,j4,2009.0,0.0,j4,2009
61374,132768583,ALLIANCE OF RESIDENT THEATRES NEW YORK INC,,520 8TH AVE RM 319,NEW YORK,NY,10018-8654,10018.0,,A010,3,15.0,197310.0,1.0,6.0,119.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,1948951,1369367,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,46100.0,46100.0,0.0,0.0,0.0,0.0,46100,46100,0,0,0,0,28676.0,3410984,3410984,3457084.0,290554.0,652394.0,81737.0,0.0,3186054,224930,0.0,7979940.0,8230582,0.0,0.0,0.0,0.0,0.0,1803979.0,1829691,0.0,0.0,6175961.0,6400891,N,0,0,0.0,0.0,7,8737301.0,0.0,0.0,568941.0,6714706.0,0.0,0.0,0.0,0.0,0.0,0.0,1,soi09c39,201006.0,2010.0,93.0,2204864.0,1371147.0,,68090.0,0.0,0.0,0.0,0.0,0.0,20011.0,3664112.0,3279425.0,384687.0,281077.0,575991.0,75194.0,0.0,93,132768583_201106_990,IN,,132768583201106,1327685832011,A0165,A,36061.0,5602.0,5600.0,A016,A,PC,O,AR,A,A,1,AR,AR,AR,0.85272,A,813319.0,-73.992568156,40.753705768,0,NCCS_Form990_2012_Extract_Final,150400,,1627243.0,321708,s1,2011,s1,2011.0,0.0,s1,2011
61516,237236811,NEW ENGLAND DINOSAUR INC,MICHAEL MAO DANCE,130 WEST 56TH STREET,NEW YORK,NY,10019-3962,10019.0,MICHAEL J KLEIN TREASURER,,3,15.0,197306.0,1.0,6.0,90.0,119.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,396509,11510,10131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237872.0,0,218718.0,0.0,19154.0,0,19154.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,437304,437304,656022.0,76000.0,136149.0,17620.0,0.0,424303,13001,0.0,663163.0,671825,0.0,0.0,0.0,0.0,0.0,23286.0,18947,0.0,0.0,639877.0,652878,N,0,0,0.0,0.0,7,1870969.0,0.0,0.0,99826.0,42163.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,92.0,345491.0,4450.0,0.0,0.0,0.0,0.0,-16363.0,0.0,0.0,11741.0,345319.0,423538.0,-78219.0,0.0,0.0,0.0,0.0,93,237236811_201106_990,IN,,237236811201106,2372368112011,A62,A,36061.0,5602.0,5600.0,A62,A,PC,O,AR,A,A,1,AR,AR,AR,0.48355,A,711120.0,-73.9791302,40.7642373,0,NCCS_Form990_2012_Extract_Final,150585,,373434.0,23075,c4,2006,c4,2006.0,0.0,c4,2006
61549,131394732,WORKING THEATRE CO INC,,520 8TH AVE RM 303,NEW YORK,NY,10018-8635,10018.0,,,3,15.0,198801.0,1.0,6.0,88.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,224802,46944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,23200.0,14075.0,9125.0,0.0,0.0,0.0,23200,14075,9125,0,0,0,0.0,280871,280871,294946.0,0.0,59749.0,331.0,0.0,312288,-31417,0.0,41619.0,49032,0.0,0.0,0.0,0.0,0.0,88465.0,127295,0.0,0.0,-46846.0,-78263,N,0,0,0.0,0.0,7,1240446.0,0.0,0.0,0.0,237664.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,92.0,215852.0,71425.0,0.0,0.0,0.0,0.0,0.0,7068.0,0.0,0.0,294345.0,285484.0,8861.0,0.0,0.0,0.0,0.0,93,131394732_201106_990,IN,,131394732201106,1313947322011,A65,A,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.54286,A,711110.0,-73.992568156,40.753705768,0,NCCS_Form990_2012_Extract_Final,150629,,191433.0,33369,c4,2006,c4,2006.0,0.0,c4,2006
61578,133468164,DANCES PATRELLE INC,,130 4TH PLACE,BROOKLYN,NY,11231-4567,11231.0,,,3,15.0,198810.0,1.0,6.0,90.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,88920,185924,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,75196.0,13564.0,61632.0,0.0,0.0,0.0,75196,13564,61632,0,0,0,0.0,336476,336476,350040.0,39157.0,87044.0,0.0,0.0,365916,-29440,-1.0,49445.0,19114,0.0,0.0,0.0,0.0,0.0,3634.0,2744,0.0,0.0,45811.0,16370,N,0,0,0.0,0.0,7,541567.0,0.0,0.0,0.0,1205401.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,92.0,80870.0,253906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334776.0,291206.0,43570.0,0.0,0.0,0.0,0.0,93,133468164_201106_990,IN,,133468164201106,1334681642011,A62,A,36047.0,5602.0,5600.0,A62,A,PC,O,AR,A,A,1,AR,AR,AR,0.83535,B,711120.0,-73.99697900000001,40.677524,0,NCCS_Form990_2012_Extract_Final,150669,,88920.0,0,c4,2006,c4,2006.0,0.0,c4,2006
62144,133116643,EUGENIO MARIA DE HOSTOS COMMUNITY COLLEGE FOUNDATION,,500 GRAND CONCOURSE,BRONX,NY,10451-5323,10451.0,,A200,3,15.0,198212.0,1.0,6.0,40.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,255312,0,7072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33271.0,0,13880.0,0.0,19391.0,0,19391.0,165991.0,91833.0,74158.0,0.0,0.0,0.0,165991,91833,74158,0,0,0,0.0,355933,355933,461646.0,0.0,19688.0,0.0,0.0,212573,143360,111794.0,1018389.0,1275164,0.0,0.0,0.0,0.0,0.0,61118.0,62739,0.0,0.0,957271.0,1212425,N,0,0,0.0,0.0,7,1297007.0,0.0,0.0,30357.0,575683.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,92.0,108840.0,0.0,0.0,10698.0,0.0,0.0,19678.0,76742.0,0.0,0.0,215958.0,201007.0,14951.0,0.0,0.0,0.0,0.0,93,133116643_201106_990,IN,,133116643201106,1331166432011,A20,A,36005.0,5602.0,5600.0,A20,A,PC,O,AR,A,A,1,AR,AR,AR,0.6429,A,710000.0,-73.927033055,40.818026556,0,NCCS_Form990_2012_Extract_Final,151348,,193844.0,61468,c4,2007,c4,2007.0,0.0,c4,2007
62353,131854253,CONCERT ARTISTS GUILD INC,,850 7TH AVE,NEW YORK,NY,10019-0000,10019.0,,A68C,3,16.0,195909.0,1.0,6.0,119.0,927.0,40.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,1561017,556873,29259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350214.0,0,355210.0,0.0,-4996.0,0,-4996.0,37726.0,37726.0,0.0,0.0,0.0,0.0,37726,37726,0,0,0,0,7954.0,2150107,2150107,2543043.0,110501.0,353961.0,39850.0,0.0,1368895,781212,142398.0,1137629.0,2034361,0.0,0.0,0.0,0.0,0.0,123092.0,96214,0.0,0.0,1014537.0,1938147,N,0,0,0.0,0.0,7,4936723.0,0.0,0.0,158064.0,3354552.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,93.0,475968.0,681739.0,0.0,5835.0,0.0,3443.0,0.0,-8552.0,0.0,9660.0,1168093.0,1370954.0,-202861.0,114000.0,327157.0,37346.0,0.0,93,131854253_201106_990,IN,,131854253201106,1318542532011,A68,A,36061.0,5602.0,5600.0,A68,A,PC,O,AR,A,A,1,AR,AR,AR,0.27581,A,711130.0,-73.98128299999999,40.763998,0,NCCS_Form990_2012_Extract_Final,151599,,1409868.0,151149,c4,2006,c4,2006.0,0.0,c4,2006
62387,135564127,STATEN ISLAND INSTITUTE OF ARTS AND SCIENCES,,75 STUYVESANT PL,STATEN ISLAND,NY,10301-1912,10301.0,,A500,3,15.0,194006.0,5.0,6.0,60.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,1788251,128094,61186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4107993.0,0,4198063.0,0.0,-90070.0,0,-90070.0,19245.0,24305.0,-5060.0,0.0,0.0,0.0,19245,24305,-5060,11046,6175,4871,24392.0,1911664,1911664,6140207.0,120000.0,877936.0,77451.0,0.0,1820417,91247,85560.0,2872386.0,3076608,0.0,0.0,0.0,0.0,0.0,113284.0,140699,0.0,0.0,2759102.0,2935909,N,0,0,0.0,0.0,7,8838589.0,0.0,0.0,461651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,93.0,1477437.0,122797.0,0.0,90028.0,0.0,-211920.0,0.0,22505.0,506.0,8842.0,1510195.0,1747007.0,-236812.0,115677.0,781652.0,70117.0,0.0,93,135564127_201106_990,IN,,135564127201106,1355641272011,A50,A,36085.0,5602.0,5600.0,A50,A,PC,O,AR,A,A,1,AR,AR,AR,0.9091799999999999,A,712110.0,-74.077902033,40.64409789,0,NCCS_Form990_2012_Extract_Final,151642,,570981.0,1217270,c4,2004,c4,2004.0,0.0,c4,2004
62730,237022729,WOOSTER GROUP INC,,PO BOX 654,NEW YORK,NY,10013-0654,10013.0,,A650,3,15.0,196905.0,1.0,6.0,90.0,88.0,119.0,3.0,2.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,695203,517674,1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,22329.0,22329.0,0.0,0.0,0.0,0.0,22329,22329,0,0,0,0,2948.0,1217596,1217596,1239925.0,115022.0,543002.0,73973.0,0.0,1204850,12746,0.0,1481338.0,1465880,0.0,0.0,0.0,0.0,0.0,92884.0,64680,0.0,0.0,1388454.0,1401200,N,0,0,0.0,0.0,7,3187367.0,0.0,0.0,15890.0,2939226.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,93.0,1355373.0,681534.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,2037101.0,1346626.0,690475.0,0.0,669381.0,79263.0,0.0,93,237022729_201106_990,IN,,237022729201106,2370227292011,A65,A,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.28194,A,711110.0,-74.0047,40.7201,0,NCCS_Form990_2012_Extract_Final,152038,,644603.0,50600,c4,2006,c4,2006.0,0.0,c4,2006
62861,133998872,FOLKSBIENE YIDDISH THEATRE INC,,135 WEST 29TH STREET,NEW YORK,NY,10001-0000,10001.0,TAMAR M COPELAND,A650,3,15.0,199811.0,1.0,6.0,994.0,88.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,889397,340953,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,102090.0,193230.0,-91140.0,0.0,0.0,0.0,102090,193230,-91140,0,0,0,0.0,1139280,1139280,1332510.0,82810.0,434179.0,55083.0,0.0,1316235,-176955,0.0,212917.0,289052,0.0,0.0,0.0,0.0,0.0,215406.0,468496,0.0,0.0,-2489.0,-179444,N,0,0,0.0,0.0,7,3619913.0,0.0,0.0,5924.0,340953.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,93.0,873377.0,581690.0,0.0,304.0,0.0,0.0,0.0,-133717.0,0.0,0.0,1321654.0,1414866.0,-93212.0,81530.0,432590.0,59237.0,0.0,93,133998872_201106_990,IN,,133998872201106,1339988722011,A65,A,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.5067699999999999,A,711110.0,-73.99123002,40.747332102,0,NCCS_Form990_2012_Extract_Final,152183,,876930.0,12467,c4,2006,c4,2006.0,0.0,c4,2006
63231,223599261,THE INTERNATIONAL FRIENDS OF THE MONTREAL MUSEUM OF FINE ARTS INC,CAI ADVISORS & CO,620 8TH AVE FL 36,NEW YORK,NY,10018-1593,10018.0,CAI MANAGERS,T20,3,15.0,199809.0,1.0,6.0,994.0,90.0,602.0,3.0,2.0,1.0,1.0,20.0,0.0,201106,2011,2010,2010,3.0,28047,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,28049,28049,28049.0,0.0,0.0,0.0,0.0,37872,-9823,,,13179,,0.0,,0.0,0.0,,3000,,0.0,,10179,N,0,0,0.0,0.0,7,10886.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,93,223599261_201106_990,IN,,223599261201106,2235992612011,A51,A,36061.0,5602.0,5600.0,A51,A,PC,O,AR,A,A,1,AR,AR,AR,0.78882,A,712110.0,-73.972573,40.760746999999995,0,NCCS_Form990_2012_Extract_Final,152603,,28047.0,0,c4,2004,c4,2004.0,0.0,c4,2004
63481,132988157,MIND BUILDERS CREATIVE ARTS CO,,260 EAST 207 STREET,BRONX,NY,10467-0000,10467.0,MADAHA KINSEY-LAMB,A250,3,16.0,197907.0,1.0,6.0,119.0,349.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,2785887,178909,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2964933,2964933,2964933.0,60701.0,299865.0,41122.0,0.0,626703,2338230,0.0,1239352.0,3563543,0.0,0.0,0.0,0.0,0.0,25134.0,11095,0.0,0.0,1214218.0,3552448,N,0,0,0.0,0.0,7,2375989.0,0.0,0.0,149236.0,178909.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,93.0,631762.0,263897.0,0.0,328.0,25873.0,0.0,0.0,0.0,0.0,774.0,922634.0,705362.0,217272.0,59561.0,335586.0,48936.0,0.0,93,132988157_201106_990,IN,,132988157201106,1329881572011,A25,A,36005.0,5602.0,5600.0,A25,A,PC,O,AR,A,A,1,AR,AR,AR,0.17128,A,611610.0,-73.87742603699999,40.875718449000004,0,NCCS_Form990_2012_Extract_Final,152882,,531081.0,2254806,c4,2006,c4,2006.0,0.0,c4,2006
63511,133793888,FRENCH CONSERVATORY OF MUSIC INC,,244 WEST 54TH ST SUITE 602,NEW YORK,NY,10019-5515,10019.0,JEAN-PIERRE SCHMITT,A6E0,3,16.0,199501.0,1.0,6.0,995.0,90.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,70838,130935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,201773,201773,201773.0,37404.0,48918.0,19802.0,0.0,205832,-4059,0.0,30759.0,29338,0.0,0.0,0.0,0.0,0.0,37918.0,40556,0.0,0.0,-7159.0,-11218,N,0,0,0.0,0.0,7,276844.0,0.0,0.0,3326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,93.0,62718.0,133981.0,0.0,0.0,0.0,0.0,0.0,6871.0,0.0,1770.0,205340.0,214347.0,-9007.0,25733.0,65262.0,12193.0,0.0,93,133793888_201106_990,IN,,133793888201106,1337938882011,A6E,A,36061.0,5602.0,5600.0,A6E,A,PC,O,AR,A,A,1,AR,AR,AR,0.8004399999999999,A,611610.0,-73.98355809999998,40.7644682,0,NCCS_Form990_2012_Extract_Final,152917,,70838.0,0,c4,2006,c4,2006.0,0.0,c4,2006
63532,113451990,UNITED HINDU CULTURAL COUNCIL OF U S A NORTH AMERICA,,11809 SUTTER AVE,S OZONE PARK,NY,11420-2407,11420.0,CHAN JAMOONA,P81,3,15.0,199903.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,393024,9133,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,402239,402239,402239.0,50000.0,95290.0,16448.0,0.0,403046,-807,0.0,77462.0,29680,0.0,0.0,0.0,0.0,0.0,57500.0,10525,0.0,0.0,19962.0,19155,N,0,0,0.0,0.0,7,2035374.0,0.0,46500.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,92.0,379387.0,7999.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,387477.0,389728.0,-2251.0,0.0,0.0,0.0,0.0,93,113451990_201106_990,IN,,113451990201106,1134519902011,A26,A,36081.0,5602.0,5600.0,A26,A,PC,O,AR,A,A,1,AR,AR,AR,0.8516799999999999,A,710000.0,-73.820435006,40.673538653,0,NCCS_Form990_2012_Extract_Final,152941,,6884.0,386140,c4,2006,c4,2006.0,0.0,c4,2006
63901,113621605,CIVILIANS INC,,138 S OXFORD ST,BROOKLYN,NY,11217-0000,11217.0,,A60,3,15.0,200110.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,457410,130222,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,10425.0,22531.0,-12106.0,0.0,0.0,0.0,10425,22531,-12106,0,0,0,0.0,575936,575936,598467.0,55001.0,0.0,19665.0,0.0,565654,10282,0.0,173337.0,197272,0.0,0.0,0.0,0.0,0.0,14397.0,28050,0.0,0.0,158940.0,169222,N,0,0,0.0,0.0,7,1523397.0,0.0,0.0,3346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,92.0,326798.0,80439.0,0.0,517.0,0.0,0.0,0.0,-4729.0,0.0,0.0,403025.0,361439.0,41586.0,0.0,0.0,0.0,0.0,93,113621605_201106_990,IN,,113621605201106,1136216052011,A60,A,36047.0,5602.0,5600.0,A60,A,PC,O,AR,A,A,1,AR,AR,AR,0.38587,B,711100.0,-73.972931,40.684813,0,NCCS_Form990_2012_Extract_Final,153361,,391633.0,65777,o4,2008,o4,2008.0,0.0,o4,2008
63928,113549224,CENTRAL BROOKLYN JAZZ CONSORTIUM,,1958 FULTON ST SUITE 300A,BROOKLYN,NY,11233-3104,11233.0,JITU WEUSI,A68,3,15.0,200201.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,50423,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4487.0,0.0,4487.0,4487,0,4487,0,0,0,0.0,54910,54910,54910.0,0.0,0.0,0.0,0.0,54343,567,0.0,1256.0,1823,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1256.0,1823,N,0,0,0.0,0.0,7,209398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201006.0,2010.0,93.0,56139.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,59431.0,59690.0,-259.0,0.0,0.0,0.0,0.0,93,113549224_201106_990,IN,,113549224201106,1135492242011,A6C,A,36047.0,5602.0,5600.0,A6C,A,PC,O,AR,A,A,1,AR,AR,AR,0.8317,A,711130.0,-73.920153,40.678763000000004,0,NCCS_Form990_2012_Extract_Final,153389,,37386.0,13037,ar,0,ar,0.0,0.0,ar,0
