,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,OLDNTEE,NTEE2,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VFB,VBS,VINCEXP,VINCTYPE,VOK,FIPS,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
11623,112451587,438763,0,0,0,0,43752,0,0,197964,197964,636727,442003,506176,91222,0,467119,650954,77125,144778,0,0,0,0,0,0,0,0,0,0,0,63500,15042,116452,0,3512,,A60Z,,558185,3,3,3,2,BARGEMUSIC LTD C O STANLEY T STAIRS,,FULTON FERRY LANDING,BROOKLYN,NY,11201-0000,0.0,3.0,3.0,1200.0,197812.0,1.0,15.0,1.0,11.0,0.0,10.0,8,,90.0,119.0,123.0,B9710,,1,1,1,4,1,36047,A60Z,A60,,PC,O,AR,A,IN,,1993,A,A60Z,0.088576,11201.0,11201.0,5602.0,5600.0,36047.0,,AR,1994,A68,199408,NY,11201.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
11651,112465993,51329,0,0,0,0,0,0,0,0,0,51329,51157,172,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Z99Z,,51329,1,1,1,1,PAUL ROBESON MEMORIAL CULTURAL CENTER INCORPORATED,,468 MAREY AVE,BROOKLYN,NY,11206-7402,0.0,3.0,3.0,1000.0,198311.0,1.0,15.0,1.0,11.0,0.0,10.0,12,,149.0,0.0,0.0,B9710,,1,1,1,6,1,36047,A99Z,A99,,PC,O,AR,A,IN,,1992,A,A99Z,0.27625700000000003,11206.0,11206.0,5602.0,5600.0,36047.0,,AR,1992,A99,199212,NY,11206.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
11658,112468118,3231,9725,0,0,588,0,0,0,68998,68998,81954,45300,34596,0,0,30109,34596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32167,0,36243,0,,C32Z,A26Z,49787,1,1,1,1,ARTS PROJECT OF CHERRY GROVE INC,% ZOCCANO,73 37 AUSTIN ST,FOREST HILLS,NY,11375-6258,0.0,3.0,3.0,2000.0,198101.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,88.0,0.0,0.0,B9710,,1,1,1,6,1,36081,C32Z,C32,,PC,O,EN,C,IN,,1994,C,C32Z,0.5694020000000001,11375.0,11375.0,5602.0,5600.0,36081.0,,EN,1994,C32,199412,NY,11375.0,FOREST HILLS,,,C,EN,OT,PC,O,EN,C,IN,,A20,A
11660,112468882,42285,0,0,0,0,600,0,0,19490,19490,61775,61585,279,0,0,89,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19490,0,0,,A65Z,,61775,1,1,1,1,GREEK CULTURAL CENTER INC,,27 18 HOYT AVE S,ASTORIA,NY,11102-1960,0.0,3.0,3.0,2000.0,198109.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,88.0,119.0,0.0,B9710,,1,1,1,6,1,36081,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.27198,11102.0,11102.0,5602.0,5600.0,36081.0,,AR,1994,A23,199406,NY,11102.0,ASTORIA,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
11674,112478709,861979,901,0,0,1268,0,0,0,288354,288354,1151234,1095282,-118758,192500,0,114627,151444,264997,270202,0,0,0,0,0,0,0,0,0,0,0,0,24340,260373,-114,1267,,A20Z,,1126894,2,4,4,4,JAMAICA CENTER FOR THE PERFORMING AND VISUAL ARTS INC,,161 04 JAMAICA AVE,JAMAICA,NY,11432-6112,0.0,3.0,3.0,1200.0,198107.0,1.0,15.0,1.0,11.0,0.0,10.0,6,INC,90.0,0.0,0.0,B9710,,0,1,1,6,1,36081,A20Z,A20,,PC,O,AR,A,IN,,1993,A,A20Z,0.0412278,11432.0,11432.0,5602.0,5600.0,36081.0,,AR,1994,A20,199406,NY,11432.0,JAMAICA,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
11695,112485472,60981,0,0,0,679,0,0,0,22988,22988,83969,96427,31591,0,0,44049,31591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22309,0,0,,A99Z,,83969,1,1,1,1,ALLIANCE OF QUEENS ARTISTS INC,% E ATLAS,99 10 METROPOLITAN AVE,FOREST HILLS,NY,11375-6638,0.0,3.0,3.0,1000.0,198109.0,1.0,15.0,1.0,11.0,0.0,10.0,3,,998.0,0.0,0.0,B9710,,1,1,1,6,1,36081,A99Z,A99,,PC,O,AR,A,IN,,1994,A,A99Z,0.778787,11375.0,11375.0,5602.0,5600.0,36081.0,,AR,1995,A99,199503,NY,11375.0,FOREST HILLS,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
11720,112495664,2970746,0,2603549,2399191,99108,231888,0,0,2778416,379225,5749162,3096637,2827539,129000,0,2984669,4574948,410464,1747409,0,0,0,0,0,0,0,0,0,0,0,0,0,74644,0,1115,,A52Z,,3349971,4,5,4,4,BROOKLYN CHILDRENS MUSEUM CORP,,145 BROOKLYN AVE,BROOKLYN,NY,11213-1930,0.0,3.0,3.0,1000.0,198110.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,60.0,0.0,0.0,B9710,,1,1,1,6,1,36047,A52Z,A52,,PC,O,AR,A,IN,,1993,A,A52Z,0.194673,11213.0,11213.0,5602.0,5600.0,36047.0,,AR,1994,A52,199406,NY,11213.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A52,A
11735,112498972,3405,0,0,0,311,0,0,0,128020,128020,131425,119978,50691,0,0,63179,68562,23935,17871,50691,0,0,0,0,0,0,0,0,0,0,0,0,127709,0,0,,A33Z,A63Z,131425,1,2,2,2,CONTACT COLLABORATIONS INC,% ZIMMER,537 BROADWAY 3RD FLR,NEW YORK,NY,10012-3930,0.0,3.0,3.0,2000.0,198008.0,1.0,15.0,1.0,13.0,198212.0,10.0,8,,994.0,90.0,0.0,B9710,,1,1,1,6,1,36061,A33Z,A33,,PC,O,AR,A,IN,,1993,A,A33Z,0.458298,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A33,199408,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
11760,112505548,12218,0,0,0,0,0,0,0,141147,141147,153365,46730,-124698,0,0,675122,645527,797504,770225,-124698,0,0,0,0,0,0,0,0,0,0,108951,0,71561,0,0,,A62Z,A23Z,44414,3,2,1,1,MOROCCO AND THE CASBAH DANCE EXPERIENCE INC C/O GINORIO & BORNS,,320 W 15TH ST,NEW YORK,NY,10011-5901,0.0,3.0,3.0,1200.0,197910.0,1.0,15.0,1.0,13.0,0.0,10.0,5,NORIO & BORNS,123.0,124.0,0.0,B9710,,0,1,1,4,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1994,A,A62Z,0.402398,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1995,A62,199505,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
11766,112508369,68485,8094,0,0,3425,0,10214,22015,264796,254582,341375,323244,493625,38904,0,507328,507443,21620,13818,0,0,0,0,0,0,0,0,0,0,0,0,0,229142,0,0,,A50Z,,331161,3,2,2,2,COLONIAL FARMHOUSE RESTORATION SOCIETY OF BELLEROSE INC,,73 50 LITTLE NECK PKY,FLORAL PARK,NY,11004-1129,0.0,3.0,3.0,1000.0,197911.0,1.0,15.0,1.0,11.0,0.0,10.0,3,E INC,60.0,119.0,249.0,B9710,,1,1,1,6,1,36081,K25Z,K25,,PC,O,HS,K,IN,,1994,K,K25Z,0.190702,11004.0,11004.0,5602.0,5600.0,36081.0,,HU,1995,K25,199503,NY,11004.0,FLORAL PARK,,,K,HU,HU,PC,O,HS,K,IN,,A82,A
11792,112517055,269821,24058,0,0,1332,10061,0,0,34853,34853,328732,330651,1346,40000,0,139777,167687,136512,166341,1346,0,0,0,0,0,0,0,0,0,0,0,0,33521,0,0,,A54Z,,328732,2,2,2,2,MUSEUM OF CHINESE IN THE AMERICAS,,70 MULBERRY ST 2ND FL,NEW YORK,NY,10013-4477,0.0,3.0,3.0,2000.0,198211.0,1.0,15.0,1.0,13.0,0.0,10.0,10,,119.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A54Z,A54,,PC,O,AR,A,IN,,1993,A,A54Z,0.163206,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1994,A53,199410,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A54,A
11801,112518719,10000,0,0,0,0,0,5790,9130,15345,9555,25345,23184,16334,0,0,45970,37952,26007,21617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,,A68Z,,19555,1,1,1,1,LENNIE TRISTANO JAZZ FOUNDATION INC,,PO BOX 30273,NEW YORK,NY,10011-0103,0.0,3.0,3.0,3000.0,198809.0,1.0,16.0,1.0,13.0,0.0,20.0,12,,90.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A68Z,A68,,PC,O,AR,A,IN,,1994,A,A68Z,0.548084,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1994,A68,199412,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
11827,112526156,38485,0,0,0,0,0,0,0,503320,503320,541805,580488,-67112,0,29710,3501,19285,31930,86397,0,0,0,0,0,0,0,0,0,0,0,0,0,503320,0,0,,A65Z,A66Z,541805,1,3,3,3,GLINES INC,,240 W 44TH ST,NEW YORK,NY,10036-3906,0.0,3.0,3.0,1000.0,198109.0,1.0,16.0,1.0,13.0,198312.0,10.0,12,,995.0,90.0,0.0,B9710,,0,0,1,6,0,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.0613781,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1993,A65,199312,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
11856,112535978,0,0,0,0,69,0,0,0,129083,129083,129083,128514,-19103,0,0,163361,188293,183033,207396,-19103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129014,,A6EZ,,129083,2,2,2,2,QUEENS NEW YORK SCHOOL OF MUSIC INC,,32 19 149TH ST,FLUSHING,NY,11354-3239,0.0,3.0,3.0,2000.0,198008.0,1.0,11.0,1.0,11.0,0.0,10.0,12,,46.0,0.0,0.0,B9710,,0,1,1,6,1,36081,A6EZ,A6E,,PC,O,AR,A,IN,,1994,A,A6EZ,0.605797,11354.0,11354.0,5602.0,5600.0,36081.0,,AR,1994,A6E,199412,NY,11354.0,FLUSHING,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
11862,112538804,60930,10486,0,0,16,7279,0,0,6574,6574,77990,90703,-19717,0,0,9482,12126,16486,31843,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,0,0,,A30B,,77990,1,1,1,1,MEDIA ALLIANCE INC,WNET,356 W 58TH ST,NEW YORK,NY,10019-1804,0.0,3.0,3.0,2000.0,198207.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,0,1,1,4,1,36061,A30B,A30,3.0,PC,O,AR,A,IN,,1993,A,A30B,0.422084,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1994,A30,199406,NY,10019.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A30,A
11906,112556158,138305,0,0,0,0,6635,0,0,0,0,138305,150706,19978,30000,0,39537,28101,7158,8123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A6EZ,N20Z,138305,1,2,2,2,RED HOOK ARTS INC,,402 VAN BRUNT ST,BROOKLYN,NY,11231-1257,0.0,3.0,3.0,3000.0,198204.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1,1,1,6,1,36047,A6EZ,A6E,,PC,O,AR,A,IN,,1993,A,A6EZ,0.191121,11231.0,11231.0,5602.0,5600.0,36047.0,,AR,1994,A6E,199406,NY,11231.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
11907,112556169,15434,1606,0,0,12,0,150,114,11039,10889,28079,29225,518,14611,0,4294,1228,0,710,1228,0,0,0,0,0,0,0,0,0,0,0,802,6744,3217,0,,A6BZ,,27127,1,1,1,1,GRACE CHORAL SOCIETY INC,,254 HICKS ST,BROOKLYN,NY,11201-4028,0.0,3.0,3.0,2000.0,198105.0,1.0,15.0,1.0,11.0,0.0,10.0,7,,402.0,408.0,0.0,B9710,,1,1,0,1,0,36047,A6BZ,A6B,,PC,O,AR,A,IN,,1993,A,A6BZ,0.160672,11201.0,11201.0,5602.0,5600.0,36047.0,,AR,1994,A6B,199407,NY,11201.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
11912,112558552,334668,0,0,0,144,0,0,0,69704,69704,404372,258580,542115,26663,0,724386,690115,269943,148000,24681,0,0,0,0,0,0,0,0,0,0,0,58120,0,11440,0,,A99Z,,346252,3,2,2,2,BHARATIYA VIDYA BHAVAN USA INC,,305 SEVENTH AVE 17TH FLR,NEW YORK,NY,10001-6008,9250.0,3.0,6.0,1000.0,198503.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,90.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A99Z,A99,,PC,O,AR,A,IN,,1994,A,A99Z,0.278267,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1994,A23,199412,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
11915,112561104,0,1140,0,0,337,0,0,0,35125,35125,36265,29490,7980,0,0,12826,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11549,25000,-1761,0,,A6BZ,,24716,1,1,1,1,GLEE CLUB OF THE FRIENDLY SONS OF ST PATRICK IN THE CITY OF NY INC,,277 W 261ST ST,BRONX,NY,10471-1124,0.0,3.0,3.0,1000.0,198105.0,1.0,16.0,1.0,13.0,0.0,10.0,8,E CITY OF NY INC,89.0,0.0,0.0,B9710,,1,1,1,6,1,36005,A6BZ,A6B,,PC,O,AR,A,IN,,1993,A,A6BZ,0.22583899999999998,10471.0,10471.0,5602.0,5600.0,36005.0,,AR,1994,A6B,199408,NY,10471.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
11917,112561538,365167,0,0,0,2724,18654,0,0,2724,2724,367891,416187,69057,0,18654,154143,113810,36790,44753,69057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A60Z,,367891,2,2,2,2,SEASIDE SUMMER CONCERT SERIES INC,% JOSEPH NACMIAS,35 PROSPECT PARK W 15C,BROOKLYN,NY,11215-2368,0.0,3.0,3.0,1000.0,198104.0,1.0,13.0,1.0,11.0,0.0,10.0,9,,90.0,119.0,0.0,B9710,,1,1,1,6,1,36047,A60Z,A60,,PC,O,AR,A,IN,,1993,A,A60Z,0.40010100000000004,11215.0,11215.0,5602.0,5600.0,36047.0,,AR,1994,A60,199409,NY,11215.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
11964,112579252,32397,0,0,0,0,0,0,0,14674,14674,47071,48044,179324,0,0,183508,179324,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14674,0,0,,A65Z,,47071,2,1,1,1,RYAN REPERTORY COMPANY INC,,2445 BATH AVE,BROOKLYN,NY,11214-5327,0.0,3.0,3.0,2000.0,198110.0,1.0,15.0,1.0,11.0,0.0,10.0,12,,88.0,90.0,0.0,B9710,,1,1,1,6,1,36047,A65Z,A65,,PC,O,AR,A,IN,,1994,A,A65Z,0.435379,11214.0,11214.0,5602.0,5600.0,36047.0,,AR,1994,A65,199412,NY,11214.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
12007,112593618,0,1190,0,0,38,0,0,0,42478,42478,43668,0,65564,0,0,114387,103720,41106,38156,65564,0,0,0,0,0,0,0,0,0,0,10246,41139,0,-10759,0,,A99Z,,-7717,2,1,0,0,ILOCANO AMERICAN ASSOCIATION INC,,185 14 HILLSIDE AVE,JAMAICA,NY,11432-4860,0.0,3.0,3.0,1000.0,198311.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,119.0,0.0,0.0,B9710,,1,1,1,3,1,36081,A99Z,A99,,PC,O,AR,A,IN,,1994,A,A99Z,0.730634,11432.0,11432.0,5602.0,5600.0,36081.0,,AR,1994,A99,199412,NY,11432.0,JAMAICA,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
12025,112602969,37092,0,0,0,0,0,0,0,1254,1254,38346,40510,-5124,0,0,2165,300,5125,5424,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,0,0,,A61Z,,38346,1,1,1,1,THELMA HILL PERFORMING ARTS CENTER INC,,30 THIRD AVE,BROOKLYN,NY,11231-4850,0.0,3.0,3.0,2000.0,198804.0,1.0,15.0,1.0,11.0,0.0,10.0,9,,90.0,119.0,0.0,B9710,,0,0,1,6,0,36047,A61Z,A61,,PC,O,AR,A,IN,,1993,A,A61Z,0.936744,11231.0,11231.0,5602.0,5600.0,36047.0,,AR,1994,A61,199409,NY,11231.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A61,A
12034,112606714,0,0,0,0,0,0,0,0,134735,134735,134735,129225,2331,0,0,28946,31577,32124,29246,0,0,0,0,0,0,0,0,0,0,0,0,0,134735,0,0,,A65Z,,134735,1,2,2,2,LUCILLE HILL THEATRE OF DANCE MOVEMENT INC,,170-30 130TH AVENUE APT 3,JAMAICA,NY,11434-6005,0.0,3.0,3.0,1000.0,198309.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,149.0,0.0,0.0,B9710,,1,1,1,6,1,36081,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.31734,11434.0,11434.0,5602.0,5600.0,36081.0,,AR,1993,A65,199312,NY,11434.0,JAMAICA,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
12044,112608709,43456,6035,0,0,0,0,0,0,13634,13634,63125,69487,13437,0,0,16100,13437,0,0,13437,0,0,0,0,0,0,0,0,0,0,0,0,13634,0,0,,A62Z,,63125,1,1,1,1,DANCE GIANT STEPS INC,% PHILLIP BOND,1040 PARK PL STE C 5,BROOKLYN,NY,11213-1946,0.0,3.0,3.0,1000.0,198209.0,1.0,15.0,1.0,11.0,198405.0,10.0,5,,90.0,994.0,0.0,B9710,,1,1,0,1,0,36047,A62Z,A62,,PC,O,AR,A,IN,,1994,A,A62Z,0.31235999999999997,11213.0,11213.0,5602.0,5600.0,36047.0,,AR,1995,A62,199505,NY,11213.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
12062,112615053,50104,0,0,0,5215,3257,0,1039,14444,14444,64548,79882,181535,0,0,185183,182035,0,500,0,0,0,0,0,0,0,0,0,0,0,0,540,0,5430,2220,,Z99Z,,64008,2,1,1,1,WYCKOFF HOUSE & ASSOCIATION INC,,PO BOX 10,BROOKLYN,NY,11210-0000,0.0,3.0,3.0,2000.0,0.0,1.0,16.0,5.0,11.0,0.0,10.0,9,,0.0,0.0,0.0,B9710,,1,1,0,1,0,36047,Z99Z,Z99,,PC,O,UN,Z,IN,,1993,Z,Z99Z,0.260637,11210.0,11210.0,5602.0,5600.0,36047.0,,UN,1994,Z99,199409,NY,11210.0,BROOKLYN,,,Z,UN,OT,PC,O,UN,Z,IN,,A80,A
12076,112621532,52250,0,0,0,0,0,0,0,0,0,52250,40469,17890,0,0,67333,70563,61224,52673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A31Z,,52250,1,1,1,1,MILES EDUCATIONAL FILM PRODUCTIONS,,199 02 104TH AVE,HOLLIS,NY,11412-1208,0.0,3.0,3.0,2000.0,198310.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,122.0,119.0,124.0,B9710,,1,1,1,6,1,36081,A31Z,A31,,PC,O,AR,A,IN,,1994,A,A31Z,0.497997,11412.0,11412.0,5602.0,5600.0,36081.0,,AR,1994,A31,199412,NY,11412.0,HOLLIS,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
12094,112625093,48920,0,0,0,187,0,0,0,7824,7003,56744,56622,17574,0,0,24610,25480,3734,7906,0,0,0,0,0,0,0,0,0,0,0,0,2603,5622,-1028,0,,A6AZ,A6AP,53320,1,1,1,1,CENTER FOR CONTEMPORARY OPERA,,PO BOX 1350,NEW YORK,NY,10028-0010,0.0,3.0,3.0,2000.0,198310.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A6AZ,A6A,,PC,O,AR,A,IN,,1993,A,A6AZ,0.904381,10028.0,10028.0,5602.0,5600.0,36061.0,,AR,1994,A6A,199406,NY,10028.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6A,A
12096,112625764,6752,0,0,0,125,0,0,0,37103,37103,43855,18668,81532,0,0,259745,248205,172428,166673,0,0,0,0,0,0,0,0,0,0,0,24287,6685,0,10008,0,,A99Z,,12883,2,1,1,1,THE SUNNYSIDE FOUNDATION INC,,45 18 SKILLMAN AVE,LONG ISLAND CITY,NY,11104-2117,0.0,3.0,3.0,1000.0,198303.0,1.0,15.0,1.0,11.0,0.0,10.0,12,,62.0,297.0,352.0,B9710,,1,1,1,4,1,36081,A99Z,A99,,PC,O,AR,A,IN,,1994,A,A99Z,0.942045,11104.0,11104.0,5602.0,5600.0,36081.0,,AR,1994,A99,199412,NY,11104.0,LONG ISLAND CITY,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
12098,112626225,2204,0,0,0,0,0,0,0,100926,100926,103130,101755,-10775,26171,0,42133,45413,62951,56188,-10775,0,0,0,0,0,0,0,0,0,0,0,0,85680,0,15246,,A61Z,,103130,1,2,2,2,OLLANTAY CENTER FOR THE ARTS INC,,30-40 88TH STREET,EAST ELMHURST,NY,11369-1413,0.0,3.0,3.0,1000.0,199009.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,0,0,0,1,0,36081,A61Z,A61,,PC,O,AR,A,IN,,1993,A,A61Z,0.759434,11369.0,11369.0,5602.0,5600.0,36081.0,,AR,1994,A23,199406,NY,11369.0,EAST ELMHURST,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
12118,112638417,586078,0,0,0,1789,47500,0,0,1789,1789,587867,564332,122094,0,47500,132832,285551,34273,163457,122094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A68Z,,587867,2,3,3,3,MARTIN LUTHER KING JR CONCERT SERIES INC,% J NACMIAS,35 PROSPECT PARK W 15C,BROOKLYN,NY,11215-2368,0.0,3.0,3.0,1000.0,198306.0,1.0,15.0,1.0,11.0,0.0,10.0,10,,90.0,0.0,0.0,B9710,,1,1,1,6,1,36047,A68Z,A68,,PC,O,AR,A,IN,,1993,A,A68Z,0.660116,11215.0,11215.0,5602.0,5600.0,36047.0,,AR,1994,A61,199410,NY,11215.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A61,A
12121,112639281,99575,0,0,0,0,1118,0,0,52025,52025,151600,153178,-6336,0,0,9642,2222,14400,8558,0,0,0,0,0,0,0,0,0,0,0,0,0,52025,0,0,,A84Z,,151600,1,2,2,2,QUEEN HERITAGE CORPORATION,,36 36 BELL BLVD,BAYSIDE,NY,11361-2057,0.0,3.0,3.0,1000.0,198305.0,1.0,15.0,1.0,11.0,0.0,10.0,12,,404.0,429.0,0.0,B9606,1996.0,0,0,1,6,0,36081,A84Z,A84,,PC,O,AR,A,IN,,1993,A,A84Z,0.220504,11361.0,11361.0,5602.0,5600.0,36081.0,,AR,1993,A84,199312,NY,11361.0,BAYSIDE,,,A,AR,AR,PC,O,AR,A,IN,,A80,A
12138,112644177,41739,0,0,0,356,11244,0,0,58308,58308,100047,106739,-5217,0,11244,1694,3820,0,9037,0,0,0,0,0,0,0,0,0,0,0,0,0,54516,3436,0,,A60Z,,100047,1,2,2,2,GOLIARD CONCERTS INC,,21 65 41ST ST,ASTORIA,NY,11105-1708,0.0,3.0,3.0,1000.0,198801.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,0,0,1,6,0,36081,A60Z,A60,,PC,O,AR,A,IN,,1993,A,A60Z,0.831767,11105.0,11105.0,5602.0,5600.0,36081.0,,AR,1994,A68,199406,NY,11105.0,ASTORIA,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
12140,112644226,62316,0,0,0,180,0,0,0,12250,12250,74566,74636,-1131,0,0,1778,3008,2829,4139,0,0,0,0,0,0,0,0,0,0,0,0,0,12070,0,0,,A20Z,,74566,1,1,1,1,CYPRECO OF AMERICA INC,,23 50 27TH ST,LONG ISLAND CITY,NY,11105-3110,0.0,3.0,3.0,1000.0,198502.0,1.0,15.0,1.0,11.0,0.0,10.0,8,,90.0,0.0,0.0,B9710,,0,1,1,6,1,36081,A20Z,A20,,PC,O,AR,A,IN,,1993,A,A20Z,0.263923,11105.0,11105.0,5602.0,5600.0,36081.0,,AR,1994,A65,199408,NY,11105.0,LONG ISLAND CITY,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
12155,112648570,58448,4330,0,0,4301,0,0,0,7884,7884,70662,58196,117809,0,0,105343,117809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583,0,0,,Z99Z,,70662,2,1,1,1,LITHUANIAN CULTURAL CENTER INC,,355 HIGHLAND BLVD,BROOKLYN,NY,11207-1910,0.0,3.0,3.0,1000.0,198308.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,998.0,0.0,0.0,B9710,,1,1,1,6,1,36047,Z99Z,Z99,,PC,O,UN,Z,IN,,1994,Z,Z99Z,0.9861,11207.0,11207.0,5602.0,5600.0,36047.0,,UN,1995,A23,199506,NY,11207.0,BROOKLYN,,,Z,UN,OT,PC,O,UN,Z,IN,,A23,A
12169,112650941,0,0,0,0,5144,0,136448,58297,201220,64772,201220,53563,172244,0,0,161038,172282,4,37,172244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,,A99Z,,64772,2,2,1,1,BROOKLYN WOMENS EXCHANGE,,55 PIERREPONT ST,BROOKLYN,NY,11201-2450,0.0,3.0,3.0,1000.0,198310.0,1.0,16.0,1.0,11.0,198408.0,10.0,8,,119.0,995.0,0.0,B9710,,1,1,1,6,1,36047,A99Z,A99,,PC,O,AR,A,IN,,1993,A,A99Z,0.999606,11201.0,11201.0,5602.0,5600.0,36047.0,,AR,1994,A99,199408,NY,11201.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
