,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,OLDNTEE,NTEE2,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VFB,VBS,VINCEXP,VINCTYPE,VOK,FIPS,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
10237,112468118,7916,11225,0,0,663,0,0,0,69965,69965,89106,49958,30109,0,0,31031,30109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40070,0,29027,205,,C32Z,A26Z,49036,1.0,1.0,1.0,1.0,ARTS PROJECT OF CHERRY GROVE INC,% ZOCCANO,73 37 AUSTIN ST,FOREST HILLS,NY,11375-6258,0.0,3.0,3.0,2000.0,198101.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,88.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36081.0,C32Z,C32,,PC,O,EN,C,IN,,1993,C,C32Z,0.39665300000000003,11375.0,11375.0,5602.0,5600.0,36081.0,,EN,1993,C32,199312,NY,11375.0,FOREST HILLS,,,C,EN,OT,PC,O,EN,C,IN,,A20,A
10239,112468882,42285,0,0,0,0,600,0,0,19490,19490,61775,61585,279,0,0,89,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19490,0,0,,A65Z,,61775,1.0,1.0,1.0,1.0,GREEK CULTURAL CENTER INC,,27 18 HOYT AVE S,ASTORIA,NY,11102-1960,0.0,3.0,3.0,2000.0,198109.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,88.0,119.0,0.0,B9710,,1.0,1,1,6.0,1,36081.0,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.7799689999999999,11102.0,11102.0,5602.0,5600.0,36081.0,,AR,1994,A23,199406,NY,11102.0,ASTORIA,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
10252,112478709,861979,901,0,0,1268,0,0,0,288354,288354,1151234,1095282,-118758,192500,0,114627,151444,264997,270202,0,0,0,0,0,0,0,0,0,0,0,0,24340,260373,-114,1267,,A20Z,,1126894,2.0,4.0,4.0,4.0,JAMAICA CENTER FOR THE PERFORMING AND VISUAL ARTS INC,,161 04 JAMAICA AVE,JAMAICA,NY,11432-6112,0.0,3.0,3.0,1200.0,198107.0,1.0,15.0,1.0,11.0,0.0,10.0,6,INC,90.0,0.0,0.0,B9710,,0.0,1,1,6.0,1,36081.0,A20Z,A20,,PC,O,AR,A,IN,,1993,A,A20Z,0.377418,11432.0,11432.0,5602.0,5600.0,36081.0,,AR,1994,A20,199406,NY,11432.0,JAMAICA,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
10274,112485472,78655,0,0,0,670,10597,0,0,22894,22894,101549,94738,44049,0,0,37238,44049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22224,0,0,,A99Z,,101549,1.0,2.0,2.0,1.0,ALLIANCE OF QUEENS ARTISTS INC,% E ATLAS,99 10 METROPOLITAN AVE,FOREST HILLS,NY,11375-6638,0.0,3.0,3.0,1000.0,198109.0,1.0,15.0,1.0,11.0,0.0,10.0,3,,998.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36081.0,A99Z,A99,,PC,O,AR,A,IN,,1993,A,A99Z,0.341199,11375.0,11375.0,5602.0,5600.0,36081.0,,AR,1994,A99,199403,NY,11375.0,FOREST HILLS,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
10301,112495664,3592846,6505,1184537,1107416,87715,257520,0,0,1474754,367116,5074105,2853256,2574205,127846,0,2547113,2984669,996655,410464,0,0,0,0,0,0,0,0,0,0,0,0,89464,107439,0,623,,A52Z,,3877003,4.0,5.0,4.0,4.0,BROOKLYN CHILDRENS MUSEUM CORP,,145 BROOKLYN AVE,BROOKLYN,NY,11213-1930,0.0,3.0,3.0,1000.0,198110.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,60.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36047.0,A52Z,A52,,PC,O,AR,A,IN,,1992,A,A52Z,0.9994639999999999,11213.0,11213.0,5602.0,5600.0,36047.0,,AR,1993,A52,199306,NY,11213.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A52,A
10314,112498972,5090,0,0,0,581,0,0,0,104246,104246,109336,115486,39244,0,0,51089,63179,5695,23935,39244,0,0,0,0,0,0,0,0,0,0,0,0,103665,0,0,,A33Z,A63Z,109336,1.0,2.0,2.0,2.0,CONTACT COLLABORATIONS INC,% ZIMMER,537 BROADWAY 3RD FLR,NEW YORK,NY,10012-3930,0.0,3.0,3.0,2000.0,198008.0,1.0,15.0,1.0,13.0,198212.0,10.0,8,,994.0,90.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A33Z,A33,,PC,O,AR,A,IN,,1992,A,A33Z,0.6813899999999999,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1993,A33,199308,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
10338,112505548,3321,0,0,0,0,0,0,0,123431,123431,126752,32732,-122381,0,0,702880,675122,807938,797504,-122381,0,0,0,0,0,0,0,0,0,0,111344,0,47195,0,0,,A62Z,A23Z,15408,3.0,2.0,1.0,1.0,MOROCCO AND THE CASBAH DANCE EXPERIENCE INC C/O GINORIO & BORNS,,320 W 15TH ST,NEW YORK,NY,10011-5901,0.0,3.0,3.0,1200.0,197910.0,1.0,15.0,1.0,13.0,0.0,10.0,5,NORIO & BORNS,123.0,124.0,0.0,B9710,,0.0,1,1,4.0,1,36061.0,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.971458,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1994,A62,199405,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
10346,112508369,170775,8617,0,0,6292,0,13507,14994,268712,255205,448104,334605,485708,36892,0,412150,507328,26434,21620,0,0,0,0,0,0,0,0,0,0,0,0,0,233919,0,0,,A50Z,,434597,3.0,2.0,2.0,2.0,COLONIAL FARMHOUSE RESTORATION SOCIETY OF BELLEROSE INC,,73 50 LITTLE NECK PKY,FLORAL PARK,NY,11004-1129,0.0,3.0,3.0,1000.0,197911.0,1.0,15.0,1.0,11.0,0.0,10.0,3,E INC,60.0,119.0,249.0,B9710,,1.0,1,1,6.0,1,36081.0,K25Z,K25,,PC,O,HS,K,IN,,1993,K,K25Z,0.810951,11004.0,11004.0,5602.0,5600.0,36081.0,,HU,1994,K25,199403,NY,11004.0,FLORAL PARK,,,K,HU,HU,PC,O,HS,K,IN,,A82,A
10372,112517055,272528,25790,0,0,1039,8478,0,0,16689,16689,315007,312979,3265,40000,0,179254,139777,178017,136512,3265,0,0,0,0,0,0,0,0,0,0,0,0,15650,0,0,,A54Z,,315007,2.0,2.0,2.0,2.0,MUSEUM OF CHINESE IN THE AMERICAS,,70 MULBERRY ST 2ND FL,NEW YORK,NY,10013-4477,0.0,3.0,3.0,2000.0,198211.0,1.0,15.0,1.0,13.0,0.0,10.0,10,,119.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A54Z,A54,,PC,O,AR,A,IN,,1992,A,A54Z,0.11095899999999999,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1993,A53,199310,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A54,A
10405,112526156,17070,0,0,0,0,1528,0,0,127161,127161,144231,133434,-28429,0,0,2029,3501,41255,31930,0,0,0,0,0,0,0,0,0,0,0,0,0,127161,0,0,,A65Z,A66Z,144231,1.0,2.0,2.0,2.0,GLINES INC,,240 W 44TH ST,NEW YORK,NY,10036-3906,0.0,3.0,3.0,1000.0,198109.0,1.0,16.0,1.0,13.0,198312.0,10.0,12,,995.0,90.0,0.0,B9710,,0.0,1,1,6.0,1,36061.0,A65Z,A65,,PC,O,AR,A,IN,,1992,A,A65Z,0.398437,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1992,A65,199212,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
10437,112535978,0,0,0,0,54,0,0,0,140054,140054,140054,141347,-19672,5500,0,154296,163361,172675,183033,-19672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,,A6EZ,,140054,2.0,2.0,2.0,2.0,QUEENS NEW YORK SCHOOL OF MUSIC INC,,32 19 149TH ST,FLUSHING,NY,11354-3239,0.0,3.0,3.0,2000.0,198008.0,1.0,11.0,1.0,11.0,0.0,10.0,12,,46.0,0.0,0.0,B9710,,0.0,1,1,6.0,1,36081.0,A6EZ,A6E,,PC,O,AR,A,IN,,1993,A,A6EZ,0.812887,11354.0,11354.0,5602.0,5600.0,36081.0,,AR,1993,A6E,199312,NY,11354.0,FLUSHING,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
10442,112538804,84056,26025,0,0,229,0,0,4489,7616,7616,117697,140081,-7004,33190,0,41630,9482,26250,16486,0,0,0,0,0,0,0,0,0,0,0,0,0,2898,0,0,,A30B,,117697,1.0,2.0,2.0,2.0,MEDIA ALLIANCE INC,WNET,356 W 58TH ST,NEW YORK,NY,10019-1804,0.0,3.0,3.0,2000.0,198207.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,0.0,1,1,6.0,1,36061.0,A30B,A30,3.0,PC,O,AR,A,IN,,1992,A,A30B,0.546296,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1993,A30,199306,NY,10019.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A30,A
10485,112556158,112658,0,0,0,0,7490,0,0,0,0,112658,103973,18143,0,0,15765,22903,6307,4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A6EZ,N20Z,112658,1.0,2.0,2.0,2.0,RED HOOK ARTS INC,,402 VAN BRUNT ST,BROOKLYN,NY,11231-1257,0.0,3.0,3.0,3000.0,198204.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36047.0,A6EZ,A6E,,PC,O,AR,A,IN,,1991,A,A6EZ,0.0812155,11231.0,11231.0,5602.0,5600.0,36047.0,,AR,1992,A6E,199206,NY,11231.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
10486,112556169,9843,7945,0,0,13,23,300,231,15765,15465,33553,28660,4294,14611,0,2801,4294,0,0,4294,0,0,0,0,0,0,0,0,0,0,0,782,10517,3922,0,,A6BZ,,32471,1.0,1.0,1.0,1.0,GRACE CHORAL SOCIETY INC,,254 HICKS ST,BROOKLYN,NY,11201-4028,0.0,3.0,3.0,2000.0,198105.0,1.0,15.0,1.0,11.0,0.0,10.0,7,,402.0,408.0,0.0,B9710,,1.0,1,0,1.0,0,36047.0,A6BZ,A6B,,PC,O,AR,A,IN,,1992,A,A6BZ,0.665465,11201.0,11201.0,5602.0,5600.0,36047.0,,AR,1993,A6B,199307,NY,11201.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
10492,112558552,336821,0,0,0,9860,0,0,0,119281,119281,456102,126705,462088,29000,0,332717,665352,1500,203264,24681,0,0,0,0,0,0,0,0,0,0,0,198526,0,-89105,0,,A99Z,,257576,3.0,2.0,2.0,2.0,BHARATIYA VIDYA BHAVAN USA INC,,305 SEVENTH AVE 17TH FLR,NEW YORK,NY,10001-6008,9250.0,3.0,6.0,1000.0,198503.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A99Z,A99,,PC,O,AR,A,IN,,1992,A,A99Z,0.750581,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1992,A23,199212,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
10496,112561104,720,1315,0,0,449,0,0,0,36704,36704,38739,26660,14027,0,0,14252,14027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12177,23000,-307,1385,,A6BZ,,26562,1.0,1.0,1.0,1.0,GLEE CLUB OF THE FRIENDLY SONS OF ST PATRICK IN THE CITY OF NY INC,,277 W 261ST ST,BRONX,NY,10471-1124,0.0,3.0,3.0,1000.0,198105.0,1.0,16.0,1.0,13.0,0.0,10.0,8,E CITY OF NY INC,89.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36005.0,A6BZ,A6B,,PC,O,AR,A,IN,,1992,A,A6BZ,0.26715900000000004,10471.0,10471.0,5602.0,5600.0,36005.0,,AR,1993,A6B,199308,NY,10471.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
10498,112561538,442125,0,0,0,2626,29950,0,0,2626,2626,444751,435213,117353,0,29950,149336,154143,41521,36790,117353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A60Z,,444751,2.0,2.0,2.0,2.0,SEASIDE SUMMER CONCERT SERIES INC,% JOSEPH NACMIAS,35 PROSPECT PARK W 15C,BROOKLYN,NY,11215-2368,0.0,3.0,3.0,1000.0,198104.0,1.0,13.0,1.0,11.0,0.0,10.0,9,,90.0,119.0,0.0,B9710,,1.0,1,1,6.0,1,36047.0,A60Z,A60,,PC,O,AR,A,IN,,1992,A,A60Z,0.0654057,11215.0,11215.0,5602.0,5600.0,36047.0,,AR,1993,A60,199309,NY,11215.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
10545,112579252,34929,0,0,0,0,0,0,0,12022,12022,46951,48164,180297,0,0,187985,183508,6475,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,11522,0,0,,A65Z,,46951,2.0,1.0,1.0,1.0,RYAN REPERTORY COMPANY INC,,2445 BATH AVE,BROOKLYN,NY,11214-5327,0.0,3.0,3.0,2000.0,198110.0,1.0,15.0,1.0,11.0,0.0,10.0,12,,88.0,90.0,0.0,B9710,,1.0,1,1,4.0,1,36047.0,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.8294360000000001,11214.0,11214.0,5602.0,5600.0,36047.0,,AR,1993,A65,199312,NY,11214.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
10591,112593618,0,1620,0,0,26,0,0,0,67845,67845,69465,0,73281,0,0,114090,114387,45490,41106,73281,0,0,0,0,0,0,0,0,0,0,10989,53795,0,5562,0,,A99Z,,4681,2.0,1.0,1.0,0.0,ILOCANO AMERICAN ASSOCIATION INC,,185 14 HILLSIDE AVE,JAMAICA,NY,11432-4860,0.0,3.0,3.0,1000.0,198311.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,119.0,0.0,0.0,B9710,,1.0,1,1,4.0,1,36081.0,A99Z,A99,,PC,O,AR,A,IN,,1993,A,A99Z,0.42867700000000003,11432.0,11432.0,5602.0,5600.0,36081.0,,AR,1993,A99,199312,NY,11432.0,JAMAICA,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
10608,112602969,65959,0,0,0,0,0,0,0,9183,9183,75142,77904,-2960,0,0,302,2165,500,5125,0,0,0,0,0,0,0,0,0,0,0,0,0,9183,0,0,,A61Z,,75142,1.0,1.0,1.0,1.0,THELMA HILL PERFORMING ARTS CENTER INC,,30 THIRD AVE,BROOKLYN,NY,11231-4850,0.0,3.0,3.0,2000.0,198804.0,1.0,15.0,1.0,11.0,0.0,10.0,9,,90.0,119.0,0.0,B9710,,0.0,0,1,6.0,0,36047.0,A61Z,A61,,PC,O,AR,A,IN,,1992,A,A61Z,0.390218,11231.0,11231.0,5602.0,5600.0,36047.0,,AR,1993,A61,199309,NY,11231.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A61,A
10616,112606714,0,0,0,0,0,0,0,0,134735,134735,134735,129225,2331,0,0,28946,31577,32124,29246,0,0,0,0,0,0,0,0,0,0,0,0,0,134735,0,0,,A65Z,,134735,1.0,2.0,2.0,2.0,LUCILLE HILL THEATRE OF DANCE MOVEMENT INC,,170-30 130TH AVENUE APT 3,JAMAICA,NY,11434-6005,0.0,3.0,3.0,1000.0,198309.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,149.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36081.0,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.044355,11434.0,11434.0,5602.0,5600.0,36081.0,,AR,1993,A65,199312,NY,11434.0,JAMAICA,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
10626,112608709,28950,3248,0,0,0,0,0,0,13624,13624,45822,47719,537,0,0,2434,16100,0,15563,0,0,0,0,0,0,0,0,0,0,0,0,0,13624,0,0,,A62Z,,45822,1.0,1.0,1.0,1.0,DANCE GIANT STEPS INC,% PHILLIP BOND,1040 PARK PL STE C 5,BROOKLYN,NY,11213-1946,0.0,3.0,3.0,1000.0,198209.0,1.0,15.0,1.0,11.0,198405.0,10.0,5,,90.0,994.0,0.0,B9710,,1.0,1,1,6.0,1,36047.0,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.25498899999999997,11213.0,11213.0,5602.0,5600.0,36047.0,,AR,1994,A62,199405,NY,11213.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
10629,112609328,23830,0,0,0,0,0,0,0,8332,8332,32162,31879,9185,0,0,8902,9185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8332,0,0,,A68Z,,32162,1.0,1.0,1.0,1.0,ROSEWOOD CHAMBER ENSEMBLE INC,,43 31 39TH ST,SUNNYSIDE,NY,11104-4351,0.0,3.0,3.0,1000.0,198303.0,1.0,16.0,1.0,11.0,198406.0,20.0,6,,89.0,995.0,0.0,B9710,,1.0,1,1,6.0,1,36081.0,A68Z,A68,,PC,O,AR,A,IN,,1993,A,A68Z,0.612587,11104.0,11104.0,5602.0,5600.0,36081.0,,AR,1994,A68,199406,NY,11104.0,SUNNYSIDE,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
10645,112615053,172462,0,10947,11369,4162,2875,0,3061,26276,14907,198738,84436,185183,0,0,99941,185183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5465,0,371,2270,,Z99Z,,181904,2.0,2.0,2.0,1.0,WYCKOFF HOUSE & ASSOCIATION INC,,PO BOX 10,BROOKLYN,NY,11210-0000,0.0,3.0,3.0,2000.0,0.0,1.0,16.0,5.0,11.0,0.0,10.0,9,,0.0,0.0,0.0,B9710,,1.0,1,0,1.0,0,36047.0,Z99Z,Z99,,PC,O,UN,Z,IN,,1992,Z,Z99Z,0.757243,11210.0,11210.0,5602.0,5600.0,36047.0,,UN,1993,Z99,199309,NY,11210.0,BROOKLYN,,,Z,UN,OT,PC,O,UN,Z,IN,,A80,A
10659,112621532,492179,0,0,0,0,0,0,0,18462,18462,510641,622189,-27403,23000,0,45145,72089,41000,99492,-27403,0,0,0,0,0,0,0,0,0,0,0,0,18462,0,0,,A31Z,,510641,1.0,3.0,3.0,3.0,MILES EDUCATIONAL FILM PRODUCTIONS,,199 02 104TH AVE,HOLLIS,NY,11412-1208,0.0,3.0,3.0,2000.0,198310.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,122.0,119.0,124.0,B9710,,0.0,0,0,1.0,0,36081.0,A31Z,A31,,PC,O,AR,A,IN,,1992,A,A31Z,0.362482,11412.0,11412.0,5602.0,5600.0,36081.0,,AR,1992,A31,199212,NY,11412.0,HOLLIS,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
10675,112625093,193945,0,0,0,193,1884,0,0,12198,12198,206143,199068,20876,1000,0,16636,24610,2835,3734,0,0,0,0,0,0,0,0,0,0,0,0,0,12005,0,0,,A6AZ,A6AP,206143,1.0,2.0,2.0,2.0,CENTER FOR CONTEMPORARY OPERA,,PO BOX 1350,NEW YORK,NY,10028-0010,0.0,3.0,3.0,2000.0,198310.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A6AZ,A6A,,PC,O,AR,A,IN,,1992,A,A6AZ,0.265811,10028.0,10028.0,5602.0,5600.0,36061.0,,AR,1993,A6A,199306,NY,10028.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6A,A
10677,112625764,17618,0,0,0,605,0,0,0,36187,36187,53805,50067,87227,0,0,328446,271340,240739,184113,0,0,0,0,0,0,0,0,0,0,0,1564,2654,0,13838,0,,A99Z,,49587,2.0,1.0,1.0,1.0,THE SUNNYSIDE FOUNDATION INC,,45 18 SKILLMAN AVE,LONG ISLAND CITY,NY,11104-2117,0.0,3.0,3.0,1000.0,198303.0,1.0,15.0,1.0,11.0,0.0,10.0,12,,62.0,297.0,352.0,B9710,,1.0,1,1,4.0,1,36081.0,A99Z,A99,,PC,O,AR,A,IN,,1992,A,A99Z,0.809537,11104.0,11104.0,5602.0,5600.0,36081.0,,AR,1992,A99,199212,NY,11104.0,LONG ISLAND CITY,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
10679,112626225,42689,0,0,0,0,0,0,0,0,0,42689,73466,-38581,0,0,15444,16779,23248,55360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A61Z,,42689,1.0,1.0,1.0,1.0,OLLANTAY CENTER FOR THE ARTS INC,,30-40 88TH STREET,EAST ELMHURST,NY,11369-1413,0.0,3.0,3.0,1000.0,199009.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,0.0,0,1,6.0,0,36081.0,A61Z,A61,,PC,O,AR,A,IN,,1992,A,A61Z,0.988894,11369.0,11369.0,5602.0,5600.0,36081.0,,AR,1993,A23,199306,NY,11369.0,EAST ELMHURST,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
10700,112638417,504349,0,0,0,1023,36950,0,0,1023,1023,505372,471799,98559,0,36950,106511,132832,41525,34273,98559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A68Z,,505372,2.0,3.0,3.0,2.0,MARTIN LUTHER KING JR CONCERT SERIES INC,% J NACMIAS,35 PROSPECT PARK W 15C,BROOKLYN,NY,11215-2368,0.0,3.0,3.0,1000.0,198306.0,1.0,15.0,1.0,11.0,0.0,10.0,10,,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36047.0,A68Z,A68,,PC,O,AR,A,IN,,1992,A,A68Z,0.987298,11215.0,11215.0,5602.0,5600.0,36047.0,,AR,1993,A61,199310,NY,11215.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A61,A
10703,112639281,99575,0,0,0,0,1118,0,0,52025,52025,151600,153178,-6336,0,0,9642,2222,14400,8558,0,0,0,0,0,0,0,0,0,0,0,0,0,52025,0,0,,A84Z,,151600,1.0,2.0,2.0,2.0,QUEEN HERITAGE CORPORATION,,36 36 BELL BLVD,BAYSIDE,NY,11361-2057,0.0,3.0,3.0,1000.0,198305.0,1.0,15.0,1.0,11.0,0.0,10.0,12,,404.0,429.0,0.0,B9606,1996.0,0.0,0,1,6.0,0,36081.0,A84Z,A84,,PC,O,AR,A,IN,,1993,A,A84Z,0.610579,11361.0,11361.0,5602.0,5600.0,36081.0,,AR,1993,A84,199312,NY,11361.0,BAYSIDE,,,A,AR,AR,PC,O,AR,A,IN,,A80,A
10707,112640546,67390,0,0,0,8736,0,0,0,8736,8736,76126,28890,139471,0,0,92235,139471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A50Z,,76126,2.0,1.0,1.0,1.0,FRANCES GODWIN & JOSEPH TERNBACH MUSEUM,,65 30 KISSENA BLVD,FLUSHING,NY,11367-1575,0.0,3.0,3.0,1000.0,198604.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,60.0,64.0,0.0,B9710,,1.0,1,1,6.0,1,36081.0,A50Z,A50,,PC,O,AR,A,IN,,1991,A,A50Z,0.0681102,11367.0,11367.0,5602.0,5600.0,36081.0,,AR,1992,A50,199206,NY,11367.0,FLUSHING,,,A,AR,AR,PC,O,AR,A,IN,,A50,A
10722,112644177,41739,0,0,0,356,11244,0,0,58308,58308,100047,106739,-5217,0,11244,1694,3820,0,9037,0,0,0,0,0,0,0,0,0,0,0,0,0,54516,3436,0,,A60Z,,100047,1.0,2.0,2.0,2.0,GOLIARD CONCERTS INC,,21 65 41ST ST,ASTORIA,NY,11105-1708,0.0,3.0,3.0,1000.0,198801.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,0.0,0,1,6.0,0,36081.0,A60Z,A60,,PC,O,AR,A,IN,,1993,A,A60Z,0.286901,11105.0,11105.0,5602.0,5600.0,36081.0,,AR,1994,A68,199406,NY,11105.0,ASTORIA,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
10724,112644226,41295,0,0,0,241,0,0,0,16525,16525,57820,57820,-1061,0,0,4812,1778,5873,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,16284,0,0,,A20Z,,57820,1.0,1.0,1.0,1.0,CYPRECO OF AMERICA INC,,23 50 27TH ST,LONG ISLAND CITY,NY,11105-3110,0.0,3.0,3.0,1000.0,198502.0,1.0,15.0,1.0,11.0,0.0,10.0,8,,90.0,0.0,0.0,B9710,,0.0,1,1,6.0,1,36081.0,A20Z,A20,,PC,O,AR,A,IN,,1992,A,A20Z,0.718518,11105.0,11105.0,5602.0,5600.0,36081.0,,AR,1993,A65,199308,NY,11105.0,LONG ISLAND CITY,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
10740,112648570,58776,4545,0,0,3564,188,0,0,5278,5278,68599,57904,105343,0,0,94647,105343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,0,0,,Z99Z,,68599,2.0,1.0,1.0,1.0,LITHUANIAN CULTURAL CENTER INC,,355 HIGHLAND BLVD,BROOKLYN,NY,11207-1910,0.0,3.0,3.0,1000.0,198308.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,998.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36047.0,Z99Z,Z99,,PC,O,UN,Z,IN,,1993,Z,Z99Z,0.153834,11207.0,11207.0,5602.0,5600.0,36047.0,,UN,1994,A23,199406,NY,11207.0,BROOKLYN,,,Z,UN,OT,PC,O,UN,Z,IN,,A23,A
