,EIN,TAXPER,FisYr,CYCLE,DLN,NTEE,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1NLASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P6INVTAX,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,P1GRENTS,P1GOODS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2EYASST,P2MTGNTS,P3EYTFND,P6TEXCTX,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P6TX4940,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,randnum,nteeConf,LEVEL1,LEVEL2,LEVEL3,LEVEL4,stateOld1,zip5Old1,cityOld1,SOURCE,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
12116,137101223,200112,2001,200246.0,29491292076022,A45Z,N,Y,0.0,1.0,2001,2.0,6.0,5.0,3,91,635126,160,0,5173,0,0,0,0,0,640459,67237,573222,12003,0,0,0,2924800,0,0,0,0,16964,4565389,0,2985,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,5333,160,67237,5521,12003,5521,67237,65389,0,2859411,4565389,0,2907836,0,0,0,20,0,0,0,0,-20,20,60599,0,1,0,0,283,283,12003,0,0,0,12003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10012.0,KIKI KOGELNIK FOUNDATION,% STEPHEN KILDUNNE,330 LAFAYETTE ST 7,NEW YORK,NY,10012-2739,0.0,3.0,2.0,199705.0,1.0,3.0,91.0,0.0,0.0,2.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A40,A,A,IN,,1,AR,AR,AR,0.7122390000000001,N,PF,O,AR,A,NY,10012.0,NEW YORK,core2001pf_ver1,PF,O,AR,A,IN,,A40,A
12266,137147740,200112,2001,200231.0,29491201068102,A51Z,N,Y,0.0,1.0,2001,2.0,7.0,3.0,3,91,0,0,0,0,0,48750,85,0,500,48835,48083,752,17427,0,0,18179,8391800,0,0,0,0,39673,8391800,0,6245,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,26250,0,48835,47583,0,16927,0,30656,171475,0,0,8391800,0,8352127,0,0,0,0,0,0,0,0,0,0,126806,0,6245,1112,197,0,7554,17427,63871,227997,0,309295,8391800,8356271,8290798,8369045,33407914,0,0,0,0,0,4163,741,131,0,5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.0,LEON POLK SMITH FOUNDATION TR,% ROBERT MEAD JAMIESON,31 UNION SQUARE WEST,NEW YORK,NY,10003-3203,0.0,3.0,1.0,199807.0,1.0,3.0,91.0,0.0,0.0,2.0,11.0,0.0,1.0,12,MARSH GORDON ET AL TTEE,36061.0,5602.0,5600.0,A51,A,A,IN,,1,AR,AR,AR,0.885026,N,PF,O,AR,A,NY,10003.0,NEW YORK,core2001pf_ver1,PF,O,AR,A,IN,,A51,A
14572,222809914,200112,2001,200248.0,29491215036052,A68Z,N,Y,0.0,1.0,2001,3.0,4.0,1.0,3,90,0,7444,41,0,0,0,0,0,6750,7485,38695,-31210,38230,7420,148,0,269544,0,0,0,0,0,190825,0,10651,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,7485,0,31945,65,31480,65,0,0,0,115654,190825,0,269544,148,0,0,0,0,0,0,0,148,0,216270,10503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10021.0,MUSIC AND MORE INC,% GANER,555 PARK AVE APT 8W,NEW YORK,NY,10021-8166,0.0,3.0,1.0,198708.0,1.0,15.0,90.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A68,A,A,IN,,1,AR,AR,AR,0.848434,N,PC,O,AR,A,NY,10021.0,NEW YORK,core2001pf_ver1,PF,O,AR,A,IN,,A68,A
14866,223047700,200012,2000,200222.0,29491117042012,,N,Y,0.0,25.0,2000,3.0,6.0,5.0,3,59,221035,626,30229,27753,0,0,0,0,15000,279643,294132,-14489,224100,53929,539,0,1070732,211680,0,0,211680,49539,1070732,0,51149,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,58608,0,279132,4679,209100,4679,0,0,0,724087,1070732,0,1021193,539,0,0,0,0,0,0,0,539,0,1038549,50610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.0,NEW YORK FOUNDATION FOR ARCHITECTURE INC,,200 LEXINGTON AVE,NEW YORK,NY,10016-6201,0.0,3.0,1.0,196703.0,1.0,4.0,59.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A40,A,A,IN,,1,AR,AR,AR,0.9663360000000001,N,PF,O,AR,A,NY,10016.0,NEW YORK,core2001pf_ver1,PF,S,AR,A,IN,,A40,A
15837,223668584,200106,2001,200205.0,29491005010242,A54,N,Y,0.0,1.0,2000,2.0,6.0,4.0,3,0,325000,0,0,0,0,0,0,0,800,325000,237773,87227,212133,0,0,0,1738967,0,0,0,0,0,1778491,0,82378,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,236973,0,211333,0,25640,115758,0,0,1778491,0,1738967,0,0,0,0,0,0,0,0,0,0,1672643,0,1,0,0,0,1,212133,322730,0,0,534863,1721991,1665624,0,0,3387615,1721991,1665624,0,0,3387615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001.0,CWJ CLASSIC AUTOMOBILE MUSEUM INC,% ALFRED C ECKERT III,358 FIFTH AVE 9TH FLR,NEW YORK,NY,10001-2209,0.0,3.0,1.0,200009.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,6,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.37727,N,PF,O,AR,A,NY,10001.0,NEW YORK,core2001pf_ver1,PF,O,AR,A,IN,,A50,A
22866,311584853,200012,2000,200203.0,29491265031061,A82Z,N,Y,0.0,1.0,2000,2.0,4.0,1.0,3,62,1000,121,0,0,0,0,0,0,0,1121,2325,-1204,0,0,0,0,402492,0,0,0,0,446675,402492,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,121,121,2325,2325,0,2325,2325,0,0,0,402492,400000,-44183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10021.0,PRESERVATION AMERICA,% MARILYN MEYERS,907 5TH AVE APT 2A,NEW YORK,NY,10021-4156,0.0,3.0,2.0,199802.0,1.0,3.0,62.0,0.0,0.0,2.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A80,A,A,IN,,1,AR,AR,AR,0.698762,N,PF,O,AR,A,NY,10021.0,NEW YORK,core2001pf_ver1,PF,O,AR,A,IN,,A82,A
22924,311599286,200110,2001,200218.0,29491089011142,A51,N,Y,0.0,1.0,2000,2.0,1.0,2.0,3,998,11282,33,0,0,0,0,0,0,0,11315,8715,2600,0,33,0,33,2600,0,0,0,0,0,2600,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,33,33,8715,0,0,0,0,2600,0,0,2600,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10013.0,SASSON SOFFER FOUNDATION INC,% SASSON SOFFER,78 GRAND ST,NEW YORK,NY,10013-2255,0.0,3.0,1.0,199903.0,1.0,3.0,998.0,0.0,0.0,1.0,11.0,0.0,1.0,10,,36061.0,5602.0,5600.0,A51,A,A,IN,,1,AR,AR,AR,0.514929,N,PF,O,AR,A,NY,10013.0,NEW YORK,core2001pf_ver1,PF,O,AR,A,IN,,A51,A
56863,770415802,200012,2000,200203.0,29491356046071,A99Z,N,Y,0.0,1.0,2000,2.0,7.0,7.0,3,124,7498161,159495,0,0,0,0,35793,55000,1440000,7693449,2014070,5679379,1897410,158495,3170,195288,9466720,0,0,0,0,1242561,9466720,0,96934,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,159495,195288,574070,1000,570808,1000,0,1872108,0,89465,9466720,0,8224159,3170,0,0,3238,0,0,0,41,-27,27,1968197,0,96934,147496,109254,79056,432740,1897410,1733482,1061808,1558792,6251492,9466720,3782880,5427082,6383247,25059929,9466720,3782880,5427082,6383247,25059929,64623,151197,193508,211185,620513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.0,NATIONAL ACADEMY OF EDUCATION,% NEW YORK UNIVERSITY SCHOOL OF ED,726 BROADWAY 5TH FLOOR,NEW YORK,NY,10003-9502,0.0,3.0,1.0,199606.0,1.0,3.0,124.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.127865,N,PF,O,AR,A,NY,10003.0,NEW YORK,core2001pf_ver1,PF,O,AR,A,IN,,A99,A
60832,911898350,200012,2000,200203.0,29491005073102,T99Z,N,Y,0.0,1.0,2000,2.0,7.0,7.0,3,124,8021750,0,0,0,0,0,0,210000,0,8021750,434601,7587149,430917,0,0,0,7605330,0,0,0,0,4690,17250580,0,950,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,0,0,0,0,434601,0,430917,0,0,16752,0,0,17250580,0,7600640,0,0,0,0,0,0,0,0,0,0,19295,0,1,0,0,0,1,430917,178442,45973,0,655332,1,0,0,0,1,0,0,0,0,0,633,1460,439,0,2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10014.0,ROY LICHTENSTEIN FOUNDATION,% DOROTHY LICHTENSTEIN,745 WASHINGTON ST,NEW YORK,NY,10014-2042,0.0,3.0,1.0,199809.0,1.0,3.0,124.0,0.0,0.0,1.0,11.0,0.0,1.0,12,,36061.0,5602.0,5600.0,T23,A,A,IN,,1,AR,AR,AR,0.154201,N,PF,O,ZC,A,NY,10014.0,NEW YORK,core2001pf_ver1,PF,O,AR,A,IN,,T23,T
66868,10548602,200209,2002,,2,A51,-,,,,2001,,,,3,0,721101,0,12004,0,0,0,0,0,0,733105,9445,723660,0,12004,0,12004,723660,0,0,0,0,0,723660,0,35414,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,12004,12004,9445,0,0,0,0,688660,0,0,723660,0,723660,240,0,0,0,0,0,0,0,0,240,719059,0,12004,0,0,0,12004,35000,0,0,0,35000,1,0,0,0,1,0,0,0,0,0,23609,0,0,0,23609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10118.0,PETER AND CYNTHIA WILSON ART FOUNDATION INC,L WOLLIN,350 FIFTH AVE STE 2822,NEW YORK,NY,10118-2896,0.0,3.0,2.0,200207.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,9,,36061,5602.0,5600.0,A51,A,A,IN,,1,AR,AR,AR,0.8570540000000001,C,PF,O,AR,A,NY,10118.0,NEW YORK,core2002pf,PF,O,AR,A,IN,,A51,A
67101,113630680,200206,2002,,2,A51,-,,,,2001,,,,3,0,1352870,0,415,15245,0,0,210,12206,0,1368740,178061,1190679,118457,15660,0,0,1203236,0,1060650,0,1060650,12557,1203236,0,48775,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,0,0,15660,5698,178061,0,118457,0,59604,167,0,0,1203236,0,1190679,313,0,0,0,0,0,0,0,0,313,1343805,0,1,0,0,0,1,118457,0,0,0,118457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11101.0,DORSKY GALLERY CURATORIAL PROGRAMS,DAVID DORSKY,11 03 45TH AVE,LONG IS CITY,NY,11101-5109,0.0,3.0,1.0,200204.0,1.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,6,,36081,5602.0,5600.0,A51,A,A,IN,,1,AR,AR,AR,0.435904,C,PF,O,AR,A,NY,11101.0,LONG IS CITY,core2002pf,PF,O,AR,A,IN,,A50,A
67149,133442953,200112,2001,,2,,-,,,,2001,,,,3,121,0,39,0,0,0,0,0,0,0,39,1236,-1197,0,39,0,39,6529,0,0,0,0,1220,6471,0,0,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,0,0,39,39,1236,0,0,0,0,4145,0,0,6471,0,5309,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10024.0,VIDEO INFORMATION NETWORK,,257 W 86TH ST APT 5A,NEW YORK,NY,10024-3105,0.0,3.0,1.0,198802.0,1.0,4.0,121.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A31,A,A,IN,,1,AR,AR,AR,0.356178,N,PF,O,AR,A,NY,10024.0,NEW YORK,core2002pf,PF,S,AR,A,IN,,A31,A
67177,133795843,200209,2002,,2,A51Z,-,,,,2001,,,,3,559,17718,840,17256,25918,0,0,40324,0,23000,102056,27152,74904,23000,84338,0,58420,570287,0,32228,0,32228,0,711730,0,18899,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,84338,58420,4152,0,0,0,0,7446,0,289999,472679,0,570287,1687,0,0,0,0,0,0,0,0,1687,383735,0,18899,0,0,0,18899,0,0,0,0,0,18899,0,0,0,18899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10118.0,DEANE & SUSAN PENN ART FOUNDATION INC,L WOLLIN,350 FIFTH AVE STE 2822,NEW YORK,NY,10118-2899,0.0,3.0,1.0,199507.0,1.0,3.0,559.0,0.0,0.0,1.0,13.0,0.0,1.0,9,,36061,5602.0,5600.0,A51,A,A,IN,,1,AR,AR,AR,0.367528,N,PF,O,AR,A,NY,10118.0,NEW YORK,core2002pf,PF,O,AR,A,IN,,A12,A
67189,133888511,200203,2002,,2,A20Z,-,,,,2001,,,,3,119,286000,112,0,0,0,0,0,0,100000,286112,245016,41096,100000,112,0,0,593982,0,0,0,0,6000,593982,0,4725,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,112,0,145016,0,0,0,0,0,0,0,593982,0,587982,2,0,0,0,0,0,0,0,0,2,95936,4723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10017.0,INTERNATIONAL FOUNDATION FOR ARTS & CULTURE INC,TOSHU FUKAMI,100 UNITED NATIONS PLZ AP,NEW YORK,NY,10017-1728,0.0,3.0,2.0,199610.0,1.0,4.0,119.0,0.0,0.0,1.0,13.0,0.0,1.0,3,,36061,5602.0,5600.0,A20,A,A,IN,,1,AR,AR,AR,0.29543600000000003,N,PF,O,AR,A,NY,10017.0,NEW YORK,core2002pf,PF,S,AR,A,IN,,A1220,A
67219,134070709,200112,2001,,2,A40,-,,,,2001,,,,3,0,20000,0,0,0,0,0,0,0,0,20000,23904,-3904,0,0,0,0,7990,0,0,0,0,0,7990,0,33,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,23904,0,0,0,23904,7990,0,0,7990,0,7990,0,0,0,0,0,0,0,0,0,0,665,0,1,11894,0,0,11895,23904,89706,0,0,113610,7990,11894,0,0,19884,7990,11894,0,0,19884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10007.0,ART IN NATURE NEW YORK 2000 INC,KATE CARMEL,83 MURRAY ST,NEW YORK,NY,10007-2173,0.0,3.0,1.0,200011.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.5937899999999999,N,PF,O,AR,A,NY,10007.0,NEW YORK,core2002pf,PF,O,AR,A,IN,,A40,A
67234,134101047,200112,2001,,2,A31,-,,,,2001,,,,3,0,0,0,0,0,0,0,0,34500,0,0,95671,-95671,0,0,0,0,32428,0,0,0,0,0,32428,0,3953,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,95671,0,0,0,0,7033,0,0,32428,0,32428,0,0,0,0,0,0,0,0,0,0,80264,0,-95593,128099,0,0,32506,0,0,0,0,0,32428,128099,0,0,160527,0,0,0,0,0,2635,0,0,0,2635,0,188532,0,0,188532,0,0,0,0,0,146,7895,0,0,8041,10017.0,EXEMPLARY FILMS INC,BERDON LLP,360 MADISON AVE,NEW YORK,NY,10017-7111,0.0,3.0,1.0,200208.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A31,A,A,IN,,1,AR,AR,AR,0.815499,C,PF,O,AR,A,NY,10017.0,NEW YORK,core2002pf,PF,O,AR,A,IN,,A31,A
67235,134105372,200112,2001,,2,A65,-,,,,2001,,,,3,0,11660,0,0,0,0,0,2234,0,0,13894,9790,4104,9790,0,0,2234,3955,0,0,0,0,0,3955,0,286,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,2234,9790,0,9790,0,0,3955,0,0,3955,0,3955,0,0,0,0,0,0,0,0,0,0,5805,0,286,53,0,0,339,9790,16901,0,0,26691,1,0,0,0,1,0,0,0,0,0,191,35,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10036.0,AMERICAN STUDIO THEATER INC,US TRUST COMPANY OF NEW YORK,114 W 47TH ST TAXRGR,NEW YORK,NY,10036-1510,0.0,3.0,2.0,200205.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A65,A,A,IN,,1,AR,AR,AR,0.604097,C,PF,O,AR,A,NY,10036.0,NEW YORK,core2002pf,PF,O,AR,A,IN,,A6E,A
67245,134145549,200112,2001,,2,A12,-,,,,2001,,,,3,0,138770,74,0,0,0,0,0,0,77466,138844,79750,59094,77466,74,0,0,59094,0,48750,0,48750,0,59094,0,611,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,74,0,2284,0,0,0,0,10344,0,0,59094,0,59094,0,0,0,0,0,0,0,0,0,0,12411,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10021.0,JOHN ROSSELLI FOUNDATION,KUPPERSMITH MOTTEL & CO LLP,523 E 73RD ST,NEW YORK,NY,10021-4003,0.0,3.0,1.0,200112.0,1.0,15.0,0.0,0.0,0.0,1.0,13.0,200412.0,10.0,12,,36061,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.755155,N,PC,O,AR,A,NY,10021.0,NEW YORK,core2002pf,PF,O,AR,A,IN,,A12,A
67250,134156715,200112,2001,,2,A12,-,,,,2001,,,,3,0,1338258,64,26497,0,0,0,0,0,1050000,1364819,1062387,302432,1050000,22998,0,0,302432,0,0,0,0,0,302432,0,35184,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,26561,0,12387,3563,0,3563,0,302432,0,0,302432,0,302432,460,0,0,0,0,0,3479,0,0,460,714387,34724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165.0,INDIAN DIAMOND & JEWELRY CHARITABLE FUND OF NY INC,NORMAN J TANNENBAUM,60 E 42ND ST STE 2536,NEW YORK,NY,10165-2599,0.0,3.0,1.0,200107.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.445387,N,PF,O,AR,A,NY,10165.0,NEW YORK,core2002pf,PF,S,AR,A,IN,,A23,A
67283,136019220,200109,2001,,2,A70,-,,,,2000,,,,3,119,395263,17506,0,0,0,0,86479,66652,0,499248,488575,10673,394879,9978,0,15478,3443151,0,0,0,0,9007,3473851,0,168555,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,17506,103985,488575,7528,394879,7528,88507,49992,0,0,3473851,0,3434144,200,0,0,0,0,0,0,0,0,200,3422441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.0,POETRY SOCIETY OF AMERICA,,15 GRAMERCY PARK,NEW YORK,NY,10003-1705,0.0,3.0,1.0,193705.0,1.0,15.0,119.0,0.0,0.0,5.0,13.0,0.0,10.0,9,,36061,5602.0,5600.0,A70,A,A,IN,,1,AR,AR,AR,0.379312,N,PC,O,AR,A,NY,10003.0,NEW YORK,core2002pf,PF,O,AR,A,IN,,A0370,A
67330,137102174,200209,2002,,2,A51Z,-,,,,2001,,,,3,326,0,6767,100115,-206457,0,0,0,49589,101400,-99575,155979,-255554,130185,80104,0,0,3076119,0,1790722,0,1790722,0,2977422,136915,161786,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,104898,0,54579,24794,28785,24794,0,11269,0,600000,2977422,0,3076119,1602,0,0,2224,0,0,0,0,622,1602,3284997,160184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10036.0,RENATE HOFMANN ARTICLE 3 CHARITABLE TRUST 1874860,CHASE MANHATTAN BANK TAX DEPT,1211 AVE OF THE AMERICAS,NEW YORK,NY,10036-0000,0.0,3.0,1.0,199705.0,1.0,4.0,326.0,91.0,0.0,2.0,13.0,0.0,1.0,9,,36061,5602.0,5600.0,A51,A,A,IN,,1,AR,AR,AR,0.8287620000000001,N,PF,O,AR,A,NY,10036.0,NEW YORK,core2002pf,PF,S,AR,A,IN,,T22,T
68088,510393305,200112,2001,,2,A23,-,,,,2001,,,,3,0,61664,0,0,0,0,0,0,0,61664,61664,61664,0,61664,0,0,0,1,0,0,0,0,1,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10118.0,INSTITUTE FOR THE ADVANCEMENT OF CONTEMPORARY CHINESE ARCH LTD,YI TUAN & BRUNSTEIN,350 FIFTH AVE STE 5411,NEW YORK,NY,10118-5411,0.0,3.0,1.0,200001.0,1.0,15.0,0.0,0.0,0.0,1.0,13.0,200312.0,20.0,12,,36061,5602.0,5600.0,A23,A,A,IN,,1,AR,AR,AR,0.413951,N,PC,O,AR,A,NY,10118.0,NEW YORK,core2002pf,PF,O,AR,A,IN,,A40,A
69291,61551999,200106,2001,200148.0,29491307038041,A68,N,Y,0.0,1.0,2000,2.0,4.0,2.0,3,0,5368,727,6042,46,0,0,1750,0,26400,13933,52648,-38715,40642,3528,71,0,167508,0,162226,0,162226,0,167508,0,9994,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,6815,8519,26248,3287,14242,3287,8519,420,0,0,167508,0,167508,71,0,0,122,0,0,0,0,-51,51,202915,0,1,0,0,0,1,14242,19600,0,0,33842,1,0,0,0,1,0,0,0,0,0,6663,3779,0,0,10442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10463.0,JOYCE DUTKA ARTS FOUNDATION INC,% JOYCE DUTKA,PO BOX 630053,BRONX,NY,10463-0800,0.0,3.0,1.0,200004.0,1.0,3.0,0.0,0.0,0.0,1.0,75.0,0.0,1.0,6,,36005,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.928475,N,PF,O,AR,A,NY,10463.0,BRONX,core2000pf,PF,O,AR,A,IN,,A1261,A
69489,133150248,200012,2000,200132.0,29491188012151,,N,Y,0.0,1.0,2000,3.0,6.0,4.0,3,149,2940,9187,110710,90597,0,0,0,0,76000,213434,154243,59191,146802,209027,2090,0,2528466,1393158,991032,0,2384190,9767,3532913,81595,166847,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,0,0,210494,0,78243,1467,70802,1467,0,0,0,0,3532913,0,2518699,2090,0,0,5200,0,0,0,0,-3110,3110,3387761,164757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10128.0,SOCIETE DES PROFESSEORS FRANCAIS EN AMERIQUE,,PO BOX 6641,NEW YORK,NY,10128-0015,0.0,3.0,2.0,199410.0,1.0,4.0,149.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A70,A,A,IN,,1,AR,AR,AR,0.757238,N,PF,O,AR,A,NY,10128.0,NEW YORK,core2000pf,PF,S,AR,A,IN,,B82,B
