,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_BOY,ASS_EOY,BLOCK,BOND_BOY,BOND_EOY,CENSUSTRACT,CITY,CLASSCD,COMPENS,COMPENSP,CONT,CONTACT,CONTP,DEDUCTCD,DIREXP,EOSTATUS,EPOSTCARD,EXPS,EXPSP,FILENAME,FIPS,FISYR,FISYRP,FNDNCD,FRCD,FUNDBAL,FUNDFEES,FUNDFEESP,FUNDINC,FUNDINCP,GFTGRNTSRCVD170,GOODS,GRPROF,GRPROFP,GRREC,GRRECMEM,GRRECOTH,GRRECPUB,GRSINC170,GRSINCFNDRSNG,GRSINCGAMING,GRSRCPTSADMISSN509,GRSRCPTSRELATED170,GRSRNTSPRSNL,GRSRNTSREAL,INITFEES,INPRIOR,INPRIORSRC,INVENTG,INVINC,INVINCP,LATITUDE,LESSDIRFNDRSNG,LESSDIRGAMING,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LIAB_BOY,LIAB_EOY,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MRTG_BOY,MRTG_EOY,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NETA_BOY,NETGNLS,NETINC,NETINCFNDRSNG,NETINCGAMING,NETINCP,NETRENT,NETRENTP,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OTHCHGS,OTHINC,OTHINCP,OTHSAL,OTHSALP,OUTNCCS,OUTREAS,PAYTAX,PAYTAXP,PMSA,PROGREV,PROGREVP,Q78A,RANDNUM,REASON,RENTEXP,RENTINC,RETEARN,RETE_BOY,RNTLEXPNSPRSNL,RNTLEXPNSREAL,RNTLINCPRSNL,RNTLINCREAL,ROYALTSINC,RULEDATE,SALEOTHE,SALEOTHG,SALEOTHN,SALEOTHNP,SALESECN,SALESECNP,SALESEXP,SECUR,SEC_NAME,SOIYR,SOURCE,SPEVTG,SRVCSVAL170,SRVCSVAL509,STATE,STYEAR,SUBCD,SUBSECCD,SUBTOTSUPPINC509,TAXPER,TAXPERP,TOTGFTGRNTRCVD509,TOTREV,TOTREV2,TOTREVP,TOTSUPP509,TXEXMPTBNDSPROCEEDS,TXREVNUELEVIED170,TXREVNUELEVIED509,UNSECUREDNOTESEND,VALIDATION_STATE,ZIP,ZIP5
22967,132665475,6,119.0,59.0,0.0,551 GRAND STREET,3.0,5690108.0,13148941.0,360610002021000.0,0.0,0.0,36061000202.0,NEW YORK,10,582793.0,412771.0,11984171.0,,4059046.0,1.0,234642.0,1.0,0,6632487.0,6242096.0,132665475_201406_990O,36061.0,2014,2013.0,16,10.0,12702412.0,0.0,0.0,0.0,0.0,28009124.0,0.0,0.0,0.0,14432499,0.0,0.0,,91972.0,234642.0,0,0.0,10691563.0,0.0,23520.0,0,1,rtf13_990_VER,0.0,5025.0,5547.0,40.7141,234642.0,0.0,PC,O,AR,A,464566.0,446529.0,-73.9808,A,,0.0,0.0,5602.0,711120.0,PAUL TAYLOR DANCE FOUNDATION INC,132665475201406,1326654752014,5225542.0,-311.0,7476870.0,0.0,0.0,38508.0,23520.0,18732.0,A,A62,,A62,A,A620,NEW,AR,AR,AR,1.0,,47128.0,82465.0,2406368.0,2564560.0,IN,,325647.0,321807.0,5600.0,2049824.0,2114298.0,N,0.3300362278617893,7,0.0,23520.0,0.0,0.0,0.0,0.0,0.0,23520.0,0.0,198309,0.0,0.0,0.0,516.0,-311.0,0.0,88500.0,88189.0,,20139.0,15eofinextract990.dat.dat,234642.0,0.0,0.0,NY,20139.0,3,3,0.0,201406,201306.0,0.0,14109357.0,14109357.0,6280604.0,0.0,0.0,0.0,0.0,0.0,3.0,10002-4282,10002
22981,132671116,8,119.0,0.0,0.0,1001 AVENUE OF THE AMERICAS FL 2,3.0,522777.0,517690.0,360610109001000.0,0.0,0.0,36061010900.0,NEW YORK,23,0.0,0.0,22500.0,SHAPIRO LOBEL,80000.0,1.0,0.0,1.0,0,46322.0,90110.0,132671116_201408_990O,36061.0,2014,2013.0,16,10.0,438912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28017,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,3.0,6.0,40.7518,0.0,0.0,PC,O,AR,A,65581.0,78778.0,-73.9864,A,,0.0,0.0,5602.0,711110.0,ATLAS THEATER CO INC,132671116201408,1326711162014,457196.0,0.0,-18305.0,0.0,0.0,-9804.0,0.0,0.0,A,A65,,A65,A,A650,NEW,AR,AR,AR,1.0,,5514.0,300.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.6861291053411445,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20139.0,3,3,97.0,201408,201308.0,700993.0,28017.0,28017.0,80306.0,746853.0,0.0,0.0,0.0,0.0,0.0,10018-5640,10018
22982,132672755,8,59.0,119.0,0.0,138 E 27TH ST,3.0,5710893.0,6065897.0,360610068006001.0,0.0,0.0,36061006800.0,NEW YORK,20,226851.0,248974.0,925013.0,,963786.0,1.0,16840.0,1.0,0,2455221.0,2363308.0,132672755_201408_990O,36061.0,2014,2013.0,15,10.0,5909848.0,0.0,0.0,0.0,0.0,5587446.0,0.0,0.0,0.0,2536629,0.0,0.0,,750970.0,16840.0,0,0.0,5210312.0,0.0,1000.0,0,1,rtf13_990_VER,0.0,133383.0,163400.0,40.7419,16840.0,0.0,PC,O,AR,A,161610.0,156049.0,-73.9829,A,,0.0,0.0,5602.0,711110.0,SPANISH THEATRE REPERTORY CO LTD,132672755201408,1326727552014,5549283.0,142059.0,-210556.0,0.0,0.0,-186538.0,1000.0,500.0,A,A65,,A65,A,A650,NEW,AR,AR,AR,1.0,,0.0,0.0,885272.0,756519.0,IN,,136707.0,123138.0,5600.0,1043210.0,993509.0,N,0.6637174018900716,7,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,197210,0.0,0.0,0.0,55575.0,142059.0,0.0,275124.0,417183.0,,20139.0,15eofinextract990.dat.dat,16840.0,0.0,0.0,NY,20139.0,3,3,0.0,201408,201308.0,0.0,2244665.0,2244665.0,2176770.0,0.0,0.0,0.0,0.0,0.0,0.0,10016-9001,10016
22996,132677232,6,88.0,0.0,0.0,229 W 42ND ST 8TH FL,3.0,55393.0,107175.0,360610119002005.0,0.0,0.0,36061011900.0,NEW YORK,20,88400.0,0.0,348677.0,,395396.0,1.0,37817.0,1.0,0,803587.0,716786.0,132677232_201406_990O,36061.0,2014,2013.0,16,10.0,-132459.0,0.0,0.0,69733.0,35502.0,0.0,0.0,0.0,0.0,870181,0.0,0.0,,0.0,107550.0,0,2266443.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,192.0,0.0,40.756444,37817.0,0.0,PC,O,AR,A,216629.0,239634.0,-73.987528,A,,58529.0,55234.0,5602.0,711120.0,LUBOVITCH DANCE FOUNDATION INC,132677232201406,1326772322014,-161236.0,0.0,28777.0,69733.0,0.0,-11270.0,0.0,0.0,A,A62,,A62,A,A62Z,NEW,AR,AR,AR,1.0,,0.0,0.0,221052.0,317308.0,IN,,62534.0,53989.0,5600.0,413762.0,274618.0,N,0.006991527493712235,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,107550.0,0.0,0.0,NY,20139.0,3,3,1244.0,201406,201306.0,2086650.0,832364.0,832364.0,705516.0,4354337.0,0.0,0.0,0.0,0.0,0.0,10036-7205,10036
22997,132678071,6,119.0,59.0,0.0,260 W BROADWAY STE 4,3.0,77125.0,115804.0,,0.0,0.0,36061003300.0,NEW YORK,12,108500.0,111026.0,309018.0,,255250.0,1.0,0.0,1.0,0,631566.0,740298.0,132678071_201406_990O,36061.0,2014,2013.0,16,10.0,17651.0,0.0,0.0,0.0,25773.0,0.0,0.0,0.0,0.0,646681,0.0,0.0,,0.0,0.0,0,2230436.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,0.0,0.0,40.7206,0.0,0.0,PC,O,AR,A,74589.0,98153.0,-74.0052,A,,0.0,0.0,5602.0,711120.0,DOVA INC,132678071201406,1326780712014,2536.0,0.0,15115.0,0.0,0.0,4776.0,0.0,0.0,A,A62,,A62,A,A620,NEW,AR,AR,AR,1.0,,0.0,60000.0,180680.0,209249.0,IN,,69071.0,83733.0,5600.0,319313.0,404051.0,N,0.5673960845703271,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18350.0,197107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20139.0,3,3,25740.0,201406,201306.0,1635878.0,646681.0,646681.0,745074.0,3973753.0,0.0,0.0,0.0,0.0,0.0,10013-2260,10013
23009,132685755,6,119.0,0.0,0.0,167 W 89TH ST,3.0,12607016.0,12067102.0,360610173003000.0,0.0,0.0,36061017300.0,NEW YORK,20,394072.0,434219.0,3296495.0,,2843048.0,1.0,256274.0,1.0,0,5539426.0,5091087.0,132685755_201406_990O,36061.0,2014,2013.0,15,10.0,6946300.0,0.0,0.0,0.0,0.0,16797777.0,0.0,0.0,0.0,5600676,0.0,0.0,,841727.0,256274.0,0,0.0,7387939.0,0.0,154302.0,0,1,rtf13_990_VER,0.0,14867.0,8501.0,40.7893,256274.0,0.0,PC,O,AR,A,5519849.0,5120802.0,-73.9722,A,,5194376.0,4793333.0,5602.0,711120.0,BALLET HISPANICO OF NEW YORK,132685755201406,1326857552014,7087167.0,-367.0,-243447.0,0.0,0.0,-528430.0,154302.0,124913.0,A,A62,,A62,A,A620,NEW,AR,AR,AR,1.0,,70458.0,222629.0,2144386.0,1834669.0,IN,,271960.0,238333.0,5600.0,1760224.0,1374794.0,N,0.7676864351546802,7,0.0,154302.0,0.0,0.0,0.0,0.0,0.0,154302.0,0.0,197112,0.0,0.0,0.0,-11228.0,-367.0,0.0,48423.0,48056.0,,20139.0,15eofinextract990.dat.dat,256274.0,0.0,0.0,NY,20139.0,3,3,0.0,201406,201306.0,0.0,5295979.0,5295979.0,4562657.0,0.0,0.0,0.0,0.0,0.0,0.0,10024-1901,10024
23023,132693369,6,59.0,0.0,0.0,1680 LEXINGTON AVE,3.0,1101608.0,1019186.0,360610172003002.0,0.0,0.0,36061017200.0,NEW YORK,10,0.0,0.0,39375.0,,166469.0,1.0,0.0,1.0,0,302502.0,323655.0,132693369_201406_990O,36061.0,2014,2013.0,16,10.0,785540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190464,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,0.0,0.0,40.7919,0.0,0.0,PC,O,AR,A,217380.0,233646.0,-73.9467,A,,203635.0,0.0,5602.0,813219.0,PUERTO RICAN WORKSHOP INC,132693369201406,1326933692014,884228.0,0.0,-112038.0,0.0,0.0,-157186.0,0.0,0.0,A,A90,,A90,A,A90Z,NEW,AR,AR,AR,1.0,,892.0,0.0,51525.0,52649.0,IN,,7016.0,11608.0,5600.0,150197.0,0.0,N,0.16804852519492786,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20139.0,3,3,0.0,201406,201306.0,0.0,190464.0,190464.0,166469.0,0.0,0.0,0.0,0.0,0.0,0.0,10029-4603,10029
23024,132693372,6,59.0,0.0,0.0,520 8TH AVE RM 2020,3.0,709847.0,530161.0,360610109001004.0,0.0,0.0,36061010900.0,NEW YORK,20,79808.0,82250.0,306056.0,,411436.0,1.0,0.0,1.0,0,613331.0,664526.0,132693372_201506_990O,36061.0,2015,2014.0,15,10.0,475965.0,0.0,0.0,0.0,0.0,2247130.0,0.0,0.0,0.0,630109,0.0,0.0,,79085.0,0.0,0,0.0,919885.0,0.0,11700.0,0,1,rtf13_990_VER,0.0,22004.0,15362.0,40.7535,0.0,0.0,PC,O,AR,A,55551.0,54196.0,-73.9925,A,,0.0,0.0,5602.0,710000.0,TEACHERS AND WRITERS COLLABORATIVE INC,132693372201506,1326933722015,654296.0,18166.0,-143470.0,0.0,0.0,-88284.0,11700.0,0.0,A,A70,,A70,A,A700,NEW,AR,AR,AR,1.0,,0.0,0.0,126442.0,125707.0,IN,,16886.0,19752.0,5600.0,111935.0,135732.0,N,0.9425808556679844,7,0.0,11700.0,0.0,0.0,0.0,0.0,0.0,11700.0,0.0,197207,0.0,0.0,0.0,13712.0,18166.0,0.0,160248.0,178414.0,,20149.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201506,201406.0,0.0,469861.0,469861.0,576242.0,0.0,0.0,0.0,0.0,0.0,0.0,11215-1493,10018
23040,132709368,6,60.0,0.0,0.0,1040 GRAND CONCOURSE,3.0,2849292.0,3137483.0,,0.0,0.0,,BRONX,10,364880.0,348679.0,3764624.0,ALAN HIGHET,4460486.0,1.0,507737.0,1.0,0,3554863.0,5270806.0,132709368_201406_990O,36005.0,2014,2013.0,15,10.0,2966873.0,0.0,0.0,-177164.0,-98657.0,17010514.0,0.0,0.0,0.0,4404455,0.0,0.0,,668610.0,330573.0,0,0.0,203185.0,0.0,210146.0,0,1,rtf13_990_VER,0.0,2391.0,4872.0,40.8309,507737.0,0.0,PC,O,AR,A,183006.0,170610.0,-73.9205,A,,0.0,0.0,5602.0,712110.0,BRONX MUSEUM OF THE ARTS,132709368201406,1327093682014,2666286.0,0.0,300587.0,-177164.0,0.0,-496255.0,168878.0,130769.0,A,A51,,A51,A,A510,NEW,AR,AR,AR,1.0,,55371.0,10497.0,1004156.0,1053764.0,IN,,79495.0,93271.0,5600.0,41350.0,10682.0,N,0.7854831106860106,7,41268.0,210146.0,0.0,0.0,0.0,41268.0,0.0,168878.0,0.0,197303,0.0,0.0,0.0,255902.0,0.0,255902.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,330573.0,0.0,0.0,NY,20139.0,3,3,0.0,201406,201306.0,0.0,3855450.0,3855450.0,4774551.0,0.0,0.0,0.0,0.0,0.0,0.0,10456-3901,10456
23058,132725580,6,119.0,59.0,0.0,325 W END AVE APT 12B,3.0,49979.0,56683.0,360610163004000.0,0.0,0.0,36061016300.0,NEW YORK,23,0.0,0.0,175480.0,,90513.0,1.0,0.0,1.0,0,324409.0,296893.0,132725580_201406_990O,36061.0,2014,2013.0,16,10.0,33272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343482,0.0,0.0,,0.0,0.0,0,1137020.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,0.0,0.0,40.78195,0.0,0.0,PC,O,AR,A,35780.0,23411.0,-73.982862,A,,0.0,0.0,5602.0,711110.0,SHADOW BOX THEATRE INC,132725580201406,1327255802014,14199.0,0.0,19073.0,0.0,0.0,-23489.0,0.0,0.0,A,A65,,A65,A,,NEW,AR,AR,AR,1.0,,3291.0,6104.0,96893.0,100904.0,IN,,11113.0,8631.0,5600.0,164711.0,176787.0,N,0.3560783837171185,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20139.0,3,3,34.0,201406,201306.0,473136.0,343482.0,343482.0,273404.0,1626069.0,0.0,0.0,0.0,20000.0,0.0,10023-8144,10023
23069,132730837,12,91.0,0.0,0.0,151 WEST 26TH ST,3.0,335487.0,324715.0,360610095001003.0,0.0,0.0,36061009500.0,NEW YORK,20,189941.0,232952.0,33519.0,,49728.0,1.0,39253.0,1.0,0,1102054.0,1213110.0,132730837_201412_990O,36061.0,2014,2013.0,16,10.0,190052.0,8388.0,3914.0,47112.0,0.0,0.0,0.0,0.0,0.0,1134941,0.0,0.0,,0.0,86365.0,0,5381736.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,850.0,1528.0,40.745481,39253.0,0.0,PC,O,AR,A,118604.0,134663.0,-73.99248100000001,A,,0.0,0.0,5602.0,611610.0,T SCHREIBER STUDIO INC,132730837201412,1327308372014,216883.0,1197.0,-26831.0,47112.0,0.0,-83252.0,0.0,0.0,A,A6E,,A6E,A,A6E0,NEW,AR,AR,AR,1.0,,75014.0,63986.0,116622.0,147892.0,IN,,24872.0,33641.0,5600.0,917531.0,1015942.0,N,0.3893739017088479,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197310,0.0,0.0,0.0,-1326.0,1197.0,0.0,20465.0,21662.0,,20140.0,15eofinextract990.dat.dat,86365.0,0.0,0.0,NY,20140.0,3,3,12614.0,201412,201312.0,238117.0,1075223.0,1075223.0,1129858.0,5632467.0,0.0,0.0,0.0,0.0,0.0,10001-6810,10001
23083,132740460,6,122.0,149.0,0.0,115 W 29TH ST RM 1200,3.0,1813058.0,1939346.0,360610095001000.0,0.0,0.0,36061009500.0,NEW YORK,10,103752.0,95290.0,5999487.0,,3133229.0,1.0,0.0,1.0,0,7268128.0,4715008.0,132740460_201406_990O,36061.0,2014,2013.0,14,10.0,826547.0,0.0,0.0,0.0,0.0,17580011.0,0.0,0.0,0.0,7559761,0.0,0.0,,111475.0,0.0,0,0.0,6592438.0,0.0,32293.0,0,1,rtf13_990_VER,0.0,32526.0,32888.0,40.7469,0.0,0.0,PC,O,AR,A,1095992.0,1112799.0,-73.9903,A,,0.0,0.0,5602.0,512110.0,WOMEN MAKE MOVIES INC,132740460201406,1327404602014,717066.0,1575.0,84366.0,0.0,0.0,-262534.0,-126200.0,-13191.0,A,A31,,A31,A,A31Z,NEW,AR,AR,AR,1.0,,0.0,3550.0,428417.0,465812.0,IN,,41560.0,44948.0,5600.0,1445106.0,1300289.0,N,0.1916797772659281,7,158493.0,32293.0,0.0,0.0,0.0,158493.0,0.0,-126200.0,0.0,197307,0.0,0.0,0.0,-4291.0,1575.0,0.0,48774.0,50349.0,,20139.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20139.0,3,3,0.0,201406,201306.0,0.0,7352494.0,7352494.0,4452474.0,0.0,0.0,0.0,0.0,0.0,0.0,10001-5059,10001
23085,132742777,12,59.0,0.0,0.0,87 LAFAYETTE STREET 2ND FLOOR,3.0,3581115.0,4005907.0,,0.0,0.0,36061003100.0,NEW YORK,20,194887.0,188756.0,1589780.0,,730111.0,1.0,0.0,1.0,0,2511633.0,2039954.0,132742777_201412_990O,36061.0,2014,2013.0,15,10.0,3500814.0,0.0,0.0,0.0,0.0,4828213.0,0.0,0.0,0.0,3150264,0.0,0.0,,52.0,0.0,0,0.0,7550787.0,0.0,0.0,0,1,rtf13_990_VER,0.0,9.0,0.0,40.7173,0.0,0.0,PC,O,AR,A,718004.0,505093.0,-74.0016,A,,367352.0,268083.0,5602.0,513120.0,DOWNTOWN COMMUNITY TELEVISION CENTER INC,132742777201412,1327427772014,2863111.0,0.0,638631.0,0.0,0.0,-27759.0,0.0,0.0,A,A32,,A32,A,A32Z,NEW,AR,AR,AR,1.0,,5640.0,3842.0,635167.0,633378.0,IN,,66972.0,66183.0,5600.0,1554835.0,1278242.0,N,0.3950041271637849,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,0.0,3150264.0,3150264.0,2012195.0,0.0,0.0,0.0,0.0,0.0,0.0,10013-4410,10013
23087,132744083,12,90.0,0.0,0.0,100 E 4TH ST,3.0,24890.0,19421.0,360610038005001.0,0.0,0.0,36061003800.0,NEW YORK,20,0.0,0.0,19792.0,,37000.0,1.0,0.0,1.0,0,38606.0,53026.0,132744083_201412_990EZ,36061.0,2014,2013.0,16,10.0,-60806.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,33137,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.7261,0.0,0.0,PC,O,AR,A,80227.0,80227.0,-73.9891,A,,0.0,0.0,5602.0,711110.0,FANFARE THEATRE ENSEMBLE INC,132744083201412,1327440832014,-55337.0,0.0,-5469.0,0.0,0.0,6419.0,0.0,0.0,A,A65,,A65,A,A650,NEW,AR,AR,AR,1.0,0.0,2100.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,11245.0,22445.0,N,0.821703362780606,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,197504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,101842.0,33137.0,33137.0,59445.0,209599.0,0.0,0.0,0.0,0.0,0.0,10003-9001,10003
23089,132744557,6,994.0,603.0,0.0,239 E 5TH ST APT 1D,3.0,153294.0,148645.0,360610038003000.0,0.0,0.0,36061003800.0,NEW YORK,10,9600.0,9600.0,99654.0,BONNIE STEIN,88252.0,1.0,0.0,1.0,0,316459.0,313072.0,132744557_201406_990O,36061.0,2014,2013.0,15,10.0,124285.0,0.0,0.0,0.0,0.0,608931.0,0.0,0.0,0.0,307811,0.0,0.0,,3711.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,573.0,735.0,40.7271,0.0,0.0,PC,O,AR,A,24325.0,24360.0,-73.9899,A,,0.0,0.0,5602.0,711110.0,SEVEN LOAVES DBA GOH PRODUCTIONS,132744557201406,1327445572014,128969.0,0.0,-8648.0,0.0,0.0,-38005.0,0.0,0.0,A,A65,,A65,A,A650,NEW,AR,AR,AR,5.0,,0.0,0.0,8400.0,4900.0,IN,,1685.0,1332.0,5600.0,207584.0,186080.0,N,0.4852855791224589,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBA GOH PRODUCTIONS,20139.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20139.0,3,3,0.0,201406,201306.0,0.0,307811.0,307811.0,275067.0,0.0,0.0,0.0,0.0,0.0,0.0,10003-8531,10003
23092,132746599,12,119.0,59.0,0.0,1 E 53RD ST FL 2,3.0,,227500.0,,,0.0,,NEW YORK,20,0.0,,148020.0,,,1.0,0.0,1.0,0,156395.0,,132746599_201412_990O,36061.0,2014,,15,10.0,146666.0,0.0,,0.0,,1460965.0,0.0,0.0,,157552,0.0,0.0,,103.0,0.0,0,0.0,217226.0,0.0,0.0,0,0,,0.0,12.0,,40.7604,0.0,0.0,PC,O,AR,A,,80834.0,-73.9758,A,,,0.0,5602.0,813219.0,ARTS AND BUSINESS COUNCIL OF NEW YORK INC,132746599201412,1327465992014,,0.0,1157.0,0.0,0.0,,0.0,,A,A90,,A90,A,A900,NEW,AR,AR,AR,1.0,,4671.0,,0.0,,IN,,0.0,,5600.0,4849.0,,N,0.4245586337556632,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,197309,0.0,0.0,0.0,,0.0,,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,,0.0,157552.0,157552.0,,0.0,0.0,0.0,0.0,0.0,0.0,10022-4242,10022
23094,132749632,6,119.0,91.0,0.0,38 GREEN ST 3RD FLOOR,3.0,1525765.0,1132111.0,360610047002010.0,0.0,0.0,36061004700.0,NEW YORK,10,108777.0,101138.0,1057320.0,,2099629.0,1.0,0.0,1.0,0,1931444.0,1644658.0,132749632_201406_990O,36061.0,2014,2013.0,15,10.0,999945.0,0.0,0.0,0.0,0.0,5177730.0,31534.0,257648.0,120450.0,1507683,0.0,0.0,,108626.0,0.0,0,0.0,1033110.0,0.0,7196.0,0,1,rtf13_990_VER,289182.0,9987.0,2871.0,40.721621,0.0,0.0,PC,O,AR,A,80249.0,132166.0,-74.002208,A,,0.0,0.0,5602.0,710000.0,ARTISTS SPACE INC,132749632201406,1327496322014,1445516.0,-209.0,-477780.0,0.0,0.0,704073.0,7196.0,4200.0,A,A40,,A40,A,A400,NEW,AR,AR,AR,1.0,,0.0,0.0,288635.0,273786.0,IN,,32513.0,30350.0,5600.0,121722.0,117488.0,N,0.2704411252605794,7,0.0,7196.0,0.0,0.0,0.0,0.0,0.0,7196.0,0.0,197303,0.0,0.0,0.0,4093.0,-209.0,0.0,22485.0,22276.0,COLLEEN OCONNOR,20139.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20139.0,3,3,0.0,201406,201306.0,0.0,1453664.0,1453664.0,2348731.0,0.0,0.0,0.0,0.0,0.0,0.0,10013-3587,10013
23114,132759292,6,119.0,0.0,0.0,630 9TH AVE STE 214,3.0,1236353.0,437602.0,360610121004000.0,0.0,0.0,36061012100.0,NEW YORK,30,0.0,0.0,1500944.0,,2293284.0,1.0,402862.0,1.0,0,2934531.0,2825880.0,132759292_201406_990O,36061.0,2014,2013.0,16,10.0,-25754.0,0.0,0.0,70760.0,285736.0,0.0,0.0,0.0,0.0,2736542,0.0,0.0,,0.0,473622.0,0,3330020.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,178.0,165.0,40.76,402862.0,0.0,PC,O,AR,A,661256.0,463356.0,-73.9914,A,,200000.0,200000.0,5602.0,711110.0,GROUP I ACTING COMPANY INC,132759292201406,1327592922014,575097.0,0.0,-600851.0,70760.0,0.0,567082.0,0.0,0.0,A,A65,,A65,A,A650,NEW,AR,AR,AR,1.0,,0.0,9959.0,972309.0,886584.0,IN,,280858.0,275315.0,5600.0,761750.0,803798.0,N,0.11484637708720367,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,197310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,473622.0,0.0,0.0,NY,20139.0,3,3,481.0,201406,201306.0,9349983.0,2333680.0,2333680.0,3392962.0,12796080.0,0.0,0.0,0.0,0.0,0.0,10036-4752,10036
23117,132762322,6,119.0,59.0,0.0,260 W BROADWAY STE 1,3.0,141351.0,134564.0,,0.0,0.0,36061003300.0,NEW YORK,12,0.0,27400.0,56023.0,,96161.0,1.0,0.0,1.0,0,163460.0,305645.0,132762322_201506_990EZ,36061.0,2015,2014.0,15,10.0,134564.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,163846,,,0.0,33530.0,0.0,0,,,0.0,0.0,0,1,rtf13_990_VER,0.0,4734.0,500.0,40.7206,0.0,0.0,PC,O,AR,A,7173.0,0.0,-74.0052,A,,0.0,0.0,5602.0,541618.0,PERFORMING ARTSERVICES INC,132762322201506,1327623222015,134178.0,0.0,386.0,0.0,0.0,-32392.0,0.0,0.0,A,A026,,A0260,A,A60B,NEW,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,14300.0,IN,,0.0,4293.0,5600.0,103089.0,172542.0,N,0.5179053922072236,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,197311,0.0,0.0,0.0,-200.0,0.0,-200.0,0.0,,,20149.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201506,201406.0,0.0,163846.0,163846.0,273253.0,0.0,0.0,0.0,0.0,0.0,0.0,10013-2260,10013
