,EIN,TAXPER,FisYr,CYCLE,DLN,NTEE,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1NLASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P6INVTAX,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,P1GRENTS,P1GOODS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2EYASST,P2MTGNTS,P3EYTFND,P6TEXCTX,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P6TX4940,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,randnum,nteeConf,LEVEL1,LEVEL2,LEVEL3,LEVEL4,stateOld1,zip5Old1,cityOld1,SOURCE,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
22041,311599286,200010,2000,200105.0,29491013031181.0,A51,N,Y,0.0,1.0,1999,2.0,1.0,1.0,3,998,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10013.0,SASSON SOFFER FOUNDATION INC,% SASSON SOFFER,78 GRAND ST,NEW YORK,NY,10013-2255,0.0,3.0,1.0,199903.0,1.0,3.0,998.0,0.0,0.0,1.0,11.0,0.0,1.0,10,,36061.0,5602.0,5600.0,A51,A,A,IN,,1,AR,AR,AR,0.576235,N,PF,O,AR,A,NY,10013.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,A51,A
22420,311693404,200008,2000,200137.0,29491167104121.0,A20,N,Y,0.0,1.0,1999,2.0,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10017.0,PIECE BY PIECE PRODUCTIONS INC,% REMINICK AARONS,685 THIRD AVE,NEW YORK,NY,10017-4024,0.0,3.0,1.0,200006.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,8,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.6557810000000001,N,PF,O,AR,A,NY,10017.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,A20,A
57985,911898350,199912,1999,200105.0,29491330027140.0,T99Z,N,Y,0.0,1.0,1999,2.0,2.0,4.0,3,124,149500,0,0,25500,0,0,0,70000,11040,175000,180536,-5536,178442,25500,255,0,16551,0,0,0,0,3060,16551,0,2190,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,0,0,25500,0,169496,0,167402,0,0,152,0,0,16551,0,13491,255,0,0,0,0,0,0,0,255,0,44468,0,1,0,0,0,1,176769,45973,0,0,222742,1,0,0,0,1,0,0,0,0,0,1460,439,0,0,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10014.0,ROY LICHTENSTEIN FOUNDATION,% DOROTHY LICHTENSTEIN,745 WASHINGTON ST,NEW YORK,NY,10014-2042,0.0,3.0,1.0,199809.0,1.0,3.0,124.0,0.0,0.0,1.0,11.0,0.0,1.0,12,,36061.0,5602.0,5600.0,T23,A,A,IN,,1,AR,AR,AR,0.716382,N,PF,O,ZC,A,NY,10014.0,NEW YORK,core2000pf_ver1,PF,O,AR,A,IN,,T23,T
63931,113137086,200012,2000,200203.0,29491005064232.0,A99Z,N,Y,0.0,1.0,2000,3.0,4.0,3.0,3,560,80000,8479,0,0,0,0,0,0,92911,88479,94170,-5691,92911,7220,144,7220,315258,0,0,0,0,0,315258,0,15721,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,8479,8479,1259,1259,0,1259,1259,315258,0,0,315258,0,315258,144,0,0,0,0,0,0,0,144,0,319210,15577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11423.0,J Z L FOUNDATION,% MICKEY WOHL,87 09 CLIO ST,HOLLISWOOD,NY,11423-1229,0.0,3.0,1.0,199508.0,1.0,4.0,560.0,0.0,0.0,2.0,11.0,0.0,1.0,12,,36081.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.430625,N,PF,O,AR,A,NY,11423.0,HOLLISWOOD,core2001pf,PF,S,AR,A,IN,,A99,A
64116,133556699,200012,2000,200203.0,29491328141101.0,,N,Y,0.0,1.0,2000,3.0,1.0,2.0,3,60,24638,13,0,0,0,0,0,0,0,24651,25992,-1341,0,13,0,13,78,0,0,0,0,0,78,37,37,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,0,0,13,13,25992,0,0,0,0,0,0,0,78,0,78,0,0,0,0,0,0,0,0,0,0,748,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10012.0,CHAIM GROSS MUSEUM,% ADFEL LEVY ZLOTNICK & CO,526 LA GUARDIA PL,NEW YORK,NY,10012-1401,0.0,3.0,1.0,199008.0,1.0,4.0,60.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A50,A,A,IN,,1,AR,AR,AR,0.9074610000000001,N,PF,O,AR,A,NY,10012.0,NEW YORK,core2001pf,PF,S,AR,A,IN,,A50,A
64143,133747781,200111,2001,200248.0,29491313045112.0,,N,Y,0.0,1.0,2000,2.0,6.0,6.0,3,994,1190208,5834,38434,125000,0,0,2397,0,0,1361873,398257,963616,386850,165159,1652,72118,2117274,0,1884599,0,1884599,0,2057668,0,112176,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,169268,72118,398257,4109,386850,4109,0,28212,0,0,2057668,0,2117274,1652,0,0,5248,0,0,0,0,-3596,3596,2277687,0,72118,77386,39310,17145,205959,386850,149767,35469,15246,587332,1,0,0,0,1,0,0,0,0,0,74788,42517,26271,18595,162171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10012.0,INSTITUTE FOR COOPERATION OF ART AND RESEARCH INC,% ARKADI PLOTNITSKY,77 BLEECKER ST APT 1414,NEW YORK,NY,10012-1552,0.0,3.0,1.0,199405.0,1.0,4.0,994.0,199.0,0.0,1.0,13.0,0.0,1.0,11,,36061.0,5602.0,5600.0,A25,A,A,IN,,1,AR,AR,AR,0.293655,N,PF,O,AR,A,NY,10012.0,NEW YORK,core2001pf,PF,S,AR,A,IN,,A25,A
64148,133772926,200012,2000,200206.0,29491328037111.0,A51Z,N,Y,0.0,1.0,2000,3.0,0.0,1.0,3,994,0,32,0,0,0,0,0,0,0,32,0,32,0,32,64,32,0,0,0,0,0,0,1,81,82,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,64,0,1674,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10010.0,V I A ART INC,% FRANK E BUNTS,15 W 24TH ST 7TH FLR,NEW YORK,NY,10010-3214,0.0,3.0,1.0,199505.0,1.0,4.0,994.0,91.0,0.0,1.0,13.0,199712.0,1.0,12,,36061.0,5602.0,5600.0,A51,A,A,IN,,1,AR,AR,AR,0.539883,N,PF,O,AR,A,NY,10010.0,NEW YORK,core2001pf,PF,S,AR,A,IN,,A51,A
64154,133800381,200111,2001,200240.0,29491257047152.0,B99I,N,Y,0.0,1.0,2000,3.0,3.0,5.0,3,994,685000,0,0,0,0,0,0,0,669237,685000,669287,15713,669287,0,0,0,37385,0,0,0,0,0,37385,0,1948,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,50,0,50,0,0,37385,0,0,37385,0,37385,0,0,0,0,0,0,0,0,0,0,39560,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11385.0,GODINGER LEFKOWTITZ MEMORIAL FOUNDATION INC,,63 15 TRAFFIC AVE,RIDGEWOOD,NY,11385-2629,0.0,3.0,1.0,199505.0,1.0,15.0,994.0,602.0,0.0,1.0,11.0,199911.0,10.0,11,,36081.0,5602.0,5600.0,A80,A,A,IN,,1,AR,AR,AR,0.755055,N,PC,O,AR,A,NY,11385.0,RIDGEWOOD,core2001pf,PF,O,AR,A,IN,,B99,B
64185,133953850,200106,2001,200241.0,29491229033032.0,A99M,N,Y,0.0,1.0,2000,3.0,1.0,1.0,3,994,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10456.0,MAJESTIC HARMONY INC,% VERONICA CLARKE,630 E 170TH ST 3A,BRONX,NY,10456-2340,0.0,3.0,1.0,199805.0,1.0,15.0,994.0,119.0,0.0,1.0,11.0,200106.0,20.0,6,,36005.0,5602.0,5600.0,A19,A,A,IN,,1,AR,AR,AR,0.5322180000000001,N,PC,O,AR,A,NY,10456.0,BRONX,core2001pf,PF,O,AR,A,IN,,A99,A
64235,134115047,200103,2001,200211.0,29491061037012.0,A25,N,Y,0.0,1.0,2000,2.0,7.0,8.0,3,0,8811007,38569,24049,0,-198502,0,20122,0,0,8695245,90437,8604808,69926,89366,1787,62716,8604808,0,1316966,0,1316966,0,8432101,0,36762,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,89366,82740,90437,0,69926,0,20024,0,0,0,8432101,0,8604808,1787,0,0,0,0,2000,0,0,-213,213,1285154,0,36762,0,0,0,36762,69926,0,0,0,69926,8432101,0,0,0,8432101,7242096,0,0,0,7242096,24508,0,0,0,24508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.0,SAUL STEINBERG FOUNDATION,% JOHN SILBERMAN ASSOCIATES,145 E 57TH ST,NEW YORK,NY,10022-2141,0.0,3.0,2.0,200006.0,1.0,3.0,0.0,0.0,0.0,1.0,75.0,0.0,1.0,3,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.14990699999999998,N,PF,O,AR,A,NY,10022.0,NEW YORK,core2001pf,PF,O,AR,A,IN,,A25,A
64249,134138655,200012,2000,200225.0,29491061013172.0,A20,N,Y,0.0,1.0,2000,2.0,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10153.0,COMMISSION FOR ART RECOVERY INC,% ANDREW L JAGODA,767 FIFTH AVE 46TH FLR,NEW YORK,NY,10153-0023,0.0,3.0,1.0,200102.0,1.0,3.0,0.0,0.0,0.0,1.0,75.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.11412699999999999,N,PF,O,AR,A,NY,10153.0,NEW YORK,core2001pf,PF,O,AR,A,IN,,A20,A
64278,134165975,200108,2001,200212.0,29491061010142.0,A23,N,Y,0.0,1.0,2000,2.0,2.0,3.0,3,0,75931,0,0,0,0,0,0,26526,0,75931,66094,9837,60024,0,0,0,15837,0,0,0,0,6000,15837,0,174,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,66094,0,60024,0,66094,11418,0,0,15837,0,9837,0,0,0,0,0,0,0,0,0,0,7919,0,1,0,0,0,1,60024,0,0,0,60024,15837,0,0,0,15837,15837,0,0,0,15837,0,0,0,0,0,75931,0,0,0,75931,75931,0,0,0,75931,0,0,0,0,0,10036.0,FRIENDS OF RINRI KENKYUSHO OF NEW YORK INC,% EMIKO AKUTAGAWA LINDSAY,25 W 43RD ST STE 1016,NEW YORK,NY,10036-7406,0.0,3.0,1.0,200112.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,8,RINRI TOMO-NO-KAI,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.6296189999999999,N,PF,O,AR,A,NY,10036.0,NEW YORK,core2001pf,PF,O,AR,A,IN,,A1170,A
64326,136149781,200108,2001,200208.0,29491026022112.0,A60Z,N,Y,0.0,1.0,2000,2.0,6.0,4.0,3,90,200,18541,297240,120898,0,0,29640,0,171540,484240,411615,72625,231529,446064,8921,331752,4331807,0,3771059,165312,3936371,8921,4304734,0,202318,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,17721,0,454400,333502,240075,8336,229989,8336,1750,21864,181387,9269,4304734,0,4322886,8921,0,0,0,0,0,0,484,9405,0,4107976,0,202318,194381,197197,215916,809812,231529,268150,244092,230154,973925,1,0,0,0,1,0,0,0,0,0,134879,129587,131465,143944,539875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.0,PERFORMING ARTS FOUNDATION INC,% SPITZ & EDELSTEIN CPAS,21 E 40TH ST RM 1006,NEW YORK,NY,10016-0570,0.0,3.0,1.0,196411.0,1.0,3.0,90.0,0.0,0.0,1.0,13.0,0.0,1.0,8,,36061.0,5602.0,5600.0,A60,A,A,IN,,1,AR,AR,AR,0.032712599999999994,N,PF,O,AR,A,NY,10016.0,NEW YORK,core2001pf,PF,O,AR,A,IN,,A1260,A
64836,311584853,200012,2000,200203.0,29491265031061.0,A82Z,N,Y,0.0,1.0,2000,2.0,4.0,1.0,3,62,1000,121,0,0,0,0,0,0,0,1121,2325,-1204,0,0,0,0,402492,0,0,0,0,446675,402492,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,121,121,2325,2325,0,2325,2325,0,0,0,402492,400000,-44183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10021.0,PRESERVATION AMERICA,% MARILYN MEYERS,907 5TH AVE APT 2A,NEW YORK,NY,10021-4156,0.0,3.0,2.0,199802.0,1.0,3.0,62.0,0.0,0.0,2.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A80,A,A,IN,,1,AR,AR,AR,0.9033549999999999,N,PF,O,AR,A,NY,10021.0,NEW YORK,core2001pf,PF,O,AR,A,IN,,A82,A
66371,770415802,200012,2000,200203.0,29491356046071.0,A99Z,N,Y,0.0,1.0,2000,2.0,7.0,7.0,3,124,7498161,159495,0,0,0,0,35793,55000,1440000,7693449,2014070,5679379,1897410,158495,3170,195288,9466720,0,0,0,0,1242561,9466720,0,96934,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,159495,195288,574070,1000,570808,1000,0,1872108,0,89465,9466720,0,8224159,3170,0,0,3238,0,0,0,41,-27,27,1968197,0,96934,147496,109254,79056,432740,1897410,1733482,1061808,1558792,6251492,9466720,3782880,5427082,6383247,25059929,9466720,3782880,5427082,6383247,25059929,64623,151197,193508,211185,620513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.0,NATIONAL ACADEMY OF EDUCATION,% NEW YORK UNIVERSITY SCHOOL OF ED,726 BROADWAY 5TH FLOOR,NEW YORK,NY,10003-9502,0.0,3.0,1.0,199606.0,1.0,3.0,124.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.800009,N,PF,O,AR,A,NY,10003.0,NEW YORK,core2001pf,PF,O,AR,A,IN,,A99,A
67220,61532031,199912,1999,200031.0,29491197064030.0,A12,N,Y,0.0,1.0,1999,3.0,4.0,4.0,3,0,420000,0,15729,0,0,0,0,0,0,435729,3884,431845,0,15729,315,0,431845,0,0,0,0,0,431845,15916,16231,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,15729,0,3884,0,0,0,0,431845,0,0,431845,0,431845,315,0,0,0,0,0,0,0,0,315,329561,15916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10021.0,ALEPH FOUNDATION FOR HUMANITIES,% JOEL ORNSTEIN,667 MADISON AVE 11TH FLR,NEW YORK,NY,10021-8029,0.0,3.0,1.0,199904.0,1.0,4.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A12,A,A,IN,,,AR,AR,AR,0.245358,,PF,S,ZB,A,NY,10021.0,NEW YORK,core1999pf,,,,,,,A70,A
67283,113121207,200002,2000,200049.0,29491316054230.0,A60Z,N,Y,0.0,1.0,1999,3.0,4.0,1.0,3,122,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,101510,0,0,0,0,75962,101510,44,44,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,890,0,0,101510,0,25548,0,0,0,0,0,0,0,0,0,0,890,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.0,B KING PRODUCTIONS INC,% BECKER LONDON KOSSOW,350 PARK AVE,NEW YORK,NY,10022-6022,0.0,3.0,1000.0,199402.0,1.0,4.0,122.0,0.0,0.0,1.0,13.0,0.0,1.0,2,,36061.0,5602.0,5600.0,A60,A,A,IN,,,AR,AR,AR,0.386387,,PF,O,AR,A,NY,10022.0,NEW YORK,core1999pf,,,,,,,A60,A
67451,133464919,199912,1999,200030.0,29491190050030.0,A42Z,N,Y,0.0,1.0,1999,3.0,2.0,3.0,3,91,35775,0,0,0,0,0,0,0,0,35775,40926,-5151,0,0,0,0,17316,0,0,0,0,15960,17316,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,40926,0,0,0,0,17316,0,0,17316,0,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10167.0,WORLD PRESS PHOTO USA FOUNDATION INC,% RABOBANK NEDERLAND,245 PARK AVE,NEW YORK,NY,10167-0002,0.0,3.0,1000.0,198909.0,1.0,4.0,91.0,0.0,0.0,1.0,13.0,0.0,20.0,12,,36061.0,5602.0,5600.0,A42,A,A,IN,,,AR,AR,AR,0.925873,,PF,O,AR,A,NY,10167.0,NEW YORK,core1999pf,,,,,,,A40,A
67475,133573803,199912,1999,200047.0,29491267007130.0,A31Z,N,Y,0.0,1.0,1999,3.0,4.0,6.0,3,119,1362721,7224,0,0,0,0,0,0,1271783,1369945,1371940,-1995,1284718,7224,72,0,388473,0,0,0,0,820,403673,0,23396,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,7224,0,100157,0,12935,0,0,0,0,254600,403673,0,387653,72,0,0,0,0,0,0,0,0,72,475037,23324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.0,FILM FOUNDATION INC,% STARR & COMPANY,350 PARK AVENUE 9TH FL,NEW YORK,NY,10022-6022,0.0,3.0,1000.0,199008.0,1.0,4.0,994.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A31,A,A,IN,,,AR,AR,AR,0.0473796,,PF,O,AR,A,NY,10022.0,NEW YORK,core1999pf,,,,,,,A31,A
67481,133609467,199812,1998,200010.0,29491001063230.0,A31Z,N,Y,0.0,1.0,1998,3.0,3.0,3.0,3,200,28800,0,0,0,0,0,893,0,0,29693,14702,14991,0,0,0,1,32464,0,0,0,0,3633,28800,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,14702,0,0,0,0,32464,0,0,28800,0,28831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10014.0,MEDIA FOR INTERNATIONAL DEVELOPMENT INC,% KATZ SCHNEEBERG & CO P C,62 LEROY ST 3E,NEW YORK,NY,10014-3948,0.0,3.0,1000.0,199110.0,1.0,4.0,200.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A31,A,A,IN,,,AR,AR,AR,0.784784,,PF,O,AR,A,NY,10014.0,NEW YORK,core1999pf,,,,,,,A31,A
67501,133702827,199912,1999,200024.0,29491141071040.0,A99Z,N,Y,0.0,1.0,1999,3.0,0.0,3.0,3,994,72500,0,0,0,0,0,0,0,0,72500,111076,-38576,0,0,0,0,-92571,0,0,0,0,0,65005,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,111076,0,0,0,0,65005,0,0,65005,0,-92571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10017.0,MILLENIAL ARTS INCORPORATED,% PAULA HEIL,733 THIRD AVE 1900,NEW YORK,NY,10017-3204,0.0,3.0,1000.0,199407.0,1.0,4.0,994.0,90.0,94.0,1.0,13.0,199712.0,20.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,,AR,AR,AR,0.724258,,PF,O,AR,A,NY,10017.0,NEW YORK,core1999pf,,,,,,,A99,A
67512,133745620,199912,1999,200033.0,29491211008200.0,A99Z,N,Y,0.0,1.0,1999,3.0,1.0,0.0,3,995,0,0,0,0,0,0,0,0,253,0,253,-253,253,0,0,0,1,0,0,0,0,0,1,0,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10013.0,FRIENDS OF ICA MOSCOW INC,% KOMAR & MELAMID INC,53 LISPENARD ST,NEW YORK,NY,10013-2501,0.0,3.0,2000.0,199505.0,1.0,4.0,995.0,91.0,93.0,1.0,13.0,199712.0,10.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,,AR,AR,AR,0.43219799999999997,,PF,O,AR,A,NY,10013.0,NEW YORK,core1999pf,,,,,,,X11,X
67522,133771298,199912,1999,200041.0,29491225009090.0,A31Z,N,Y,0.0,1.0,1999,3.0,1.0,2.0,3,994,15800,131,0,0,0,0,0,0,0,15931,13674,2257,13674,131,3,131,3534,0,0,0,0,0,3534,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,131,131,139674,0,13674,0,0,3534,0,0,3534,0,3534,3,0,0,0,0,0,0,0,0,3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10014.0,PENNY MORELL PRODUCTIONS INC,% PENNY MORELL,67 BEDFORD ST,NEW YORK,NY,10014-4013,0.0,3.0,1000.0,199505.0,1.0,4.0,994.0,122.0,0.0,1.0,13.0,199812.0,20.0,12,,36061.0,5602.0,5600.0,A31,A,A,IN,,,AR,AR,AR,0.9902989999999999,,PF,O,AR,A,NY,10014.0,NEW YORK,core1999pf,,,,,,,A31,A
67532,133798585,199812,1998,200003.0,29491001074030.0,A99Z,N,Y,0.0,1.0,1998,3.0,5.0,3.0,3,602,0,0,14228,59434,0,0,15,0,30750,73677,30858,42819,30750,70184,-88,14120,623889,32828,534414,32410,599652,1344,623889,0,30006,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,70292,14228,108,108,0,108,108,0,0,0,623889,0,622545,702,0,0,0,0,800,0,10,88,702,609252,29304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.0,POMEGRANATE FOUNDATION TR,% KATHLEEN PERATIS,800 THIRD AVE,NEW YORK,NY,10022-7604,0.0,3.0,1000.0,199505.0,1.0,4.0,602.0,0.0,0.0,2.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,,AR,AR,AR,0.249362,,PF,O,AR,A,NY,10022.0,NEW YORK,core1999pf,,,,,,,T22,T
