,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_CODE,BLOCK,CENSUSTRACT,CITY,CLASSCD,CONTACT,DEDUCTCD,EOSTATUS,FIPS,FISYR,FNDNCD,FRCD,INC_CODE,LATITUDE,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OUTNCCS,OUTREAS,P10MIR,P10TASST,P11DISTR,P13UNDST,P14A4942,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14B4942,P14C4942,P14D4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14T4942,P14TASVL,P14TENDW,P14TGINV,P14TNADJ,P14TPSUP,P14TQDIS,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P1ADMEXP,P1CHAEXP,P1CONTPD,P1DIVID,P1EXCREV,P1GINVPF,P1GOODS,P1GRENTS,P1INTREV,P1INVEXP,P1INVRV,P1NADINC,P1NADJRV,P1NETINV,P1NGASTS,P1OFCOMP,P1OTHINC,P1TADJEX,P1TCONT,P1TEXMEX,P1TINVEX,P1TOTEXP,P1TOTREV,P2CASHBV,P2CRPBND,P2CRPSTK,P2EYASST,P2EYOTIN,P2GVTINV,P2MORTG,P2MTGNTS,P2TASFMV,P2TINVSC,P2TLIABL,P2TOTAST,P3EYTFND,P6DOMORG,P6ESTTX,P6EXMPF,P6TEXCTX,P6TX4940,P6TX511,P6TXCRDT,P6TXINV,P6TXPNLT,P6TXRFD,P6TXSUBA,P6TXWERR,P6TXWTH,P7BUSINT,P7DISBOR,P7DISPAY,P7DISSAL,P7DISSER,P7DISTRA,P7ELECT,P7INDGRT,P7JEOINV,P7LIQUID,P7ORGGRT,P7OTHPUR,P7PAYGVT,P7POFCLM,P7POLIT,P7PROPAG,P7UNDINC,PMSA,RANDNUM,RECCODE,RULEDATE,SEC_NAME,SOURCE,STATE,STYEAR,SUBSECCD,TAXPER,TFLD,VALIDATION_STATE,ZIP,ZIP5
1705,131966496,12,119.0,561.0,0.0,31 EAST 32ND ST 7TH FLR,3.0,7.0,360610074002001.0,36061007400.0,NEW YORK,10.0,,1.0,1,36061.0,2015,3.0,1.0,5.0,40.746505,PF,S,ZA,A,-73.98379200000001,A,,5602.0,813219.0,AUTHORS LEAGUE FUND ESTABLISHED BY THE AUTHORS LEAGUE OF AMERICA INC,131966496201512,1319664962015,A,A117,,A1170,A,T23,NEW,AR,AR,AR,1.0,IN,,366366.0,7438898.0,363408.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,228789,196655.0,160760,166535,-37079,0,0.0,0,0,18634.0,166535.0,0.0,0.0,147901.0,-29706,71400.0,0,0.0,215641,357415.0,18634.0,389549,352470,36550.0,2103512,5064730,7218818.0,0.0,0,0.0,0.0,7218818,7168242,11655.0,7218818,7207163.0,N,2400,N,2958,2958.0,0.0,0.0,0,5,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.13147380393279007,Y,193603.0,,16eofinextract990pf.dat,NY,2015,3,201512,563,0.0,11201-1016,10016.0
1751,132667790,6,59.0,0.0,0.0,336 CENTRAL PARK W APT 17A,3.0,5.0,360610177007000.0,36061017700.0,NEW YORK,10.0,T THARP,1.0,1,36061.0,2015,4.0,1.0,6.0,40.7901,PF,S,AR,A,-73.96600000000001,A,,5602.0,711120.0,TWYLA THARP DANCE FOUNDATION,132667790201506,1326677902015,A,A62,,A62,A,A62Z,NEW,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,568813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,8247,0,568813,0,0,0,0,10697,0,0,0,0,0,387592,0.0,0,0,231670,0,0.0,0,282,0.0,282.0,282.0,282.0,282.0,0,1000.0,335011,0.0,283969,0.0,0.0,387592,619262,275997.0,0,0,568813.0,0.0,0,0.0,0.0,568813,0,8923.0,568813,559890.0,N,0,N,6,6.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.4453370445749461,N,197102.0,,16eofinextract990pf.dat,NY,2014,3,201506,6,0.0,10025-7127,10025.0
1766,132760185,6,8.0,0.0,0.0,20 W 44TH ST STE 405,3.0,5.0,360610096001006.0,36061009600.0,NEW YORK,10.0,LESLIE KATZ,1.0,1,36061.0,2015,4.0,1.0,4.0,40.755,PF,S,AR,A,-73.9804,A,,5602.0,511100.0,EAKINS PRESS FOUNDATION,132760185201506,1327601852015,A,A33,,A33,A,,BEST,AR,AR,AR,1.0,IN,,78782.0,1599641.0,0.0,0.0,1643403,1713403,1432855,1434979,1408659,931365,932736,915563,52521,43824,44593,46262,2,2,1,1,0,0,0,0,0,19202,9494,5143,346860,292865,230391,247464,4423067,5989896,187200,6,0,33839,1117580,473496,309121,347352,265143,1395112,346010,346010.0,850,0,63773,5326,62865.0,0,2,0.0,0.0,0.0,2.0,0.0,0,0.0,0,346010.0,405305,346860.0,0.0,346860,410633,13614.0,0,0,1713403.0,0.0,0,0.0,0.0,1713403,0,199.0,472254,472055.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.20012529532725432,N,197404.0,,16eofinextract990pf.dat,NY,2014,3,201506,0,0.0,10036-6603,10036.0
1777,132874843,12,995.0,119.0,0.0,15 W 72ND ST,3.0,3.0,360610157003000.0,36061015700.0,NEW YORK,20.0,,1.0,1,36061.0,2015,4.0,1.0,3.0,40.7763,PF,S,AR,A,-73.9763,A,,5602.0,711120.0,LAURA PAWEL DANCE COMPANY INC,132874843201512,1328748432015,A,A62,,A62,A,,BEST,AR,AR,AR,1.0,IN,,1068.0,21687.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46569,0.0,0,0,-890,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,679,0.0,45000,0.0,0.0,46569,45679,47240.0,0,0,47240.0,0.0,0,0.0,0.0,47240,0,0.0,47240,47240.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.5414063147752872,N,197701.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10023-3402,10023.0
1790,132893085,9,92.0,0.0,0.0,C/O JANOVER 485 MADISON AVE NO 9 FL,3.0,3.0,360610094001000.0,36061009400.0,NEW YORK,20.0,JANOVER LLC,1.0,1,36061.0,2015,4.0,1.0,3.0,40.757231,PF,S,AR,A,-73.976045,A,,5602.0,711110.0,NEW YORK DRAMA CRITIC CIRCLE INC,132893085201509,1328930852015,A,A65,,A65,A,,BEST,AR,AR,AR,1.0,IN,,5085.0,103258.0,5034.0,2607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5610,5346.0,2500,4582,-1524,0,0.0,0,0,238.0,5386.0,5782.0,5782.0,5148.0,804,0.0,1200,0.0,0,7846.0,238.0,8110,6586,808.0,0,0,91524.0,91846.0,0,0.0,0.0,91524,0,1.0,96262,96262.0,Y,0,N,51,51.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.08799712230836465,N,197710.0,,16eofinextract990pf.dat,NY,2014,3,201509,51,0.0,10022-0000,10022.0
1799,132909809,12,90.0,0.0,0.0,118 RIVERSIDE DR,3.0,6.0,360610171005000.0,36061017100.0,NEW YORK,10.0,,1.0,1,36061.0,2015,4.0,1.0,6.0,40.7884,PF,S,AR,A,-73.98100000000001,A,,5602.0,711120.0,HAVA KOHAV THEATRE DANCE FOUNDATION,132909809201512,1329098092015,A,A62,,A62,A,,NEW,AR,AR,AR,5.0,IN,,138256.0,2807229.0,137784.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591536,454578.0,0,33372,-545839,0,0.0,0,20046,29830.0,53418.0,43633.0,53418.0,23588.0,-9522,143045.0,1801,9785.0,0,454578.0,29830.0,591536,45697,112158.0,214821,837346,2474613.0,199343.0,25033,0.0,0.0,2474613,1077200,1.0,2384862,2384862.0,N,0,N,472,472.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.12299270628528647,N,197801.0,,16eofinextract990pf.dat,NY,2015,3,201512,472,0.0,10024-3708,10024.0
1904,133047538,12,402.0,994.0,400.0,1969 E 1ST ST,3.0,4.0,360470414012001.0,36047041401.0,BROOKLYN,10.0,SAM CATTON,1.0,1,36047.0,2015,4.0,1.0,4.0,40.6003,PF,S,AR,A,-73.9711,A,,5602.0,712120.0,SEPHARDIC HERITAGE FOUNDATION INC,133047538201512,1330475382015,A,A82,,A82,A,,BEST,AR,AR,AR,1.0,IN,,6128.0,124418.0,6128.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93090,93090.0,0,0,20309,0,0.0,0,1,0.0,1.0,1.0,1.0,1.0,0,0.0,113398,0.0,0,93090.0,0.0,93090,113399,27399.0,0,0,134572.0,0.0,0,0.0,0.0,134572,0,1.0,134572,134572.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.5143716201167737,N,198012.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,11223-2942,11223.0
1940,133068816,12,120.0,0.0,0.0,267 5TH AVE RM 800,3.0,2.0,360610074003002.0,36061007400.0,NEW YORK,20.0,,1.0,1,36061.0,2015,15.0,1.0,4.0,40.7453,PC,O,AR,A,-73.9867,A,,5602.0,511100.0,EFFECTIVE NY HOWARD SAMUELS POLICY CENTER INC,133068816201512,1330688162015,A,A33,,A33,A,A33,IRS,AR,AR,AR,1.0,IN,,568.0,11539.0,0.0,0.0,0,1,0,0,0,0,0,0,379,138,32,93,0,0,0,0,1,0,0,0,0,0,0,0,174643,154521,7397,5588,0,1,642,0,1,0,342149,0,0,0,0,0,173743,173743.0,900,0,6019,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,180662,174643.0,0.0,174643,180662,8446.0,0,0,14548.0,0.0,0,0.0,0.0,14548,0,1.0,14548,14548.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.3126250491348367,Y,198110.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10016-7503,10016.0
1953,133082489,6,90.0,995.0,0.0,500 5TH AVE STE 810,3.0,6.0,360610112021003.0,36061011202.0,NEW YORK,20.0,GILDEA & IVA,1.0,1,36061.0,2016,4.0,1.0,6.0,40.763000000000005,PF,S,AR,A,-73.97399999999999,A,,5602.0,711110.0,TONY RANDALL THEATRICAL FUND INC,133082489201606,1330824892016,A,A65,,A65,A,,BEST,AR,AR,AR,1.0,IN,,138704.0,2816331.0,138704.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229766,66491.0,312168,59955,-525824,0,0.0,0,6,163275.0,59961.0,59961.0,59961.0,0.0,-43851,131400.0,0,0.0,0,378659.0,163275.0,541934,16110,0.0,0,0,2667086.0,2502884.0,0,0.0,0.0,2667086,0,1.0,2595850,2595850.0,Y,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.7100006628774554,N,198210.0,,16eofinextract990pf.dat,NY,2015,3,201606,0,0.0,10017-0000,10110.0
1962,133093638,12,91.0,123.0,561.0,300 CENTRAL PARK W APT 16J,3.0,8.0,360610143001015.0,36061014300.0,NEW YORK,10.0,MARCH AVERY,1.0,1,36061.0,2015,4.0,1.0,6.0,40.787859999999995,PF,S,ZB,A,-73.967449,A,,5602.0,813219.0,MILTON AND SALLY AVERY ARTS FOUNDATION INC FELDMAN RADIN AND CO PC,133093638201512,1330936382015,A,A126,,A1261,A,,BEST,AR,AR,AR,1.0,IN,,397368.0,8068379.0,394934.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216880,0.0,428750,125285,-324109,0,0.0,0,0,193888.0,315571.0,0.0,0.0,121683.0,26225,0.0,170011,0.0,0,428750.0,193888.0,645630,321521,181197.0,7387150,0,64990539.0,136692.0,0,0.0,0.0,64990539,7387150,1.0,33832973,33832973.0,N,12000,N,2434,2434.0,0.0,9566.0,0,0,9566,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.8745081866849552,N,198311.0,FELDMAN RADIN & CO PC,16eofinextract990pf.dat,NY,2015,3,201512,-9566,0.0,10024-1594,10024.0
1998,133124565,12,119.0,0.0,0.0,C/O DAVIES WARD PHILLIPS VINEBERG,3.0,4.0,360610090005000.0,36061009000.0,THIRD AVE FL NEW YORK,20.0,DAVIES WARD,1.0,1,36061.0,2015,4.0,1.0,3.0,40.7552,PF,S,ZA,A,-73.9712,A,,5602.0,813219.0,AMERICAN FRIENDS OF THE CANADIAN CENTER FOR ARCHITECTURE INC,133124565201512,1331245652015,A,A114,,A1140,A,,BEST,AR,AR,AR,1.0,IN,,313.0,6359.0,0.0,0.0,203016,203016,203066,200241,217541,203066,200241,217541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13800,18175,58550,21550,823864,823864,0,0,0,0,112075,0,0,0,0,0,50,50.0,13750,0,-50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,13750,13800.0,0.0,13800,13750,2876.0,0,0,203016.0,200140.0,0,0.0,0.0,203016,0,275.0,203016,202741.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.6886459318159065,N,198206.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10022-0000,10022.0
2082,133200329,12,602.0,0.0,0.0,1385 BROADWAY 23RD FLOOR,3.0,9.0,360610109001001.0,36061010900.0,NEW YORK,10.0,JAMES MURTAU,1.0,1,36061.0,2015,4.0,1.0,9.0,40.752662,PF,S,ZB,A,-73.987473,A,,5602.0,813219.0,LIZ CLAIBORNE AND ART ORTENBERG FOUNDATION,133200329201512,1332003292015,A,A12,,A12,A,,BEST,AR,AR,AR,2.0,IN,,6304893.0,128018134.0,6265106.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835954,1772829.0,4770610,1845654,80819032,0,0.0,0,236107,55078.0,2044414.0,0.0,0.0,1989336.0,-684633,268750.0,115850,0.0,85912618,6543439.0,55078.0,6606564,87425596,37757567.0,49429761,75457247,181426627.0,15269913.0,0,0.0,0.0,181426627,124887008,1.0,183236104,183236104.0,N,157520,N,39787,39787.0,0.0,117569.0,0,164,117897,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.3669954469766717,N,198508.0,,16eofinextract990pf.dat,NY,2015,3,201512,-117569,0.0,10018-6013,10018.0
2087,133203712,12,120.0,0.0,0.0,33 FLATBUSH AVE,3.0,4.0,360470037001008.0,36047003700.0,BROOKLYN,10.0,,1.0,1,36047.0,2015,4.0,1.0,3.0,40.6881,PF,S,AR,A,-73.9804,A,,5602.0,511100.0,S AND S QUARTERLY INC,133203712201512,1332037122015,A,A33,,A33,A,,NEW,AR,AR,AR,1.0,IN,,7353.0,149293.0,7349.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16004,16004.0,0,0,13865,0,0.0,0,213,0.0,213.0,213.0,213.0,213.0,0,0.0,29656,0.0,0,16004.0,0.0,16004,29869,63042.0,0,0,156225.0,0.0,0,0.0,0.0,156225,0,1.0,156225,156225.0,N,0,N,4,4.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.6190047287755,N,198610.0,,16eofinextract990pf.dat,NY,2015,3,201512,4,0.0,11217-1101,11217.0
2110,133229829,4,46.0,0.0,0.0,39 W 32ND ST RM 800,3.0,3.0,360610076001004.0,36061007600.0,NEW YORK,10.0,,1.0,1,36061.0,2016,4.0,1.0,4.0,40.747928,PF,S,AR,A,-73.987036,A,,5602.0,710000.0,KOREAN LANGUAGE AND CULTURAL INSTITUTE INC,133229829201604,1332298292016,A,A23,,A23,A,A23Z,NEW,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125084,0.0,0,0,31659,0,0.0,0,14,0.0,14.0,14.0,14.0,14.0,0,8400.0,0,0.0,156729,0.0,0.0,125084,156743,54221.0,0,0,59152.0,0.0,0,0.0,0.0,59152,0,1600.0,59152,57552.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.10185531616534904,N,199101.0,,16eofinextract990pf.dat,NY,2015,3,201604,0,0.0,10001-3843,10001.0
2164,133271577,12,561.0,0.0,0.0,PO BOX 311,3.0,3.0,360610049001002.0,36061004900.0,NEW YORK,20.0,SACHA YANOW,1.0,1,36061.0,2015,4.0,1.0,4.0,40.7256,PF,S,AR,A,-73.9981,A,,5602.0,710000.0,ART MATTERS INC,133271577201512,1332715772015,A,A99,,A99,A,,WORD,AR,AR,AR,1.0,IN,,5250.0,106595.0,5250.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141316,139505.0,188500,0,-14499,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,61800.0,1101,0.0,314216,328005.0,0.0,329816,315317,57529.0,0,0,60435.0,0.0,0,0.0,0.0,60435,0,6975.0,60435,53460.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.26655862990864576,N,198510.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10012-0006,10012.0
2182,133298768,12,90.0,91.0,0.0,245 W 55TH ST 12TH FLOOR,3.0,4.0,360610137003001.0,36061013700.0,NEW YORK,10.0,,1.0,12,36061.0,2015,4.0,1.0,4.0,40.76497,PF,S,AR,A,-73.982483,A,,5602.0,512110.0,LABORATORY FOR ICONS AND IDIOM INC,133298768201512,1332987682015,A,A31,,A31,A,A31Z,NEW,AR,AR,AR,5.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202892,197174.0,0,0,-50533,0,0.0,0,23,0.0,23.0,23.0,23.0,23.0,0,0.0,0,0.0,152336,197174.0,0.0,202892,152359,62096.0,0,0,77354.0,0.0,0,0.0,0.0,77354,0,2823.0,77415,74592.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.6458212138839754,N,198706.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10017-5704,10019.0
2184,133305823,4,602.0,0.0,0.0,PO BOX 1297,3.0,6.0,360610161001001.0,36061016100.0,NEW YORK,10.0,DEUTSCHE BAN,1.0,1,36061.0,2016,4.0,1.0,5.0,40.7808,PF,S,AR,A,-73.9772,A,,5602.0,712110.0,DOROTHY B MELVILLE TR FOR THE MUSEUMS AT STONY BROOK,133305823201604,1333058232016,A,A50,,A50,A,,WORD,AR,AR,AR,2.0,IN,,120032.0,2437207.0,119111.0,107235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28983,11650.0,112000,64542,-36282,0,0.0,0,0,12833.0,104947.0,0.0,0.0,92114.0,40159,22510.0,0,0.0,0,123650.0,12833.0,140983,104701,0.0,0,0,2341088.0,2204922.0,0,0.0,0.0,2341088,0,0.0,2336639,2336639.0,Y,4622,N,921,921.0,0.0,3701.0,0,0,3701,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.0011391499730015742,N,198703.0,,16eofinextract990pf.dat,NY,2015,3,201604,-3701,0.0,10008-1297,10008.0
2243,133328723,9,602.0,600.0,603.0,675 THIRD AVENUE,3.0,5.0,360610092001016.0,36061009200.0,NEW YORK,10.0,GRANT HERRMA,1.0,1,36061.0,2015,4.0,1.0,4.0,40.7514,PF,S,ZB,A,-73.9742,A,,5602.0,813219.0,MEX AM CULTURAL FOUNDATION INC,133328723201509,1333287232015,A,A122,,A1220,A,,BEST,AR,AR,AR,1.0,IN,,54510.0,1106807.0,54237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95777,85787.0,37500,25572,-10458,0,0.0,0,0,95527.0,122819.0,0.0,0.0,27292.0,97247,0.0,0,0.0,0,123287.0,95527.0,133277,122819,0.0,0,725735,959529.0,0.0,0,0.0,0.0,959529,725735,21405.0,788304,766899.0,Y,0,N,273,273.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.2428880579910623,N,198610.0,,16eofinextract990pf.dat,NY,2014,3,201509,273,0.0,10017-5724,10017.0
2402,133396112,12,119.0,149.0,0.0,25 WAVERLY PL,3.0,1.0,,36061005900.0,NEW YORK,10.0,,1.0,1,36061.0,2015,4.0,1.0,1.0,40.7304,PF,S,AR,A,-73.9948,A,,5602.0,710000.0,INSTITUTE FOR ICE AGE STUDIES INC,133396112201512,1333961122015,A,A99,,A99,A,,ACT1,AR,AR,AR,1.0,IN,,7.0,142.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,801.0,0,0,-151,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,650,801.0,0.0,801,650,0.0,0,0,137.0,0.0,0,0.0,0.0,137,0,1.0,137,137.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.4580480724040352,N,198704.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10003-6701,10003.0
2405,133398045,12,602.0,0.0,0.0,C/O FFO LLC 135 W 50TH ST 19TH FL,3.0,7.0,,,NEW YORK,10.0,BERDON LLP,1.0,1,36061.0,2015,4.0,1.0,6.0,40.758538,PF,S,AR,A,-73.97720100000001,A,,5602.0,711130.0,THE VIOLA FUND LEIGH ABBY AND MITCH TRUSTEES,133398045201512,1333980452015,A,A68,,A68,A,,BEST,AR,AR,AR,1.0,IN,,596535.0,12112376.0,568967.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38303,8000.0,1725829,293153,1065698,0,0.0,0,0,15517.0,2772330.0,0.0,0.0,2756813.0,2474747,0.0,4430,0.0,57500,1733829.0,15517.0,1764132,2829830,0.0,0,4857690,10953324.0,5037616.0,0,0.0,0.0,10953324,4857690,1.0,11147882,11147882.0,Y,0,N,27568,27568.0,0.0,11779.0,40000,653,13085,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.665664712934514,N,198705.0,LEIGH ABBY AND MITCH TRUSTEES,16eofinextract990pf.dat,NY,2015,3,201512,-11779,0.0,10017-0000,10020.0
2418,133406046,12,0.0,0.0,0.0,55 FIFTH AVE,3.0,1.0,360610061001001.0,36061006100.0,NEW YORK,10.0,TEI,1.0,1,36061.0,2015,4.0,1.0,1.0,40.7348,PF,S,AR,A,-73.9944,A,,5602.0,710000.0,FRANCIS J GREENBURGER FOUNDATION INC,133406046201512,1334060462015,A,A40,,A40,A,A40,IRS,AR,AR,AR,1.0,IN,,87.0,1756.0,87.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0.0,0,0,-143,0,0.0,0,2,0.0,2.0,0.0,2.0,2.0,0,0.0,0,145.0,0,0.0,0.0,145,2,1685.0,0,0,1685.0,0.0,0,0.0,0.0,1685,0,0.0,1685,1685.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.16417368644321473,N,200106.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10003-4301,10003.0
2429,133410749,4,119.0,91.0,0.0,65 BLEECKER STREET 7TH FLR,3.0,9.0,360610055022004.0,36061005502.0,NEW YORK,10.0,KATHLEEN C M,1.0,1,36061.0,2015,4.0,1.0,9.0,40.72614,PF,S,AR,A,-73.99483000000001,A,,5602.0,710000.0,THE ANDY WARHOL FOUNDATION FOR THE VISUAL ARTS INC,133410749201504,1334107492015,A,A40,,A40,A,,BEST,AR,AR,AR,1.0,IN,,17004377.0,345266540.0,16688830.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7438645,3041384.0,12390193,2045200,-2489922,0,0.0,0,3162,4922325.0,25699691.0,0.0,0.0,20777366.0,9526735,1085763.0,5763819,0.0,0,14763364.0,4922325.0,19828838,17338916,300.0,16561475,41721510,354879302.0,209703642.0,12593517,0.0,0.0,354879302,70876502,5604762.0,304743812,299139050.0,N,431960,N,415547,415547.0,0.0,36413.0,20000,0,36413,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5600.0,0.6022374784180764,N,198801.0,,16eofinextract990pf.dat,NY,2014,3,201504,-36413,0.0,10012-2420,10012.0
