,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY
88736,136117924,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,1306 NY LOC AMER MUSEUM NATL HISTRY,79TH STREET AND,NEW YORK,NY,10024-0000,10024.0,ROBERT G SAUNDERS,,5,0.0,195708.0,5.0,12.0,263.0,264.0,279.0,9.0,3.0,2.0,1.0,10.0,1381.0,201112,2011,2011,2011,5.0,0,118865,97,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,118962,118962,118962,,,,,114869,4093,0.0,41517.0,45610,0.0,,0.0,,,306.0,0,0.0,,41211.0,45610,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,0.0,0.0,123641.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,123859.0,126092.0,-2233.0,0.0,0.0,0.0,0.0,92,136117924_201112_990EO,IN,,136117924201112,1361179242011,A50,A,36061.0,5602.0,5600.0,A50,A,O,O,AR,A,A,1,AR,AR,AR,0.16477999999999998,A,712110.0,-73.96504,40.777871000000005,0,NCCS_Form990EZ_2012_Extract_Final,174672,
89478,300379922,ETHIOPIAN EDIR MUTUAL ASSISTANCE ASSOCIATION IN NEW YORK INC,,PO BOX 250807,NEW YORK,NY,10025-1509,10025.0,WOLDE G MARIAM,Y22,12,0.0,200711.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,12.0,0,27400,1086,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,540,29026,29026,29026,,,,,19655,9371,0.0,90945.0,101323,0.0,,0.0,,,20.0,0,0.0,,90949.0,101323,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,0.0,10500.0,27725.0,357.0,0.0,0.0,0.0,0.0,0.0,140.0,38722.0,27501.0,11221.0,0.0,0.0,0.0,0.0,93,No Exact Image Match (JAN13),IN,,300379922201112,3003799222011,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.85501,A,710000.0,-73.9672,40.7894,0,NCCS_Form990EZ_2012_Extract_Final,175478,
91992,133670200,KOREAN APPAREL MANUFACTURES ASSOC OF GREATER NEW YORK INC,,205 W 38TH ST RM 5W,NEW YORK,NY,10018-4417,10018.0,,,6,0.0,199211.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,83361,0,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,83361,83361,83361,,,,,80524,2837,0.0,12217.0,15056,0.0,,0.0,,,0.0,0,0.0,,12217.0,15056,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,92601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92601.0,83820.0,8781.0,0.0,0.0,0.0,0.0,92,133670200_201112_990EO,IN,,133670200201112,1336702002011,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.38149,A,710000.0,-73.989094,40.753703,0,NCCS_Form990EZ_2012_Extract_Final,178272,
92959,112224061,EXHIBITION EMPLOYEES LOCAL 829 HIRING HALL FUND,,386 PARK AVENUE SOUTH 5TH FL,NEW YORK,NY,10016-8804,10016.0,,,5,0.0,197111.0,2.0,6.0,566.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201106,2011,2010,2010,5.0,0,167723,20848,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,188571,188571,188571,,,,,376894,-188323,0.0,505938.0,287588,0.0,,0.0,,,1756232.0,1726205,0.0,,-1250294.0,-1438617,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201006.0,2010.0,92.0,0.0,0.0,141959.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,144765.0,494935.0,-350170.0,0.0,0.0,0.0,0.0,92,112224061_201106_990EO,IN,,112224061201106,1122240612011,A1140,A,36061.0,5602.0,5600.0,A114,A,O,S,ZA,A,A,1,AR,AR,AR,0.05372999999999999,B,813219.0,-73.984537,40.742859,0,NCCS_Form990EZ_2012_Extract_Final,179346,
96777,132857251,DECORATIVE FABRICS ASSOCIATION INC,,319 E 24TH ST APT 16A,NEW YORK,NY,10010-4042,10010.0,STEVEN GOLDSTEIN,,6,0.0,197708.0,1.0,12.0,200.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,70021,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,70021,70021,70021,,,,,68855,1166,0.0,9225.0,10391,0.0,,0.0,,,0.0,0,0.0,,9225.0,10391,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72149.0,73088.0,-939.0,0.0,0.0,0.0,0.0,92,132857251_201112_990EO,IN,,132857251201112,1328572512011,A40,A,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.34486999999999995,A,710000.0,-73.979481,40.738186,0,NCCS_Form990EZ_2012_Extract_Final,184274,
98047,274105116,FRENCH ENTREPRENEURSHIP FRIENDSHIP SOCIETY INC,CLUB 600,575 MADISON AVE STE 25TH FL,NEW YORK,NY,10022-2511,10022.0,CONSTANTIN ASSOCIATES,W70,6,0.0,201105.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,20603,72454,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,93057,93057,93057,,,,,52172,40885,0.0,,40885,,,,,,,0,,,,40885,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,274105116_201112_990EO,IN,,274105116201112,2741051162011,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.5539,A,710000.0,-74.01575505,40.70547375,0,NCCS_Form990EZ_2012_Extract_Final,185947,
98376,113344197,LINKS INC,GREATER QUEENS CHAPTER,10802 DITMARS BLVD,EAST ELMHURST,NY,11369-1938,11369.0,PATRICIA THOMAS,,4,0.0,196112.0,5.0,4.0,119.0,40.0,279.0,9.0,1.0,2.0,1.0,20.0,1520.0,201204,2012,2011,2011,4.0,4944,8375,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,13319,13319,13319,,,,,11645,1674,0.0,,12211,,,,,,,0,,,,12211,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,93,No Exact Image Match (JAN13),IN,,113344197201204,1133441972012,A99,A,36081.0,5602.0,5600.0,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.41728000000000004,C,710000.0,-73.86183100000001,40.763405,0,NCCS_Form990EZ_2012_Extract_Final,186372,
98960,113261970,KOREAN AIR CONDITIONING & REFRIG ASSOC OF NY INC,,45-25 162ND ST,FLUSHING,NY,11358-3279,11358.0,,S40,6,0.0,200003.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,51539,0,44,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,51583,51583,51583,,,,,101335,-49752,0.0,140492.0,90740,0.0,,0.0,,,0.0,0,0.0,,140492.0,90740,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,91317.0,0.0,0.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,92750.0,97518.0,-4768.0,0.0,0.0,0.0,0.0,92,113261970_201112_990EO,IN,,113261970201112,1132619702011,A23,A,36081.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.95629,A,710000.0,-73.804606,40.755586,0,NCCS_Form990EZ_2012_Extract_Final,187048,
99309,135313975,PERUVIAN-AMERICAN ASSOCIATION INC,,641 LEXINGTON AVE STE 1430,NEW YORK,NY,10022-4503,10022.0,,,6,0.0,194107.0,1.0,12.0,200.0,911.0,279.0,3.0,1.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,6.0,0,13210,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,13210,13210,13210,,,,,14862,-1652,-1470.0,,187,,,,,,,0,,,,187,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,135313975_201112_990EO,IN,,135313975201112,1353139752011,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.16667,C,710000.0,-73.9668408,40.7565068,0,NCCS_Form990EZ_2012_Extract_Final,187409,
99876,271068257,REMBRANDT CLUB,,15 GARDEN PL,BROOKLYN,NY,11201-4501,11201.0,THOMAS CHITTENDEN,A19,4,0.0,201002.0,5.0,6.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201206,2012,2011,2011,4.0,0,51500,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,51500,51500,51500,,,,,50558,942,0.0,32386.0,33328,0.0,,0.0,,,0.0,0,0.0,,32386.0,33328,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201106.0,2011.0,92.0,0.0,0.0,53599.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,53779.0,45109.0,8670.0,0.0,0.0,0.0,0.0,92,271068257_201206_990EO,IN,,271068257201206,2710682572012,A19,A,36047.0,5602.0,5600.0,A19,A,O,O,AR,A,A,1,AR,AR,AR,0.72214,B,813219.0,-73.99576465,40.6925995,0,NCCS_Form990EZ_2012_Extract_Final,188126,
99948,133835380,COMMITTEE OF FRENCH SPEAKING SOCIETIES INC,,575 MADISON AVE FL 25,NEW YORK,NY,10022-8509,10022.0,CONSTANTIN ASSOCIATES,,4,0.0,199512.0,1.0,12.0,908.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,4.0,74765,6725,23,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,81513,81513,81513,,,,,34625,46888,0.0,2319.0,49207,0.0,,0.0,,,0.0,0,0.0,,2319.0,49207,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,0.0,0.0,2100.0,11.0,0.0,0.0,0.0,118.0,0.0,1661.0,3890.0,7772.0,-3882.0,0.0,0.0,0.0,0.0,92,133835380_201112_990EO,IN,,133835380201112,1338353802011,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.09379,C,710000.0,-73.97267,40.761749,0,NCCS_Form990EZ_2012_Extract_Final,188200,
101748,371587115,TIMES SQUARE ADVERTISING COALITION INC,,545 8TH AVE RM 401,NEW YORK,NY,10018-4341,10018.0,ANTHONY CARUSO,S41,6,0.0,201208.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,78500,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,78500,78500,78500,,,,,69561,8939,0.0,57133.0,61867,0.0,,0.0,,,6705.0,2500,0.0,,50428.0,59367,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,0.0,112500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112500.0,130176.0,-17676.0,0.0,0.0,0.0,0.0,92,371587115_201112_990EO,IN,,371587115201112,3715871152011,A33,A,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,1,AR,AR,AR,0.89146,C,511100.0,-73.9932872,40.755322,0,NCCS_Form990EZ_2012_Extract_Final,190364,
103423,133358453,U S S INTREPID ASSOCIATION INC,,26A DOGWOOD DR,STATEN ISLAND,NY,10312-1608,10312.0,HARRIS SEORTI,,19,0.0,199506.0,1.0,6.0,907.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201206,2012,2011,2011,19.0,40806,28320,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,5354,2859,2495,0,71531,71531,74390,,,,,46325,25206,0.0,32194.0,63207,0.0,,0.0,,,0.0,0,0.0,,32194.0,63207,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201106.0,2011.0,92.0,22119.0,0.0,36893.0,0.0,0.0,0.0,0.0,0.0,2181.0,0.0,61193.0,54812.0,6381.0,0.0,0.0,0.0,0.0,92,133358453_201206_990EO,IN,,133358453201206,1333584532012,A12,A,36085.0,5602.0,5600.0,A12,A,O,S,ZB,A,A,1,AR,AR,AR,0.00525,A,813219.0,-74.198336,40.551809999999996,0,NCCS_Form990EZ_2012_Extract_Final,192290,
104211,131589984,WOOLMARK AMERICAS INC,THE WOOLMARK COMPANY,210 11TH AVE RM 1103,NEW YORK,NY,10001-1224,10001.0,,,6,0.0,195006.0,1.0,6.0,161.0,180.0,919.0,3.0,2.0,2.0,1.0,0.0,0.0,201106,2011,2010,2010,6.0,0,56761,43,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,-155,56648,56648,56648,,,,,29053,27596,0.0,28548.0,71242,0.0,,0.0,,,38646.0,53744,0.0,,-10098.0,17498,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201006.0,2010.0,92.0,0.0,57025.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,-433.0,56616.0,33643.0,22973.0,0.0,0.0,0.0,0.0,92,131589984_201106_990EZ,IN,,131589984201106,1315899842011,A60,A,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.89181,C,711100.0,-74.006165,40.750001,0,NCCS_Form990EZ_2012_Extract_Final,193190,
105824,237240585,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,1559 NY LOC AMER MUSEUM NTL HISTRY,79TH ST AND CENTRAL PARK W,NEW YORK,NY,10024-0000,10024.0,AFSCME NEW YORK LOCAL 1559,,5,0.0,195708.0,5.0,6.0,263.0,264.0,279.0,9.0,3.0,2.0,1.0,10.0,1381.0,201106,2011,2010,2010,5.0,0,59322,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,59322,59322,59322,,,,,56333,2989,0.0,4611.0,7600,0.0,,0.0,,,0.0,0,0.0,,4611.0,7600,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201006.0,2010.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63976.0,59863.0,4113.0,0.0,0.0,0.0,0.0,92,237240585_201106_990EO,IN,,237240585201106,2372405852011,A50,A,36061.0,5602.0,5600.0,A50,A,O,O,AR,A,A,1,AR,AR,AR,0.21928000000000003,A,712110.0,-73.96501834899999,40.777872461,0,NCCS_Form990EZ_2012_Extract_Final,195058,
106623,113057468,BROOKLYN CHAPTER OF THE AMER INST OF ARCHITECTS,,41 2ND ST,BROOKLYN,NY,11231-0000,11231.0,,,3,0.0,0.0,,,0.0,,,,0.0,,,,,201012,2010,2010,2010,6.0,0,49025,711,,,,,,,,,,,,,0,,0,,0,0.0,60050.0,,,0.0,,,60050,32142,27908,30574,15693,14881,0,92525,92525,140360,,,,,48992,43533,0.0,393901.0,437434,0.0,,0.0,,,0.0,0,0.0,,393901.0,437434,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,200912.0,2009.0,92.0,0.0,0.0,44352.0,791.0,0.0,0.0,0.0,14510.0,7813.0,0.0,67466.0,50174.0,17292.0,0.0,0.0,0.0,0.0,93,No Exact Image Match (JAN13),IN,,113057468201012,1130574682010,A03,A,36047.0,5602.0,5600.0,A03,A,PC,O,AR,A,A,1,AR,AR,AR,0.5461600000000001,B,813920.0,-74.004522,40.680052,0,NCCS_Form990EZ_2012_Extract_Final,196228,
106748,133568008,PRIVATE ART DEALERS ASSOCIATION INC,,PO BOX 872,NEW YORK,NY,10021-0002,10021.0,KANTROWITZ & GOLDHAMER PC,,6,0.0,199108.0,1.0,12.0,119.0,229.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201012,2010,2010,2010,6.0,0,32072,132,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,32204,32204,32204,,,,,30992,1212,0.0,55501.0,56713,0.0,,0.0,,,0.0,0,0.0,,55501.0,56713,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,200912.0,2009.0,92.0,0.0,1260.0,33883.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,35781.0,33545.0,2236.0,0.0,0.0,0.0,0.0,92,133568008_201012_990EO,IN,,133568008201012,1335680082010,A03,A,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.5521199999999999,A,813920.0,-73.9597,40.768,0,NCCS_Form990EZ_2012_Extract_Final,196436,
107837,112511065,BUILDING RESTORATION CONTRACTORS INDUSTRY PROMOTION FUND OF NY,,C/O WILLIAM ROTHBERG 16 COURT ST,BROOKLYN,NY,11241-0000,11241.0,WILLIAM ROTHBERG,,6,0.0,197912.0,2.0,6.0,200.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201106,2011,2010,2010,6.0,0,0,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0.0,385409.0,1,0.0,,0.0,,,8255.0,0,0.0,,377154.0,0,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201006.0,2010.0,92.0,0.0,181555.0,0.0,5064.0,0.0,0.0,0.0,0.0,0.0,77.0,186696.0,107307.0,79389.0,0.0,0.0,0.0,0.0,93,No Exact Image Match (JAN13),IN,,112511065201106,1125110652011,A82,A,36047.0,5602.0,5600.0,A82,A,O,O,AR,A,A,1,AR,AR,AR,0.96146,B,,-73.9912,40.6932,0,NCCS_Form990EZ_2012_Extract_Final,198305,M
111597,205651093,ALLIANCE FOR HISPANIC PUBLCIRELATIONS INC,,27 WEST 24TH ST,NEW YORK,NY,10010-3290,10010.0,DAVID P HENRY,S41,6,0.0,201008.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,6.0,14685,0,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,14685,14685,14685,,,,,9536,5149,0.0,,9527,,,,,,,0,,,,9527,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,205651093_201112_990EO,IN,,205651093201112,2056510932011,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.14674,A,710000.0,-73.98955179999999,40.7426169,0,NCCS_Form990EZ_2012_Extract_Final,202257,
113112,134218359,ASSOCIATION OF ART MUSEUM CURATORS,,45 E 85TH ST,NEW YORK,NY,10028-0957,10028.0,,S41,6,0.0,200301.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,135790,98,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,135888,135888,135888,,,,,149780,-13892,0.0,41097.0,33515,0.0,,0.0,,,0.0,6310,0.0,,41097.0,27205,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,600.0,0.0,112580.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,113340.0,134809.0,-21469.0,0.0,0.0,0.0,0.0,92,134218359_201112_990EO,IN,,134218359201112,1342183592011,A50,A,36061.0,5602.0,5600.0,A50,A,O,O,AR,A,A,1,AR,AR,AR,0.52574,B,712110.0,-73.9583982,40.779917600000005,0,NCCS_Form990EZ_2012_Extract_Final,203818,
113967,130876693,UNITED ITALIAN AMERICAN LABOR COUNCIL INC,,275 7TH AVENUE ROOM NO 18TH FL,NEW YORK,NY,10001-6708,10001.0,,,4,0.0,195005.0,1.0,12.0,264.0,0.0,0.0,3.0,3.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,4.0,0,860,0,,,,,,,,,,,,,0,,0,,0,0.0,40350.0,,,0.0,,,40350,26020,14330,0,0,0,0,15190,15190,41210,,,,,21704,-6514,0.0,88461.0,83798,0.0,,0.0,,,0.0,1851,0.0,,88461.0,81947,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,0.0,0.0,1770.0,0.0,0.0,0.0,0.0,13451.0,0.0,0.0,15221.0,13869.0,1352.0,0.0,0.0,0.0,0.0,92,130876693_201112_990EO,IN,,130876693201112,1308766932011,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.7987,A,710000.0,-73.9962255,40.7483282,0,NCCS_Form990EZ_2012_Extract_Final,204692,
114027,274355678,SOCIETY OF ARAB AMERICAN ARCHITECTS AND ENGINEERS INC,,7105 3RD AVE,BROOKLYN,NY,11209-1308,11209.0,ADNAN AIJUMAILY,S41,6,0.0,201110.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,6.0,0,0,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0.0,,1,,,,,,,0,,,,0,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,274355678_201112_990EO,IN,,274355678201112,2743556782011,A03,A,36047.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.88966,B,813920.0,-74.026463,40.634518,0,NCCS_Form990EZ_2012_Extract_Final,204752,
114550,132932563,METROPOLITAN SOCIETY OF KARDAMYLIANS INC C O MARC LIVANOS,,7919 3RD AVE,BROOKLYN,NY,11209-3601,11209.0,,,4,0.0,197805.0,1.0,12.0,119.0,123.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,4.0,2489,46341,515,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,49345,49345,49345,,,,,38236,11109,0.0,84638.0,98866,0.0,,0.0,,,0.0,3119,0.0,,84638.0,95747,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,54394.0,21250.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,76209.0,80868.0,-4659.0,0.0,0.0,0.0,0.0,92,132932563_201112_990EO,IN,,132932563201112,1329325632011,A99,A,36047.0,5602.0,5600.0,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.31134,C,710000.0,-74.028954849,40.628243956999995,0,NCCS_Form990EZ_2012_Extract_Final,205283,
116295,300459786,ABT DANCERS BENEFIT TR FUND,KARIN ELLIS-WENTZ TTEE,890 BROADWAY,NEW YORK,NY,10003-1211,10003.0,KARIN ELLIS-WENTZ,Y43,9,0.0,200808.0,2.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,9.0,0,0,70,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,70,70,70,,,,,2780,-2710,0.0,,108114,,,,,,,0,,,,108114,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,300459786_201112_990EO,IN,,300459786201112,3004597862011,A62,A,36061.0,5602.0,5600.0,A62,A,O,O,AR,A,A,1,AR,AR,AR,0.41151000000000004,A,711120.0,-73.9900379,40.7388222,0,NCCS_Form990EZ_2012_Extract_Final,207047,
