,CODE990,SUBSECCD,POPCD,EIN,TAXPER,FisYr,CYCLE,DLN,NTEE,ARC,LRC,RESERVED,EOSTATUS,SOIYR,RECCODE,ASS_CODE,INC_CODE,ACTIV,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,REASON,Q78A,SAVINT,SECINC,RENTINC,NETRENT,OTHINVST,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,TOTREV2,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,RETE_BOY,NETA_BOY,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,LOBOTH,LOBNOTAX,GRTNONTX,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,TOTREV,V1SECURN,V1OTHN,V1SPEVN,V1INVNTN,V1TOTREV,V1NETINC,V1NASEOY,VBS_EOY,VBS_BOY,VASSTLIA,VLIABEOY,VLIABBOY,VGCONT,VGPROGREV,VGDUES,VGINVINC,VGRENTEXP,VGNETRENT,VGSECUR,VGSALESEXP,VGSALESECN,VGSALEOTHG,VGSALEOTHE,VGSALEOTHN,VGSPEVTG,VGDIREXP,VGFUNDINC,VGINVENTG,VGGOODS,VGGRPROF,VGOTHINC,VGTOTREV2,VGSOLICIT,VGEXPS,VGNETINC,VGOTHCHGS,VGFUNDBAL,VGCOMPENS,VGOTHSAL,VGPAYTAX,VGFUNDFEES,VGASS_BOY,VGBOND_BOY,VGMRTG_BOY,VGLIAB_BOY,VGRETE_BOY,VGNETA_BOY,VGASS_EOY,VGBOND_EOY,VGMRTG_EOY,VGLIAB_EOY,VGRETEARN,CNAB,ASSTSALE,CGR2NET,CTOTREVM,CTOTREVB,CNAO,CNAM,CRERATIO,IERATIO,vIncExp,VBS,VOK,STYEAR,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NteeOldA,Confidence,NteeCC4d,FipsOldA,stateOld1,zip5Old1,cityOld1,Nccskey2,Ntee2007a,Confidence2007a,SOURCE,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1,NAICS,DocCd
128216,1,6,,132806164,200306,2003,,29490052276144,A31C,,,,,,,,,200,0,174453,0,0,0,0,0,0,18064,18064,192517,195367,3372,11600,0,8959,7645,2737,4273,0,0,0,0,0,0,0,0,0,0,0,0,0,11651,0,6413,0,N,0,0,0,0,0,0,0,0,0,0,0,192517,-2850,0,36346,3543,0,0,0,0,0,6222,0,0,0,0,0,0,0,0,0,0,0,10013.0,ASSOCIATION OF INDEPENDENT VIDEO AND FILMMAKERS INC,,304 HUDSON ST 6TH FLR,NEW YORK,NY,10013-1015,0.0,3.0,2.0,197505.0,2.0,0.0,1.0,13.0,0.0,10.0,6,,200.0,123.0,119.0,192517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2002,36061,5602.0,5600.0,A03,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.45314,A,A03,A,,36061.0,NY,10013.0,NEW YORK,1328061642003,A0331,A,core2003co,PC,O,AR,A,IN,,A0331,A,813920.0,90
128293,1,6,,135582856,200306,2003,,29490052190054,,,,,,,,,,920,81036,509003,0,0,6696,0,0,0,967933,967933,1557972,1547239,211911,136510,0,638671,573514,301206,361603,0,0,0,0,0,0,0,0,0,0,0,0,191226,621236,119944,28831,0,Y,6696,0,0,0,0,0,0,0,0,311170,0,1366746,-180493,54939,475542,48360,0,0,25081,19581,0,337465,0,0,0,0,0,0,0,0,0,0,0,10001.0,ASSOCIATION OF GRAPHIC COMMUNICATIO NS INC,,330 SEVENTH AVE 9TH FLR,NEW YORK,NY,10001-5010,0.0,3.0,2.0,193903.0,2.0,0.0,1.0,13.0,0.0,10.0,6,,920.0,59.0,566.0,1366746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2002,36061,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.77927,,Z99,C,,36061.0,NY,10001.0,NEW YORK,1355828562003,A0330,A,core2003co,PC,O,AR,A,IN,,A0330,A,813920.0,90
134199,1,3,,30383217,200112,2001,,29490180155142,,,,,,,,,,0,1000,0,0,0,0,0,28544,11915,40459,11915,41459,5149,7766,0,0,0,7766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,N,0,0,0,0,0,0,0,0,0,0,40459,12915,7766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11222.0,BOOKLYN INCORPORATED,,37 GREENPOINT AVENUE,BROOKLYN,NY,11222-1545,0.0,3.0,1.0,200304.0,1.0,16.0,1.0,1.0,0.0,10.0,12,,0.0,0.0,0.0,12915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2001,36047.0,5602.0,5600.0,A33,A,PC,O,AR,A,A,IN,,1,AR,AR,AR,0.8645,C,A33,C,,,,,,303832172001,A70,A,core2003co,PC,O,AR,A,OUT,S,A70,A,710000.0,90
134718,1,3,,113634222,200112,2001,,29490167275212,,,,,,,,,,0,9634,0,0,0,23,0,0,0,61532,61532,71166,76856,-5690,0,0,0,18330,0,24020,0,0,0,0,0,0,0,0,0,0,0,0,0,61509,0,0,9,N,23,0,0,0,0,0,0,0,0,0,0,71166,-5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11211.0,WILLIAMSBURG ART NEXUS INC,HOWARD SELIGMAN,67 METROPOLITAN AVE,BROOKLYN,NY,11211-3932,0.0,3.0,1.0,200404.0,1.0,16.0,1.0,1.0,0.0,10.0,12,,0.0,0.0,0.0,71166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2001,36047.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,IN,,Q,AR,AR,AR,0.21035,,Z99,C,,,,,,1136342222001,A51,B,core2003co,PC,O,AR,A,OUT,S,A60,A,711100.0,90
134739,1,4,,131813049,200112,2001,,29490327294082,,,,,,,,,,123,77233,0,0,0,401,1152,0,0,3465,3465,80698,29799,75832,4283,0,33669,88443,8736,12611,0,0,0,0,0,0,0,0,0,0,0,0,0,3064,0,0,0,N,401,0,0,0,0,0,0,0,0,0,0,80698,50899,0,4394,1016,0,0,0,0,0,24933,0,0,0,0,0,0,0,0,0,0,0,10004.0,AMERICAN COMMITTEE ON AFRICA INC,AFRICA ACTION,50 BROAD ST STE 711,NEW YORK,NY,10004-2307,0.0,3.0,3.0,197911.0,2.0,0.0,1.0,13.0,0.0,10.0,12,,123.0,124.0,480.0,80698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2001,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.55057,,Z99,C,,36061.0,NY,10004.0,NEW YORK,1318130492001,A70,C,core2003co,PC,O,AR,A,IN,,A70,A,710000.0,90
134751,1,4,,132931071,200112,2001,,29409124016032,,,,,,,,,,91,0,40145,0,0,0,0,0,0,23719,23719,63864,83093,132548,0,0,131311,132548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23719,0,N,0,0,0,0,0,0,0,0,0,0,0,63864,-19229,20466,0,0,0,0,0,0,0,131311,0,0,0,0,0,0,0,0,0,0,0,10003.0,SOCIETY OF ANIMAL ARTISTS INC,,47 FIFTH AVE,NEW YORK,NY,10003-4303,0.0,3.0,1.0,198306.0,2.0,0.0,1.0,13.0,0.0,10.0,12,,91.0,126.0,0.0,63864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2001,36061.0,5602.0,5600.0,A20,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.30901999999999996,C,A20,C,,36061.0,NY,10003.0,NEW YORK,1329310712001,A0340,A,core2003co,PC,O,AR,A,IN,,A0340,A,813920.0,9
134766,1,5,,133216947,200112,2001,,29490208273222,,,,,,,,,,30,66900,0,1751,3000,10735,0,0,0,17798,14798,84698,56980,137669,6000,0,112538,137669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5312,0,0,7,N,10735,0,0,0,0,-1249,0,0,0,0,0,81698,24718,413,0,0,0,0,0,0,0,112538,70878,0,17923,23149,0,0,111950,94027,0,0,0,10108.0,ASSOCIATION FOR THE ADVANCEMENT OF CREATIVE MUSICIANS NYC CHAPTER INC,,PO BOX 187,NEW YORK,NY,10108-0187,0.0,3.0,1.0,198507.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,30.0,0.0,0.0,81698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2001,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.17618,C,A60,C,,36061.0,NY,10108.0,NEW YORK,1332169472001,A0168,A,core2003co,PC,O,AR,A,IN,,A0168,A,813319.0,90
134885,1,4,,134141291,200112,2001,,29490173207002,A84,,,,,,,,,0,102852,0,0,0,92,0,0,0,92,92,102944,104712,154,0,0,1922,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,N,92,0,0,0,0,0,0,0,0,0,0,102944,-1768,0,0,0,0,0,0,0,0,1922,0,0,0,0,0,0,0,0,0,0,0,10038.0,NEW YORK CITY COUNCIL LEGISLATIVE CONFERENCE,% ANTHONY J CONSTANTINOPLE JR,123 WILLIAM ST FL 22,NEW YORK,NY,10038-3804,0.0,3.0,3.0,200102.0,2.0,0.0,5.0,13.0,0.0,0.0,12,,0.0,0.0,0.0,102944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2001,36061.0,5602.0,5600.0,A84,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.19899,C,A84,C,,36061.0,NY,10038.0,NEW YORK,1341412912001,S30,A,core2003co,PC,O,AR,A,IN,,S30,S,813410.0,90
143608,1,6,1.0,42977509,200206,2002,200245.0,29490271226032,,N,Y,0.0,1.0,2001.0,1.0,4.0,4.0,92,14861,77385,0,0,24069,0,0,0,111813,111813,204059,109769,400283,14152,0,326672,400283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20679,0,-6739,73802,0,N,24069,0,0,0,0,0,0,0,0,13940,0,183380,73610,0,0,7241,0,0,0,0,0,326672,0,0,0,0,0,0,0,0,0,0,0,11230.0,SCIENCE FICTION WRITERS OF AMERICA INC,% IAN STROCK,1380 E 17TH ST STE 301,BROOKLYN,NY,11230-6011,0.0,3.0,2.0,198909.0,2.0,0.0,1.0,11.0,0.0,10.0,6,,92.0,0.0,0.0,183380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2001,36047.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.36262,,Z99,B,,36047.0,NY,11230.0,BROOKLYN,429775092002,A0370,A,core2001co,PC,O,AR,A,IN,,A0370,A,813920.0,90
143908,1,6,1.0,113238845,200112,2001,200228.0,29409152147022,,N,Y,0.0,1.0,2001.0,1.0,3.0,3.0,205,10100,9833,0,0,922,0,0,0,23933,23933,43866,29120,54936,0,0,60945,54936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20755,0,1500,756,9,N,0,0,0,0,922,0,0,0,0,22255,0,23111,-6009,0,0,0,0,0,0,0,0,60945,10556,36791,78413,11098,0,0,136858,58445,0,0,0,11379.0,A I A QUEENS INC,% ANTHONY DIPROPERZIO,81 01 FURMANVILLE,MIDDLE VILLAGE,NY,11379-0000,0.0,3.0,2.0,199503.0,2.0,0.0,1.0,11.0,0.0,10.0,12,,205.0,0.0,0.0,23111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2001,36081.0,5602.0,5600.0,A40,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.9069799999999999,C,A40,C,,36081.0,NY,11379.0,MIDDLE VILLAGE,1132388452001,A40,C,core2001co,PC,O,AR,A,IN,,A40,A,710000.0,9
143952,1,4,1.0,130623590,200112,2001,200250.0,29490327179212,A33,N,Y,0.0,1.0,2001.0,1.0,7.0,6.0,0,0,0,0,0,95722,0,0,0,2264907,2264907,2264907,3302267,1402728,59217,0,0,9624254,0,8221526,1149664,0,0,0,0,0,0,0,0,0,0,0,0,644993,0,1505859,0,N,95722,0,18333,18333,0,0,0,0,0,0,0,2264907,-1037360,2440088,1387483,102396,0,0,0,61177,1149664,0,0,0,0,0,0,0,0,0,0,0,0,10016.0,FORWARD ASSOC INC,% SAMUEL NORICH,45 E 33RD ST,NEW YORK,NY,10016-5336,0.0,3.0,1.0,200108.0,2.0,0.0,1.0,13.0,0.0,10.0,12,RADIO BROADCASTING & PUBLISHING DIV,0.0,0.0,0.0,2264907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2001,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.72905,C,A33,C,,36061.0,NY,10016.0,NEW YORK,1306235902001,A33,A,core2001co,PC,O,AR,A,IN,,A33,A,511100.0,90
143958,1,4,1.0,131673348,200202,2002,200232.0,29490201320102,,N,Y,0.0,1.0,2001.0,1.0,4.0,3.0,908,500,1080,0,0,16085,0,0,0,23685,23685,25265,35982,314226,0,0,353040,314226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600,0,0,0,N,0,16085,0,0,0,0,0,0,0,0,0,25265,-10717,-28097,2705,276,0,0,0,0,0,353040,0,0,0,0,0,0,0,0,0,0,0,10024.0,OLD GUARD OF THE CITY OF NEW YORK,,307 W 91ST ST,NEW YORK,NY,10024-1001,0.0,3.0,3.0,195203.0,2.0,0.0,1.0,13.0,0.0,10.0,2,,908.0,0.0,0.0,25265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2001,36061.0,5602.0,5600.0,A82,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.6029100000000001,,Z99,A,,36061.0,NY,10024.0,NEW YORK,1316733482002,W20,C,core2001co,PC,O,AR,A,IN,,W20,W,813410.0,90
143988,1,0,1.0,133047540,200106,2001,200203.0,29409005112042,,N,Y,0.0,1.0,2000.0,1.0,1.0,3.0,90,700,0,0,0,0,0,0,0,26606,26606,27306,27968,428,0,0,1090,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26306,0,300,9,N,0,0,0,0,0,0,0,0,0,0,0,27306,-662,0,0,0,0,0,0,0,0,1090,31237,0,78956,0,0,0,128328,49372,0,0,0,10036.0,DANCE FOUNTAIN INC,% YAEKO SASAKI,484 W 43RD ST 45E,NEW YORK,NY,10036-6327,0.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,20.0,6,,90.0,0.0,0.0,27306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2000,36061.0,5602.0,5600.0,A62,A,U,O,AR,A,A,IN,,1,AR,AR,AR,0.46868999999999994,C,A62,C,,36061.0,NY,10036.0,NEW YORK,1330475402001,A62,A,core2001co,PC,O,AR,A,IN,,A62,A,711120.0,9
144011,1,3,1.0,133355886,200106,2001,200233.0,29409159000342,,N,Y,0.0,41.0,2000.0,1.0,1.0,3.0,0,52700,0,0,0,0,0,0,0,25965,25965,78665,77999,1514,0,0,848,5324,0,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,25942,0,23,7,N,0,0,0,0,0,0,0,0,0,0,0,78665,666,0,0,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,10023.0,POLSKI INSTYTUT TEATRALNY W AMERYCE POLISH THEATER INSTITUTE IN THE US,,16 WEST 64TH STREET,NEW YORK,NY,10023-7151,0.0,3.0,2.0,198712.0,1.0,16.0,1.0,1.0,0.0,20.0,6,,0.0,0.0,0.0,78665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2000,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,IN,,Q,AR,AR,AR,0.47981,,Z99,C,,,,,,1333558862001,A65,A,core2001co,PC,O,AR,A,OUT,S,A65,A,711110.0,9
144074,1,6,1.0,133962849,200107,2001,200210.0,29490047006192,,N,N,0.0,20.0,2000.0,1.0,3.0,3.0,205,0,49000,0,0,0,3273,0,0,4200,4200,53200,45958,42420,12000,0,35178,42420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,N,0,0,0,0,0,0,0,0,0,0,0,53200,7242,0,0,0,0,0,0,0,0,35178,0,0,0,0,0,0,0,0,0,0,0,10016.0,JEANSWEAR COMMUNICATIONS INC,% NORMAN KARR,475 PARK AVENUE SOUTH 9TH,NEW YORK,NY,10016-6901,0.0,3.0,1.0,199805.0,2.0,0.0,1.0,13.0,0.0,10.0,7,,205.0,0.0,0.0,53200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2000,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.89045,C,A30,C,,36061.0,NY,10016.0,NEW YORK,1339628492001,A30,A,core2001co,PC,O,AR,A,IN,,A30,A,510000.0,90
144485,1,4,1.0,222924636,200104,2001,200218.0,29409103001392,,N,Y,0.0,1.0,2000.0,1.0,3.0,3.0,119,0,22980,0,0,0,0,0,0,38152,38152,61132,39454,45763,0,0,24085,45763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38152,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,61132,21678,0,0,0,0,0,0,0,0,24085,0,0,0,0,0,0,0,0,0,0,0,10008.0,LINKS INC,DONNA BLACKWELL,PO BOX 2243,NEW YORK,NY,10008-2243,1520.0,9.0,3.0,196112.0,2.0,0.0,1.0,13.0,0.0,10.0,4,METRO MANHATTAN LINKS INC,119.0,40.0,279.0,61132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2000,36061.0,5602.0,5600.0,A99,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.47566,,Z99,C,,36061.0,NY,10008.0,NEW YORK,2229246362001,A99,C,core2001co,PC,O,AR,A,IN,,A99,A,710000.0,9
152528,1,4,1.0,131769475,200012,2000,200120.0,29490111200141,,N,Y,0.0,1.0,2000.0,1.0,4.0,3.0,319,0,4525,0,0,13942,0,0,0,70350,70350,74875,16615,258377,0,600,250276,258377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50159,0,6249,0,0,N,13942,0,0,0,0,0,0,0,0,56408,0,24716,8101,0,0,0,0,0,0,0,0,250276,0,0,0,0,0,0,0,0,0,0,0,10036.0,THEATRICAL MUTUAL ASSOCIATION NEW YORK LODGE-1,,326 W 48TH ST,NYC,NY,10036-1314,0.0,3.0,3.0,195504.0,2.0,0.0,1.0,13.0,0.0,10.0,12,,319.0,0.0,0.0,24716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2000,36061.0,5602.0,5600.0,A65,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.27603,,Z99,C,,36061.0,NY,10036.0,NYC,1317694752000,A65,B,core2000co,PC,O,AR,A,IN,,A65,A,711110.0,90
152566,1,6,1.0,133642496,200012,2000,200146.0,29490300180051,,N,Y,0.0,1.0,2000.0,1.0,2.0,3.0,205,0,34500,0,0,184,0,0,0,184,184,34684,41482,20549,0,0,27347,20549,0,0,20549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,184,0,0,0,0,0,0,0,0,0,0,34684,-6798,0,0,0,0,0,0,0,27347,27347,0,0,0,0,0,0,0,0,0,0,0,10022.0,TEXTILE PRODUCERS AND SUPPLIERS ASSOCIATION INC,% RICHARD S TAFFET,437 MADISON AVE,NEW YORK,NY,10022-7001,0.0,3.0,1.0,199207.0,2.0,0.0,1.0,13.0,0.0,10.0,12,,205.0,0.0,0.0,34684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2000,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.42795,,Z99,C,,36061.0,NY,10022.0,NEW YORK,1336424962000,A40,A,core2000co,PC,O,AR,A,IN,,A40,A,710000.0,90
152580,1,3,1.0,133879654,200012,2000,200130.0,29490181115051,,N,Y,0.0,40.0,2000.0,1.0,2.0,6.0,0,0,0,0,0,0,0,0,0,1086370,1086370,1086370,1071204,20549,0,0,7302,20549,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076620,0,0,7,N,0,0,9750,9750,0,0,0,0,0,0,0,1086370,15166,0,195921,59156,0,0,0,0,0,5383,183171,0,1219605,4250,0,0,1407026,187421,0,0,0,10001.0,GENERATIONAL ARTS LIMITED,STEFAN M GERARD,133 W 25TH ST 6E,NEW YORK,NY,10001-7206,0.0,3.0,1.0,200209.0,1.0,15.0,1.0,13.0,200612.0,20.0,12,GEN ART,0.0,0.0,0.0,1086370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2000,36061.0,5602.0,5600.0,A90,A,PC,O,AR,A,A,IN,,1,AR,AR,AR,0.61077,C,A26,B,,,,,,1338796542000,A90,B,core2000co,PC,O,AR,A,OUT,S,A90,A,813219.0,90
152596,1,4,1.0,134051160,200101,2001,200132.0,29409202003261,A99,N,Y,0.0,1.0,2000.0,1.0,2.0,3.0,0,15000,0,0,0,15,0,0,0,58001,58001,73001,80289,-13095,0,0,34193,10905,40000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,57986,0,0,0,N,0,0,0,0,15,0,0,0,0,0,0,73001,-7288,0,0,0,0,0,0,0,0,-5807,0,0,0,0,0,0,0,0,0,0,0,10016.0,MISS ASIA INTERNATIONAL LTD,% MALINA YUNG,112 E 31ST ST 1ST FL,NEW YORK,NY,10016-6809,0.0,3.0,3.0,199909.0,2.0,0.0,1.0,13.0,0.0,10.0,1,,0.0,0.0,0.0,73001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2000,36061.0,5602.0,5600.0,A99,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.41316,C,A99,C,,36061.0,NY,10016.0,NEW YORK,1340511602001,B82,C,core2000co,PC,O,AR,A,IN,,A99,A,710000.0,9
153417,1,5,1.0,237323039,200106,2001,200141.0,29409265069131,A63Z,N,Y,0.0,1.0,2000.0,1.0,1.0,3.0,119,20400,0,0,0,0,0,0,0,4682,4682,25082,26127,6155,0,0,7200,6040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,0,56,0,N,0,0,0,0,0,0,0,0,0,0,0,25082,-1045,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,10012.0,KATHRYN POSIN DANCE FOUNDATION INC,% TREAS,20 BOND ST,NEW YORK,NY,10012-2406,0.0,3.0,1.0,197310.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,25082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2000,36061.0,5602.0,5600.0,A63,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.70435,N,A63,A,,36061.0,NY,10012.0,NEW YORK,2373230392001,A63,A,core2000co,PC,O,AR,A,IN,,A63,A,711120.0,9
157738,1,3,1.0,912155639,200012,2000,200147.0,29409202018291,,N,Y,0.0,40.0,2000.0,1.0,4.0,3.0,0,0,23382,0,0,5717,0,0,0,5717,5717,29099,34608,203913,0,0,209422,203913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,N,0,0,0,0,5717,0,0,0,0,0,0,29099,-5509,0,0,0,0,0,0,0,0,209422,0,0,0,0,0,0,0,0,0,0,0,10002.0,MYANMAR CHINESE ASSOC OF NEW YORK,,123 BOWERY 4TH FLR,NEW YORK,NY,10002-4938,0.0,3.0,1.0,199901.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,0.0,0.0,0.0,29099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2000,36061.0,5602.0,5600.0,A20,A,PC,O,AR,A,A,IN,,1,AR,AR,AR,0.06482,C,A20,C,,,,,,9121556392000,A23,A,core2000co,PC,O,AR,A,OUT,S,A23,A,710000.0,9
