,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_CODE,BLOCK,CENSUSTRACT,CITY,CLASSCD,CONTACT,DEDUCTCD,EOSTATUS,FIPS,FISYR,FNDNCD,FRCD,INC_CODE,LATITUDE,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OUTNCCS,OUTREAS,P10MIR,P10TASST,P11DISTR,P13UNDST,P14A4942,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14B4942,P14C4942,P14D4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14T4942,P14TASVL,P14TENDW,P14TGINV,P14TNADJ,P14TPSUP,P14TQDIS,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P1ADMEXP,P1CHAEXP,P1CONTPD,P1DIVID,P1EXCREV,P1GINVPF,P1GOODS,P1GRENTS,P1INTREV,P1INVEXP,P1INVRV,P1NADINC,P1NADJRV,P1NETINV,P1NGASTS,P1OFCOMP,P1OTHINC,P1TADJEX,P1TCONT,P1TEXMEX,P1TINVEX,P1TOTEXP,P1TOTREV,P2CASHBV,P2CRPBND,P2CRPSTK,P2EYASST,P2EYOTIN,P2GVTINV,P2MORTG,P2MTGNTS,P2TASFMV,P2TINVSC,P2TLIABL,P2TOTAST,P3EYTFND,P6DOMORG,P6ESTTX,P6EXMPF,P6TEXCTX,P6TX4940,P6TX511,P6TXCRDT,P6TXINV,P6TXPNLT,P6TXRFD,P6TXSUBA,P6TXWERR,P6TXWTH,P7BUSINT,P7DISBOR,P7DISPAY,P7DISSAL,P7DISSER,P7DISTRA,P7ELECT,P7INDGRT,P7JEOINV,P7LIQUID,P7ORGGRT,P7OTHPUR,P7PAYGVT,P7POFCLM,P7POLIT,P7PROPAG,P7UNDINC,PMSA,RANDNUM,RECCODE,RULEDATE,SEC_NAME,SOURCE,STATE,STYEAR,SUBSECCD,TAXPER,TFLD,VALIDATION_STATE,ZIP,ZIP5
1839,132760185,6,8.0,0.0,0.0,20 W 44TH ST STE 405,3.0,5.0,360610096001006.0,36061009600.0,NEW YORK,10.0,LESLIE KATZ,1.0,1,36061.0,2014,4.0,1.0,4.0,40.755,PF,S,AR,A,-73.9804,A,,5602.0,511100.0,EAKINS PRESS FOUNDATION,132760185201406,1327601852014,A,A33,,A33,A,,BEST,AR,AR,AR,1.0,IN,,65736.0,1334738.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292865,292865.0,50,0,1693,4687,14515.0,0,2,0.0,0.0,0.0,2.0,0.0,0,0.0,0,292865.0,289919,292865.0,0.0,292915,294608,31486.0,0,0,1432855.0,0.0,0,0.0,0.0,1432855,0,113.0,408393,408280.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.5112135687976587,N,197404.0,,15eofinextract990pf.dat,NY,2013,3,201406,0,0.0,10036-6603,10036.0
1851,132874843,12,995.0,119.0,0.0,15 W 72ND ST,3.0,3.0,360610157003000.0,36061015700.0,NEW YORK,20.0,,1.0,1,36061.0,2014,4.0,1.0,3.0,40.7763,PF,S,AR,A,-73.9763,A,,5602.0,711120.0,LAURA PAWEL DANCE COMPANY INC,132874843201412,1328748432014,A,A62,,A62,A,,BEST,AR,AR,AR,1.0,IN,,888.0,18033.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45312,0.0,0,0,5650,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,962,0.0,50000,0.0,0.0,45312,50962,48130.0,0,0,48130.0,0.0,0,0.0,0.0,48130,0,0.0,48130,48130.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.7755617610593849,N,197701.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10023-3402,10023.0
1865,132893085,9,92.0,0.0,0.0,C/O JANOVER 485 MADISON AVE NO 9 FL,3.0,3.0,360610094001000.0,36061009400.0,NEW YORK,20.0,JANOVER LLC,1.0,1,36061.0,2014,4.0,1.0,3.0,40.757231,PF,S,AR,A,-73.976045,A,,5602.0,711110.0,NEW YORK DRAMA CRITIC CIRCLE INC,132893085201409,1328930852014,A,A65,,A65,A,,BEST,AR,AR,AR,1.0,IN,,5294.0,107488.0,5217.0,5217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,3070.0,3500,4090,2297,0,0.0,0,0,680.0,8397.0,5240.0,5240.0,7717.0,4307,0.0,1150,0.0,0,6570.0,680.0,7250,9547,2617.0,0,0,105226.0,91149.0,0,0.0,0.0,105226,0,1.0,97786,97786.0,Y,0,N,77,77.0,0.0,0.0,77,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,5600.0,0.3857987437225402,N,197710.0,,15eofinextract990pf.dat,NY,2013,3,201409,0,0.0,10022-0000,10022.0
1875,132909809,12,90.0,0.0,0.0,118 RIVERSIDE DR,3.0,6.0,360610171005000.0,36061017100.0,NEW YORK,10.0,,1.0,1,36061.0,2014,4.0,1.0,6.0,40.7884,PF,S,AR,A,-73.98100000000001,A,,5602.0,711120.0,HAVA KOHAV THEATRE DANCE FOUNDATION,132909809201412,1329098092014,A,A62,,A62,A,,NEW,AR,AR,AR,5.0,IN,,164358.0,3337213.0,162855.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591820,404715.0,0,24290,-493286,0,0.0,0,23565,19951.0,95081.0,52783.0,52783.0,75130.0,47226,143045.0,3453,0.0,0,404715.0,19951.0,591820,98534,293364.0,424346,896683,3136056.0,203808.0,25033,0.0,0.0,3136056,1346062,15822.0,2946523,2930701.0,N,0,N,1503,1503.0,0.0,0.0,0,34,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.9239832204257076,N,197801.0,,15eofinextract990pf.dat,NY,2014,3,201412,1537,0.0,10024-3708,10024.0
1976,133030931,6,64.0,0.0,0.0,PO BOX 298,3.0,0.0,360610212002001.0,36061021200.0,LINCOLNTON,10.0,,1.0,1,36061.0,2015,3.0,1.0,1.0,40.8139,PF,O,AR,A,-73.9385,A,,5602.0,712120.0,MARTIN LUTHER KING JR NEW YORK SUPPORT GROUP INC,133030931201506,1330309312015,A,A84,,A84,A,A84Z,IRS,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2330,2999,3161,5130,0,1,0,0,1,0,13620,0,0,0,0,0,3101,2330.0,0,0,-2457,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,644,2330.0,0.0,3101,644,0.0,0,0,1.0,0.0,0,0.0,0.0,0,0,14674.0,1,-14674.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.9397459672912376,Y,199705.0,,15eofinextract990pf.dat,NY,2014,3,201506,0,0.0,10037-0298,10037.0
1990,133047538,12,402.0,994.0,400.0,1969 E 1ST ST,3.0,4.0,360470414012001.0,36047041401.0,BROOKLYN,10.0,SAM CATTON,1.0,1,36047.0,2014,4.0,1.0,4.0,40.6003,PF,S,AR,A,-73.9711,A,,5602.0,712120.0,SEPHARDIC HERITAGE FOUNDATION INC,133047538201412,1330475382014,A,A82,,A82,A,,BEST,AR,AR,AR,1.0,IN,,6725.0,136543.0,6725.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170329,170328.0,0,0,-44560,0,0.0,0,1,0.0,1.0,1.0,1.0,1.0,0,0.0,125768,0.0,0,170328.0,0.0,170329,125769,17424.0,0,0,114263.0,0.0,0,0.0,0.0,114263,0,1.0,114263,114263.0,Y,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.6425423187277265,N,198012.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,11223-2942,11223.0
2035,133082489,6,90.0,995.0,0.0,500 5TH AVE STE 810,3.0,6.0,360610112021003.0,36061011202.0,NEW YORK,20.0,GILDEA & IVANIS,1.0,1,36061.0,2015,4.0,1.0,6.0,40.763000000000005,PF,S,AR,A,-73.97399999999999,A,,5602.0,711110.0,TONY RANDALL THEATRICAL FUND INC,133082489201506,1330824892015,A,A65,,A65,A,,BEST,AR,AR,AR,1.0,IN,,171370.0,3479591.0,170471.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247093,66574.0,303750,68619,-283914,0,0.0,0,5383,176984.0,266929.0,75213.0,75213.0,89945.0,191716,131400.0,1211,0.0,0,370324.0,176984.0,550843,266929,0.0,0,0,3304386.0,3090425.0,0,0.0,0.0,3304386,0,0.0,3121674,3121674.0,Y,0,N,899,899.0,0.0,0.0,0,20,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.6464542475099699,N,198210.0,,15eofinextract990pf.dat,NY,2014,3,201506,919,0.0,10110-0096,10110.0
2042,133093638,12,91.0,123.0,561.0,300 CENTRAL PARK W APT 16J,3.0,8.0,360610143001015.0,36061014300.0,NEW YORK,10.0,MARCH AVERY CAVANAUGH,1.0,1,36061.0,2014,4.0,1.0,6.0,40.787859999999995,PF,S,ZB,A,-73.967449,A,,5602.0,813219.0,MILTON AND SALLY AVERY ARTS FOUNDATION INC FELDMAN RADIN AND CO PC,133093638201412,1330936382014,A,A126,,A1261,A,,BEST,AR,AR,AR,1.0,IN,,260508.0,5289511.0,250380.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115384,0.0,464750,76228,4087190,0,0.0,0,0,63059.0,553729.0,30300.0,30300.0,490670.0,60745,0.0,416756,0.0,4113595,464750.0,63059.0,580134,4667324,614406.0,5162267,0,65724739.0,164085.0,0,0.0,0.0,65724739,5162267,1.0,34157082,34157082.0,N,1742,N,9813,9813.0,0.0,6911.0,15000,18,6947,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.1960462107898785,N,198311.0,FELDMAN RADIN & CO PC,15eofinextract990pf.dat,NY,2014,3,201412,-6911,0.0,10024-1594,10024.0
2080,133124565,12,119.0,0.0,0.0,C/O DAVIES WARD PHILLIPS VINEBERG,3.0,4.0,360610090005000.0,36061009000.0,THIRD AVE FL NEW YORK,20.0,DAVIES WARD PHILLIPS & VINEBERF L,1.0,1,36061.0,2014,4.0,1.0,2.0,40.7552,PF,S,ZA,A,-73.9712,A,,5602.0,813219.0,AMERICAN FRIENDS OF THE CANADIAN CENTER FOR ARCHITECTURE INC,133124565201412,1331245652014,A,A114,,A1140,A,,BEST,AR,AR,AR,1.0,IN,,327.0,6630.0,0.0,0.0,203066,203066,200241,217541,195141,200241,217541,195141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18175,58550,21550,11200,815989,815989,0,0,0,0,109475,0,0,0,0,0,3175,3175.0,15000,0,2825,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,21000,18175.0,0.0,18175,21000,2926.0,0,0,203066.0,200140.0,0,0.0,0.0,203066,0,275.0,203066,202791.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.03702002308868702,N,198206.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10022-0000,10022.0
2085,133127149,6,119.0,0.0,0.0,200 E 10TH ST,3.0,1.0,,36061004000.0,NEW YORK,10.0,,1.0,1,36061.0,2014,4.0,1.0,3.0,40.7298,PF,S,AR,A,-73.9868,A,,5602.0,711110.0,MUSICAL THEATRE PROJECT INC,133127149201406,1331271492014,A,A65,,A65,A,,BEST,AR,AR,AR,1.0,IN,,2007.0,40753.0,0.0,0.0,0,0,0,0,0,0,0,0,1338,778,0,0,0,0,0,0,2007,1167,0,0,0,0,0,0,166140,85093,25309,23827,0,0,2116,0,3174,0,300369,0,0,0,0,0,166557,166140.0,0,0,-24155,0,0.0,0,27,0.0,47402.0,46985.0,47402.0,47402.0,0,0.0,47375,417.0,95000,166140.0,0.0,166557,142402,6193.0,0,0,19790.0,0.0,0,0.0,0.0,19790,0,2473.0,19790,17317.0,Y,548,N,474,474.0,0.0,74.0,0,0,74,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.07593321940277886,N,198310.0,,15eofinextract990pf.dat,NY,2013,3,201406,-74,0.0,10003-7702,10003.0
2178,133200329,12,602.0,0.0,0.0,1385 BROADWAY 23RD FLOOR,3.0,9.0,360610109001001.0,36061010900.0,NEW YORK,10.0,JAMES MURTAUGH,1.0,1,36061.0,2014,4.0,1.0,9.0,40.752662,PF,S,ZB,A,-73.987473,A,,5602.0,813219.0,LIZ CLAIBORNE AND ART ORTENBERG FOUNDATION,133200329201412,1332003292014,A,A12,,A12,A,,BEST,AR,AR,AR,2.0,IN,,909264.0,18462218.0,811752.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983112,912266.0,4982607,3996977,60791950,0,0.0,0,37,62732.0,9813972.0,0.0,0.0,9751240.0,5816613,225000.0,345,0.0,56943697,5894873.0,62732.0,5965719,66757669,30785305.0,4169736,57772132,102788220.0,8702858.0,0,0.0,0.0,102788220,61941868,1.0,101616229,101616229.0,Y,42034,N,97512,97512.0,0.0,0.0,15000,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.6483365974136434,N,198508.0,,15eofinextract990pf.dat,NY,2014,3,201412,40478,0.0,10018-6013,10018.0
2181,133201819,6,119.0,602.0,0.0,450 RIVERSIDE DRIVE SUITE 24,3.0,8.0,360610205001002.0,36061020500.0,NEW YORK,10.0,,1.0,1,36061.0,2014,4.0,1.0,8.0,40.8095,PF,S,AR,A,-73.9654,A,,5602.0,710000.0,PERSIAN HERITAGE FOUNDATION,133201819201406,1332018192014,A,A23,,A23,A,,BEST,AR,AR,AR,1.0,IN,,650666.0,13211496.0,626877.0,626877.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133287,30131.0,203000,265853,1005507,0,0.0,0,0,103156.0,1292615.0,0.0,0.0,1189459.0,1026762,0.0,6179,0.0,43000,233131.0,103156.0,336287,1341794,93246.0,0,10443500,14116931.0,0.0,0,0.0,0.0,14116931,10443500,1420.0,10558991,10557571.0,N,0,N,23789,23789.0,0.0,0.0,0,423,0,0.0,5048,0,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,5600.0,0.17149104779484792,N,198406.0,,15eofinextract990pf.dat,NY,2013,3,201406,19164,0.0,10027-6820,10027.0
2186,133203712,12,120.0,0.0,0.0,33 FLATBUSH AVE,3.0,4.0,360470037001008.0,36047003700.0,BROOKLYN,10.0,,1.0,1,36047.0,2014,4.0,1.0,3.0,40.6881,PF,S,AR,A,-73.9804,A,,5602.0,511100.0,S AND S QUARTERLY INC,133203712201412,1332037122014,A,A33,,A33,A,,NEW,AR,AR,AR,1.0,IN,,6887.0,139832.0,6882.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19333,19333.0,0,0,5057,0,0.0,0,250,0.0,250.0,250.0,250.0,250.0,0,0.0,24140,0.0,0,19333.0,0.0,19333,24390,49410.0,0,0,142360.0,0.0,0,0.0,0.0,142360,0,1.0,142360,142360.0,N,0,N,5,5.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.9267638079035134,N,198610.0,,15eofinextract990pf.dat,NY,2014,3,201412,5,0.0,11217-1101,11217.0
2210,133229829,4,46.0,0.0,0.0,39 W 32ND ST RM 800,3.0,3.0,360610076001004.0,36061007600.0,NEW YORK,10.0,,1.0,1,36061.0,2015,4.0,1.0,4.0,40.747928,PF,S,AR,A,-73.987036,A,,5602.0,710000.0,KOREAN LANGUAGE AND CULTURAL INSTITUTE INC,133229829201504,1332298292015,A,A23,,A23,A,A23Z,NEW,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124862,0.0,0,0,13394,0,0.0,0,4,0.0,4.0,4.0,4.0,4.0,0,0.0,0,0.0,138252,0.0,0.0,124862,138256,24410.0,0,0,25893.0,0.0,0,0.0,0.0,25893,0,1.0,25893,25893.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.06955467518766201,N,199101.0,,15eofinextract990pf.dat,NY,2014,3,201504,0,0.0,10001-3843,10001.0
2238,133253712,6,995.0,90.0,0.0,CO PRYOR CASHMAN ATTN RICHAR,3.0,8.0,360610071005004.0,36061007100.0,NEW YORK,10.0,SHAPIRO & DUFFALO PC,1.0,1,36061.0,2015,4.0,1.0,6.0,40.7332,PF,S,AR,A,-74.0007,A,,5602.0,513110.0,RADIO DRAMA NETWORK INC,133253712201506,1332537122015,A,A34,,A34,A,,BEST,AR,AR,AR,1.0,IN,,825090.0,16753096.0,815896.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176806,750.0,214000,0,-390806,0,0.0,0,0,176056.0,635737.0,301743.0,477799.0,459681.0,0,73077.0,0,176056.0,0,214750.0,176056.0,390806,1,12817.0,3821485,9722950,16620723.0,0.0,0,0.0,0.0,16620723,13544435,1.0,14665796,14665796.0,N,38728,N,9194,9194.0,0.0,9194.0,0,0,29534,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.3403711347900593,N,198503.0,,15eofinextract990pf.dat,NY,2014,3,201506,-29534,0.0,10022-0000,10036.0
2263,133271577,12,561.0,0.0,0.0,PO BOX 311,3.0,3.0,360610049001002.0,36061004900.0,NEW YORK,20.0,SACHA YANOW,1.0,1,36061.0,2014,4.0,1.0,4.0,40.7256,PF,S,AR,A,-73.9981,A,,5602.0,710000.0,ART MATTERS INC,133271577201412,1332715772014,A,A99,,A99,A,,WORD,AR,AR,AR,1.0,IN,,7348.0,149195.0,7348.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152787,141287.0,169490,0,-4277,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,60000.0,0,0.0,318000,310777.0,0.0,322277,318000,66742.0,0,0,78071.0,0.0,0,0.0,0.0,78071,0,10112.0,78071,67959.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.8673668229638245,N,198510.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10012-0006,10012.0
2281,133298768,12,90.0,91.0,0.0,245 W 55TH ST 12TH FLOOR,3.0,3.0,360610137003001.0,36061013700.0,NEW YORK,10.0,DUART FILM & VIDEO,1.0,12,36061.0,2014,4.0,1.0,4.0,40.76497,PF,S,AR,A,-73.982483,A,,5602.0,512110.0,LABORATORY FOR ICONS AND IDIOM INC,133298768201412,1332987682014,A,A31,,A31,A,A31Z,NEW,AR,AR,AR,5.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99431,97402.0,0,0,123827,0,0.0,0,26,25.0,26.0,1.0,26.0,1.0,0,5000.0,0,25.0,223232,97402.0,25.0,99431,223258,118810.0,0,0,127572.0,0.0,0,0.0,0.0,127572,0,2447.0,127572,125125.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.7211670099764895,N,198706.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10019-5231,10019.0
2283,133305823,4,602.0,0.0,0.0,PO BOX 1297,3.0,6.0,360610161001001.0,36061016100.0,NEW YORK,10.0,DEUTSCHE BANK TRUST CO N A 235924,1.0,1,36061.0,2015,4.0,1.0,5.0,40.7808,PF,S,AR,A,-73.9772,A,,5602.0,712110.0,DOROTHY B MELVILLE TR FOR THE MUSEUMS AT STONY BROOK,133305823201504,1333058232015,A,A50,,A50,A,,WORD,AR,AR,AR,2.0,IN,,126153.0,2561489.0,122209.0,111774.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28889,11644.0,100800,69380,81034,0,0.0,0,0,13245.0,210458.0,0.0,0.0,197213.0,141343,22787.0,0,0.0,0,112444.0,13245.0,129689,210723,0.0,0,0,2591011.0,2264137.0,0,0.0,0.0,2591011,0,0.0,2367809,2367809.0,N,4066,N,3944,3944.0,0.0,122.0,0,0,122,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.4642316287171544,N,198703.0,,15eofinextract990pf.dat,NY,2014,3,201504,-122,0.0,10008-1297,10008.0
2338,133328723,9,602.0,600.0,603.0,675 THIRD AVENUE,3.0,5.0,360610092001016.0,36061009200.0,NEW YORK,10.0,GRANT HERRMANN SCHWARTZ & KLINGER,1.0,1,36061.0,2014,4.0,1.0,4.0,40.7514,PF,S,ZB,A,-73.9742,A,,5602.0,813219.0,MEX AM CULTURAL FOUNDATION INC,133328723201409,1333287232014,A,A122,,A1220,A,,BEST,AR,AR,AR,1.0,IN,,64853.0,1316813.0,64853.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133947,123439.0,71000,33495,-129599,0,0.0,0,0,133697.0,75348.0,0.0,0.0,0.0,41853,40000.0,0,0.0,0,194439.0,133697.0,204947,75348,0.0,0,765313,1166547.0,0.0,0,0.0,0.0,1166547,765313,21355.0,798712,777357.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.16076250078723564,N,198610.0,,15eofinextract990pf.dat,NY,2013,3,201409,0,0.0,10017-5724,10017.0
2492,133389923,10,122.0,0.0,0.0,262 CENTRAL PARK W,3.0,3.0,360610169001000.0,36061016900.0,NEW YORK,10.0,,1.0,1,36061.0,2014,4.0,1.0,1.0,40.7853,PF,S,AR,A,-73.9696,A,,5602.0,512110.0,THE TEREZIN FOUNDATION INC,133389923201410,1333899232014,A,A31,,A31,A,,NEW,AR,AR,AR,1.0,IN,,49.0,999.0,0.0,0.0,0,0,21379,21785,21080,21379,21785,21080,0,0,0,0,0,0,0,0,6,54,90,85,0,0,0,0,2620,2461,1541,6366,64244,64244,0,0,235,0,12988,0,0,0,0,0,2705,2620.0,0,0,-699,0,0.0,0,0,0.0,0.0,6.0,6.0,0.0,0,0.0,6,0.0,2000,2620.0,0.0,2705,2006,765.0,0,0,20765.0,0.0,0,0.0,0.0,20765,0,301168.0,71076,-230092.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.04572330211248876,N,198703.0,,15eofinextract990pf.dat,NY,2013,3,201410,0,0.0,10024-3512,10024.0
2512,133396112,12,119.0,149.0,0.0,25 WAVERLY PL,3.0,1.0,,36061005900.0,NEW YORK,10.0,,1.0,1,36061.0,2014,4.0,1.0,1.0,40.7304,PF,S,AR,A,-73.9948,A,,5602.0,710000.0,INSTITUTE FOR ICE AGE STUDIES INC,133396112201412,1333961122014,A,A99,,A99,A,,ACT1,AR,AR,AR,1.0,IN,,17.0,344.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,450.0,0,0,-60,0,0.0,0,0,60.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,450,450.0,60.0,510,450,0.0,0,0,288.0,0.0,0,0.0,0.0,288,0,1.0,288,288.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.9173495222468124,N,198704.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10003-6701,10003.0
2515,133398045,12,602.0,0.0,0.0,C/O FFO LLC 135 W 50TH ST 19TH FL,3.0,8.0,,,NEW YORK,10.0,BERDON LLP,1.0,1,36061.0,2014,4.0,1.0,8.0,40.758538,PF,S,AR,A,-73.97720100000001,A,,5602.0,711130.0,THE VIOLA FUND LEIGH ABBY AND MITCH TRUSTEES,133398045201412,1333980452014,A,A68,,A68,A,,BEST,AR,AR,AR,1.0,IN,,630480.0,12801618.0,625418.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107458,0.0,1948182,287598,-316522,0,0.0,0,0,32900.0,539118.0,0.0,0.0,506218.0,145020,0.0,0,0.0,1306500,1948182.0,32900.0,2055640,1739118,0.0,0,0,12247389.0,7831747.0,0,0.0,0.0,12247389,0,1.0,10007848,10007848.0,Y,15000,N,5062,5062.0,0.0,0.0,25000,15,34953,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.1598465546778961,N,198705.0,LEIGH ABBY AND MITCH TRUSTEES,15eofinextract990pf.dat,NY,2014,3,201412,-34923,0.0,10017-7111,10020.0
